GO_term p.value
GO:0007117 0.187119707447061
GO:0007264 0.352123825870514
GO:0008361 0.417045408442952
GO:0030036 0.437276559604085
GO:0031532 0.0665043402617622
GO:0032186 0.14373641755394
GO:0045807 0.113601842858015
GO:0060178 0.033795608458923
GO:0060237 0.267701821607597
GO:0090037 0.0170357751277683
GO:0090334 0.033795608458923
GO:1903395 0.0170357751277683
GO:0000131 0.688686333207659
GO:0000148 0.0665043402617622
GO:0043332 0.875021765793982
GO:0007015 0.528819424492597
GO:0007017 0.214872850899415
GO:0030010 0.406672550941936
GO:0004679 0.0824615310265189
GO:0005086 0.158436221544431
GO:0006098 0.214872850899415
GO:0005375 0.0824615310265189
GO:0006986 0.363401043871027
GO:0006995 0.187119707447061
GO:0016239 0.228409525883908
GO:0017148 0.280371340264905
GO:0045722 0.0981593662527546
GO:0071940 0.0170357751277683
GO:0090606 0.0502837380074058
GO:1900436 0.0665043402617622
GO:0005641 0.0824615310265189
GO:0004933 0.0170357751277683
GO:0004708 0.0981593662527546
GO:0000196 0.0981593662527546
GO:0001402 0.201110762396337
GO:0004754 0.0170357751277683
GO:1903790 0.0170357751277683
GO:0007124 0.606097184187324
GO:0010525 0.0981593662527546
GO:0004799 0.0170357751277683
GO:0003918 0.033795608458923
GO:0007131 0.626824554347216
GO:0031055 0.0502837380074058
GO:0044774 0.0981593662527546
GO:0097046 0.033795608458923
GO:0000795 0.17289608028078
GO:0097047 0.0170357751277683
GO:0048306 0.0170357751277683
GO:0051019 0.033795608458923
GO:0000742 0.228409525883908
GO:0006898 0.128792899535684
GO:0007010 0.187119707447061
GO:0007114 0.113601842858015
GO:0016237 0.14373641755394
GO:0042144 0.456839542194536
GO:0051300 0.0502837380074058
GO:1903525 0.0170357751277683
GO:0005823 0.0981593662527546
GO:0006396 0.502959672062104
GO:0004843 0.328997521273762
GO:0043141 0.113601842858015
GO:0033683 0.0502837380074058
GO:0045951 0.0170357751277683
GO:0000112 0.113601842858015
GO:0000439 0.113601842858015
GO:0000217 0.0502837380074058
GO:0016573 0.598948312756966
GO:0000124 0.305088379468033
GO:0046695 0.254820587159182
GO:0006119 0.113601842858015
GO:0005746 0.033795608458923
GO:0004312 0.033795608458923
GO:0004313 0.0170357751277683
GO:0004314 0.0502837380074058
GO:0004319 0.0170357751277683
GO:0016409 0.158436221544431
GO:0019171 0.033795608458923
GO:0042759 0.0665043402617622
GO:0005835 0.033795608458923
GO:0004017 0.0981593662527546
GO:0008157 0.0824615310265189
GO:0019888 0.267701821607597
GO:0000776 0.613124888305302
GO:0000922 0.34065699093017
GO:0000777 0.537151530160279
GO:0005856 0.941399466836801
GO:0006172 0.0170357751277683
GO:0009117 0.187119707447061
GO:0004400 0.0170357751277683
GO:0030943 0.0824615310265189
GO:0030150 0.328997521273762
GO:0005742 0.113601842858015
GO:0065009 0.569101147635172
GO:0004527 0.328997521273762
GO:0043169 0.0981593662527546
GO:0070336 0.0824615310265189
GO:0070159 0.0170357751277683
GO:0004637 0.0170357751277683
GO:0004641 0.0170357751277683
GO:0006144 0.128792899535684
GO:0004329 0.033795608458923
GO:0004477 0.0502837380074058
GO:0004488 0.0502837380074058
GO:0006760 0.033795608458923
GO:0009113 0.113601842858015
GO:0006812 0.328997521273762
GO:0006113 0.0502837380074058
GO:0000982 0.352123825870514
GO:0001093 0.033795608458923
GO:0001094 0.0665043402617622
GO:0007031 0.363401043871027
GO:0031936 0.0824615310265189
GO:0061410 0.0665043402617622
GO:0061424 0.0170357751277683
GO:0061425 0.0170357751277683
GO:0061429 0.0665043402617622
GO:0071400 0.0824615310265189
GO:0097235 0.0170357751277683
GO:0000987 0.201110762396337
GO:1900079 0.0170357751277683
GO:1900081 0.0170357751277683
GO:0000823 0.0170357751277683
GO:0000824 0.0170357751277683
GO:0000825 0.0170357751277683
GO:0000827 0.033795608458923
GO:0008440 0.0170357751277683
GO:0030674 0.659086033527623
GO:0035004 0.0170357751277683
GO:0032958 0.0824615310265189
GO:0017056 0.406672550941936
GO:0004729 0.0170357751277683
GO:0016925 0.305088379468033
GO:0015696 0.158436221544431
GO:0000958 0.0170357751277683
GO:0031314 0.34065699093017
GO:0070131 0.214872850899415
GO:0005761 0.187119707447061
GO:0061671 0.033795608458923
GO:0030061 0.0665043402617622
GO:0045721 0.158436221544431
GO:0015937 0.113601842858015
GO:0015825 0.0665043402617622
GO:0006564 0.0824615310265189
GO:0003873 0.0665043402617622
GO:0045984 0.0170357751277683
GO:0032266 0.456839542194536
GO:0000433 0.158436221544431
GO:0034728 0.0502837380074058
GO:0060963 0.14373641755394
GO:0061435 0.0170357751277683
GO:0072363 0.0981593662527546
GO:0000398 0.824390670746415
GO:0003843 0.0502837380074058
GO:0005635 0.705256698907661
GO:0004354 0.033795608458923
GO:0019676 0.0502837380074058
GO:0006427 0.0170357751277683
GO:0003861 0.033795608458923
GO:0004520 0.214872850899415
GO:0005628 0.720986924400879
GO:0001682 0.0502837380074058
GO:0003959 0.033795608458923
GO:0032587 0.0665043402617622
GO:0004789 0.0170357751277683
GO:0004362 0.0665043402617622
GO:0001188 0.0502837380074058
GO:0009267 0.214872850899415
GO:0043388 0.033795608458923
GO:0045937 0.033795608458923
GO:2000679 0.0502837380074058
GO:0006048 0.0824615310265189
GO:0009229 0.128792899535684
GO:0010521 0.0665043402617622
GO:0051880 0.0824615310265189
GO:0032211 0.0824615310265189
GO:0044806 0.033795608458923
GO:0051276 0.241724288163737
GO:0071932 0.033795608458923
GO:0031966 0.671233436296592
GO:0043596 0.201110762396337
GO:0004359 0.128792899535684
GO:0009228 0.214872850899415
GO:1900399 0.0170357751277683
GO:0001012 0.0665043402617622
GO:0001139 0.0981593662527546
GO:0001193 0.033795608458923
GO:0006362 0.0981593662527546
GO:0006367 0.254820587159182
GO:0006383 0.267701821607597
GO:0031440 0.033795608458923
GO:0031564 0.0502837380074058
GO:0003785 0.0502837380074058
GO:0005546 0.228409525883908
GO:0070064 0.0170357751277683
GO:0042989 0.033795608458923
GO:0036381 0.0981593662527546
GO:0042819 0.0981593662527546
GO:0042823 0.128792899535684
GO:0046907 0.0981593662527546
GO:0090338 0.0824615310265189
GO:0019897 0.113601842858015
GO:0003842 0.0170357751277683
GO:0006295 0.0170357751277683
GO:0006696 0.34065699093017
GO:0010142 0.0502837380074058
GO:0004862 0.0502837380074058
GO:0046580 0.113601842858015
GO:0015793 0.0824615310265189
GO:0004371 0.033795608458923
GO:0050354 0.033795608458923
GO:0019588 0.033795608458923
GO:0019363 0.158436221544431
GO:0004121 0.0502837380074058
GO:0004378 0.0170357751277683
GO:0042274 0.406672550941936
GO:0004615 0.0502837380074058
GO:0045047 0.17289608028078
GO:0004828 0.033795608458923
GO:0006434 0.033795608458923
GO:0004048 0.0170357751277683
GO:0003975 0.0170357751277683
GO:0006487 0.502959672062104
GO:0043541 0.0502837380074058
GO:0003984 0.033795608458923
GO:0050660 0.374491618019616
GO:0005948 0.033795608458923
GO:0022626 0.280371340264905
GO:0004596 0.14373641755394
GO:0006474 0.128792899535684
GO:0016311 0.626824554347216
GO:0004190 0.620033372442707
GO:0000334 0.0170357751277683
GO:0032196 0.553397683055725
GO:0016853 0.694305713474669
GO:0061606 0.0170357751277683
GO:0031415 0.0665043402617622
GO:0045182 0.187119707447061
GO:0097034 0.128792899535684
GO:0006893 0.328997521273762
GO:0006906 0.328997521273762
GO:0007107 0.033795608458923
GO:0031321 0.0981593662527546
GO:0030133 0.113601842858015
GO:0031982 0.0981593662527546
GO:0004043 0.0170357751277683
GO:0019878 0.158436221544431
GO:0001054 0.214872850899415
GO:0070893 0.0502837380074058
GO:0005736 0.214872850899415
GO:0004832 0.0502837380074058
GO:0006438 0.0502837380074058
GO:0004146 0.0665043402617622
GO:0046452 0.0665043402617622
GO:0046654 0.128792899535684
GO:0006336 0.0981593662527546
GO:0000049 0.484976841353645
GO:0061817 0.0502837380074058
GO:0045174 0.033795608458923
GO:0004066 0.0502837380074058
GO:0006807 0.201110762396337
GO:0061630 0.502959672062104
GO:0050815 0.0502837380074058
GO:0000082 0.417045408442952
GO:0000086 0.0436103959364757
GO:0031146 0.267701821607597
GO:0016363 0.0502837380074058
GO:0019005 0.305088379468033
GO:0043224 0.0502837380074058
GO:0005085 0.437276559604085
GO:0007096 0.254820587159182
GO:0031578 0.214872850899415
GO:0061510 0.0170357751277683
GO:0005933 0.671233436296592
GO:0052381 0.0170357751277683
GO:0006400 0.280371340264905
GO:0004587 0.0170357751277683
GO:0006527 0.0170357751277683
GO:0006591 0.0170357751277683
GO:0000920 0.280371340264905
GO:0045009 0.033795608458923
GO:0005078 0.0981593662527546
GO:0004338 0.0665043402617622
GO:0090503 0.17289608028078
GO:0003938 0.0665043402617622
GO:0006972 0.128792899535684
GO:0007231 0.0981593662527546
GO:0034605 0.576754768458703
GO:0036033 0.033795608458923
GO:0034227 0.0824615310265189
GO:0007074 0.0170357751277683
GO:0031496 0.0665043402617622
GO:0004333 0.0170357751277683
GO:0006106 0.0170357751277683
GO:0004826 0.0665043402617622
GO:0070156 0.0170357751277683
GO:0008108 0.0170357751277683
GO:0004489 0.0502837380074058
GO:0035999 0.14373641755394
GO:0004871 0.427245838741413
GO:0004586 0.0170357751277683
GO:0009446 0.0170357751277683
GO:0015940 0.158436221544431
GO:0003882 0.0170357751277683
GO:0006659 0.0170357751277683
GO:0030476 0.584279128130548
GO:0032120 0.241724288163737
GO:0015833 0.0824615310265189
GO:0035672 0.0502837380074058
GO:0004414 0.0170357751277683
GO:0000096 0.0824615310265189
GO:0009092 0.033795608458923
GO:0004529 0.0170357751277683
GO:0006308 0.033795608458923
GO:0006309 0.033795608458923
GO:0006401 0.214872850899415
GO:0006850 0.0665043402617622
GO:0030663 0.158436221544431
GO:0050662 0.14373641755394
GO:0051259 0.033795608458923
GO:0043967 0.0981593662527546
GO:0004161 0.033795608458923
GO:0004337 0.033795608458923
GO:0045337 0.0502837380074058
GO:0031625 0.456839542194536
GO:0008272 0.113601842858015
GO:0008193 0.0170357751277683
GO:0009451 0.228409525883908
GO:0032049 0.0665043402617622
GO:0004781 0.0170357751277683
GO:0019379 0.0502837380074058
GO:0000743 0.0824615310265189
GO:0000754 0.228409525883908
GO:0048017 0.0981593662527546
GO:0071701 0.033795608458923
GO:0005834 0.0665043402617622
GO:0003855 0.0170357751277683
GO:0003856 0.0170357751277683
GO:0003866 0.0170357751277683
GO:0019532 0.0502837380074058
GO:0004620 0.128792899535684
GO:0017176 0.0981593662527546
GO:0004764 0.0170357751277683
GO:0004765 0.0170357751277683
GO:0001078 0.280371340264905
GO:2001278 0.0170357751277683
GO:0000128 0.113601842858015
GO:0052689 0.241724288163737
GO:0055072 0.396124507403126
GO:0052851 0.113601842858015
GO:0036281 0.0502837380074058
GO:0043709 0.0665043402617622
GO:0044011 0.0170357751277683
GO:0004016 0.0170357751277683
GO:0007188 0.0665043402617622
GO:0000142 0.187119707447061
GO:0000146 0.0824615310265189
GO:0000915 0.0981593662527546
GO:0000916 0.0665043402617622
GO:0042626 0.363401043871027
GO:0042908 0.0665043402617622
GO:0052861 0.033795608458923
GO:0052862 0.033795608458923
GO:0016460 0.0502837380074058
GO:1903574 0.0170357751277683
GO:0005851 0.0981593662527546
GO:0032045 0.113601842858015
GO:0102263 0.0170357751277683
GO:0002943 0.0665043402617622
GO:0031369 0.201110762396337
GO:0001731 0.201110762396337
GO:0005850 0.0502837380074058
GO:0017150 0.0665043402617622
GO:0016282 0.14373641755394
GO:0003688 0.437276559604085
GO:0006267 0.0436103959364757
GO:0030174 0.241724288163737
GO:0005656 0.254820587159182
GO:0031261 0.317142353805101
GO:0042132 0.0170357751277683
GO:0042597 0.14373641755394
GO:0004252 0.187119707447061
GO:0019239 0.14373641755394
GO:0005452 0.0170357751277683
GO:0000328 0.17289608028078
GO:0004657 0.0170357751277683
GO:0006515 0.187119707447061
GO:0006616 0.254820587159182
GO:0016070 0.14373641755394
GO:0004822 0.0502837380074058
GO:0006428 0.0502837380074058
GO:0046656 0.0824615310265189
GO:0017119 0.128792899535684
GO:0005637 0.17289608028078
GO:0004497 0.14373641755394
GO:0034470 0.0170357751277683
GO:0015616 0.406672550941936
GO:0006261 0.363401043871027
GO:0043044 0.328997521273762
GO:0044109 0.0502837380074058
GO:0061412 0.0824615310265189
GO:0016514 0.201110762396337
GO:0055129 0.0665043402617622
GO:0000175 0.158436221544431
GO:0000387 0.214872850899415
GO:0005732 0.17289608028078
GO:0004350 0.0170357751277683
GO:0050661 0.228409525883908
GO:0005802 0.484976841353645
GO:0004148 0.0170357751277683
GO:0004375 0.0665043402617622
GO:0004738 0.0170357751277683
GO:0006103 0.0665043402617622
GO:0006546 0.0665043402617622
GO:0006550 0.0170357751277683
GO:0006552 0.033795608458923
GO:0006574 0.0170357751277683
GO:0042743 0.0170357751277683
GO:0005960 0.0665043402617622
GO:0005967 0.113601842858015
GO:0009353 0.0665043402617622
GO:0005827 0.0170357751277683
GO:0000956 0.214872850899415
GO:0031145 0.214872850899415
GO:0032297 0.0170357751277683
GO:0005680 0.241724288163737
GO:0003972 0.0170357751277683
GO:0004113 0.033795608458923
GO:0051730 0.0170357751277683
GO:0006388 0.14373641755394
GO:0030969 0.0665043402617622
GO:0032056 0.0502837380074058
GO:0006754 0.228409525883908
GO:0004707 0.0824615310265189
GO:0005819 0.417045408442952
GO:0000728 0.0170357751277683
GO:0007533 0.113601842858015
GO:0004748 0.0665043402617622
GO:0009263 0.0981593662527546
GO:0005971 0.0665043402617622
GO:0003870 0.0170357751277683
GO:0001105 0.0665043402617622
GO:0071805 0.201110762396337
GO:0010845 0.0170357751277683
GO:0061408 0.280371340264905
GO:0071931 0.17289608028078
GO:0030907 0.17289608028078
GO:0000245 0.280371340264905
GO:0005686 0.305088379468033
GO:0000447 0.553397683055725
GO:0000461 0.0824615310265189
GO:0003774 0.201110762396337
GO:0004402 0.427245838741413
GO:1900153 0.0665043402617622
GO:0006450 0.201110762396337
GO:0008696 0.0170357751277683
GO:0048255 0.0824615310265189
GO:0090305 0.865141812468228
GO:0004622 0.0981593662527546
GO:0006352 0.0981593662527546
GO:0010008 0.682968910493383
GO:0008531 0.0170357751277683
GO:0070072 0.128792899535684
GO:0061575 0.033795608458923
GO:0006166 0.0981593662527546
GO:1990822 0.113601842858015
GO:0008757 0.34065699093017
GO:0019858 0.033795608458923
GO:0031965 0.731027055283921
GO:0005643 0.671233436296592
GO:0005543 0.328997521273762
GO:0006420 0.033795608458923
GO:0006021 0.0502837380074058
GO:0030234 0.328997521273762
GO:0008289 0.502959672062104
GO:0003841 0.0665043402617622
GO:0008360 0.385398477339239
GO:0006032 0.0665043402617622
GO:0016423 0.033795608458923
GO:0000160 0.0824615310265189
GO:0015297 0.494044150484742
GO:0046685 0.14373641755394
GO:0032781 0.317142353805101
GO:0016763 0.0824615310265189
GO:0032008 0.0824615310265189
GO:0030915 0.128792899535684
GO:0004174 0.0170357751277683
GO:0035091 0.396124507403126
GO:0015250 0.0824615310265189
GO:0006833 0.0665043402617622
GO:0071901 0.14373641755394
GO:0005363 0.033795608458923
GO:0015144 0.033795608458923
GO:0072488 0.113601842858015
GO:0061428 0.0170357751277683
GO:0071169 0.0665043402617622
GO:0006810 0.328997521273762
GO:0000329 0.985452738548506
GO:0006772 0.0665043402617622
GO:0018026 0.113601842858015
GO:0008176 0.033795608458923
GO:0009968 0.0824615310265189
GO:0004806 0.128792899535684
GO:0015891 0.128792899535684
GO:0046873 0.17289608028078
GO:0009069 0.0170357751277683
GO:0008863 0.0502837380074058
GO:0042183 0.0502837380074058
GO:1990429 0.0436103959364757
GO:0043008 0.0170357751277683
GO:0000055 0.396124507403126
GO:0018820 0.033795608458923
GO:0018890 0.033795608458923
GO:0032079 0.0824615310265189
GO:0043335 0.0502837380074058
GO:0001405 0.113601842858015
GO:0030162 0.0665043402617622
GO:0004930 0.0502837380074058
GO:0016972 0.0665043402617622
GO:1902603 0.0170357751277683
GO:0008168 0.772110851681657
GO:0004574 0.0824615310265189
GO:0004575 0.0981593662527546
GO:0046352 0.0981593662527546
GO:0046029 0.0502837380074058
GO:0016559 0.14373641755394
GO:0043328 0.328997521273762
GO:0006883 0.0502837380074058
GO:0032509 0.113601842858015
GO:0043086 0.187119707447061
GO:0052841 0.0170357751277683
GO:0035335 0.0436103959364757
GO:0000185 0.0665043402617622
GO:0006530 0.214872850899415
GO:0030287 0.128792899535684
GO:0016209 0.187119707447061
GO:0046870 0.033795608458923
GO:0019430 0.14373641755394
GO:0046688 0.0824615310265189
GO:0071585 0.033795608458923
GO:0070469 0.241724288163737
GO:0000463 0.447140248305153
GO:0000955 0.0824615310265189
GO:0007532 0.0502837380074058
GO:0001227 0.033795608458923
GO:0001198 0.0665043402617622
GO:0003714 0.0436103959364757
GO:0031370 0.0502837380074058
GO:0032055 0.0170357751277683
GO:0000932 0.64006253706224
GO:0031305 0.352123825870514
GO:0047536 0.0502837380074058
GO:0003896 0.0502837380074058
GO:0006269 0.0502837380074058
GO:0005658 0.113601842858015
GO:0004222 0.305088379468033
GO:0006627 0.0981593662527546
GO:0017087 0.033795608458923
GO:0005381 0.14373641755394
GO:0048250 0.0502837380074058
GO:0005832 0.187119707447061
GO:0000060 0.0824615310265189
GO:0035617 0.033795608458923
GO:0072318 0.033795608458923
GO:0090344 0.0502837380074058
GO:0035719 0.0502837380074058
GO:0008398 0.0170357751277683
GO:0004478 0.033795608458923
GO:0006556 0.0502837380074058
GO:0009757 0.033795608458923
GO:0010255 0.128792899535684
GO:0004072 0.033795608458923
GO:0009090 0.0502837380074058
GO:0005355 0.417045408442952
GO:0005536 0.113601842858015
GO:0045835 0.0981593662527546
GO:0051594 0.0502837380074058
GO:0009408 0.267701821607597
GO:0032007 0.0665043402617622
GO:0070202 0.0502837380074058
GO:0000466 0.228409525883908
GO:0004612 0.0170357751277683
GO:0042790 0.254820587159182
GO:0000045 0.385398477339239
GO:0006891 0.437276559604085
GO:0000186 0.0665043402617622
GO:0005770 0.385398477339239
GO:0005798 0.0665043402617622
GO:0004736 0.033795608458923
GO:0004823 0.033795608458923
GO:0006429 0.033795608458923
GO:0004109 0.0170357751277683
GO:0045013 0.0170357751277683
GO:0004345 0.0170357751277683
GO:0006740 0.0824615310265189
GO:0009051 0.113601842858015
GO:0042542 0.0665043402617622
GO:0005089 0.0981593662527546
GO:0000282 0.352123825870514
GO:0031106 0.17289608028078
GO:0072697 0.0170357751277683
GO:0000054 0.187119707447061
GO:0042149 0.187119707447061
GO:0051083 0.113601842858015
GO:0004035 0.033795608458923
GO:0046496 0.0502837380074058
GO:0032301 0.0502837380074058
GO:0001195 0.033795608458923
GO:0006298 0.34065699093017
GO:0034724 0.0502837380074058
GO:0070898 0.113601842858015
GO:0005090 0.033795608458923
GO:0003400 0.0824615310265189
GO:0008017 0.502959672062104
GO:0042803 0.305088379468033
GO:0000022 0.187119707447061
GO:0031115 0.033795608458923
GO:0000778 0.494044150484742
GO:0005876 0.228409525883908
GO:0005938 0.561316163852609
GO:0035371 0.0502837380074058
GO:0031385 0.0665043402617622
GO:0032065 0.033795608458923
GO:0006404 0.033795608458923
GO:0006409 0.214872850899415
GO:0001103 0.214872850899415
GO:0044377 0.0170357751277683
GO:0001197 0.0170357751277683
GO:0031494 0.0170357751277683
GO:0090282 0.0665043402617622
GO:1900465 0.0170357751277683
GO:1900466 0.0170357751277683
GO:0001075 0.241724288163737
GO:0005669 0.267701821607597
GO:0000785 0.228409525883908
GO:0006741 0.0502837380074058
GO:0043619 0.0981593662527546
GO:0045943 0.254820587159182
GO:0045945 0.0502837380074058
GO:0047484 0.033795608458923
GO:0090153 0.0502837380074058
GO:0001076 0.241724288163737
GO:0001132 0.0665043402617622
GO:0031492 0.0824615310265189
GO:0042162 0.254820587159182
GO:0030001 0.254820587159182
GO:0010833 0.0824615310265189
GO:0031848 0.033795608458923
GO:0035390 0.0170357751277683
GO:0070200 0.0170357751277683
GO:0070187 0.0502837380074058
GO:0004512 0.0170357751277683
GO:2001040 0.0502837380074058
GO:0016149 0.0665043402617622
GO:0019211 0.0824615310265189
GO:0000422 0.475755298674211
GO:0040008 0.0502837380074058
GO:0043171 0.158436221544431
GO:0015079 0.0981593662527546
GO:0030007 0.0824615310265189
GO:0000048 0.0170357751277683
GO:0006650 0.0502837380074058
GO:0046777 0.305088379468033
GO:0061093 0.0170357751277683
GO:0070941 0.17289608028078
GO:0071311 0.0170357751277683
GO:0090157 0.0170357751277683
GO:0017125 0.0170357751277683
GO:0006086 0.0665043402617622
GO:0004347 0.0170357751277683
GO:0003691 0.0665043402617622
GO:0043047 0.158436221544431
GO:0006303 0.396124507403126
GO:0032078 0.0170357751277683
GO:0097552 0.0665043402617622
GO:0016233 0.113601842858015
GO:1990879 0.0502837380074058
GO:0030870 0.0665043402617622
GO:0015440 0.0502837380074058
GO:0000770 0.0170357751277683
GO:0006895 0.280371340264905
GO:0016574 0.113601842858015
GO:0035542 0.113601842858015
GO:0036205 0.0665043402617622
GO:0045324 0.280371340264905
GO:0099022 0.0981593662527546
GO:0030897 0.113601842858015
GO:0033263 0.113601842858015
GO:0043539 0.033795608458923
GO:0004516 0.0170357751277683
GO:0008047 0.396124507403126
GO:0032986 0.0170357751277683
GO:2000042 0.0170357751277683
GO:0010606 0.0824615310265189
GO:0005845 0.0824615310265189
GO:0045185 0.0170357751277683
GO:0015238 0.241724288163737
GO:0080139 0.0502837380074058
GO:0046713 0.033795608458923
GO:0003916 0.0665043402617622
GO:0000018 0.0170357751277683
GO:0007004 0.267701821607597
GO:0007064 0.385398477339239
GO:0031422 0.0502837380074058
GO:0005619 0.187119707447061
GO:0007323 0.0665043402617622
GO:0005354 0.0981593662527546
GO:0015757 0.0981593662527546
GO:0004819 0.033795608458923
GO:0006425 0.033795608458923
GO:0004105 0.0170357751277683
GO:0006657 0.0824615310265189
GO:0004588 0.033795608458923
GO:0046132 0.033795608458923
GO:0016538 0.363401043871027
GO:0000079 0.328997521273762
GO:0007033 0.214872850899415
GO:0000731 0.0170357751277683
GO:0006302 0.475755298674211
GO:0000500 0.0824615310265189
GO:0070860 0.0665043402617622
GO:0000979 0.0981593662527546
GO:0001016 0.0170357751277683
GO:0001026 0.0502837380074058
GO:0001179 0.0665043402617622
GO:0001186 0.0170357751277683
GO:0000126 0.0502837380074058
GO:0006390 0.033795608458923
GO:0034245 0.033795608458923
GO:0070981 0.033795608458923
GO:0003680 0.0502837380074058
GO:0051015 0.363401043871027
GO:0051016 0.128792899535684
GO:0005884 0.17289608028078
GO:0008290 0.033795608458923
GO:0000747 0.254820587159182
GO:0007329 0.113601842858015
GO:0046020 0.14373641755394
GO:0005654 0.598948312756966
GO:1990526 0.0502837380074058
GO:1990527 0.0502837380074058
GO:0005388 0.0824615310265189
GO:0015410 0.0170357751277683
GO:0006816 0.14373641755394
GO:0006874 0.214872850899415
GO:0008554 0.0502837380074058
GO:0008556 0.033795608458923
GO:0006813 0.187119707447061
GO:0006814 0.113601842858015
GO:0009268 0.0502837380074058
GO:0009651 0.201110762396337
GO:0004073 0.0170357751277683
GO:0003997 0.0170357751277683
GO:0006635 0.17289608028078
GO:0033540 0.0170357751277683
GO:0005782 0.228409525883908
GO:0006335 0.0824615310265189
GO:0033186 0.0502837380074058
GO:0007120 0.17289608028078
GO:0007121 0.241724288163737
GO:0090575 0.033795608458923
GO:0006488 0.128792899535684
GO:0016616 0.374491618019616
GO:0004032 0.0981593662527546
GO:0004033 0.0502837380074058
GO:1990042 0.0170357751277683
GO:0019568 0.0665043402617622
GO:0042843 0.0665043402617622
GO:0097033 0.0824615310265189
GO:0030627 0.128792899535684
GO:0004450 0.0502837380074058
GO:0051287 0.374491618019616
GO:0005506 0.352123825870514
GO:0048025 0.033795608458923
GO:0044374 0.0170357751277683
GO:0070911 0.113601842858015
GO:0006031 0.0665043402617622
GO:0000404 0.113601842858015
GO:0032135 0.0665043402617622
GO:0032139 0.0502837380074058
GO:0032389 0.0502837380074058
GO:1903825 0.033795608458923
GO:0016035 0.033795608458923
GO:0005198 0.545343538476026
GO:0031490 0.17289608028078
GO:0051598 0.113601842858015
GO:0000800 0.033795608458923
GO:0030414 0.0665043402617622
GO:0046578 0.033795608458923
GO:0044257 0.14373641755394
GO:0004332 0.0170357751277683
GO:0004713 0.128792899535684
GO:0008134 0.267701821607597
GO:0010973 0.0502837380074058
GO:0051865 0.113601842858015
GO:0045040 0.187119707447061
GO:0070096 0.17289608028078
GO:0001401 0.0665043402617622
GO:0031497 0.0665043402617622
GO:1990165 0.033795608458923
GO:0042820 0.0170357751277683
GO:0103068 0.0170357751277683
GO:0102555 0.0170357751277683
GO:0000077 0.267701821607597
GO:0031573 0.201110762396337
GO:0044783 0.033795608458923
GO:0004360 0.0502837380074058
GO:0034221 0.214872850899415
GO:0102092 0.0170357751277683
GO:0004379 0.0170357751277683
GO:0018008 0.0170357751277683
GO:0004723 0.0502837380074058
GO:0006873 0.201110762396337
GO:0005955 0.0502837380074058
GO:0015086 0.0170357751277683
GO:0015127 0.033795608458923
GO:0015691 0.0502837380074058
GO:0015723 0.0502837380074058
GO:0016018 0.0170357751277683
GO:0016575 0.352123825870514
GO:0044267 0.033795608458923
GO:0045836 0.0170357751277683
GO:0000118 0.14373641755394
GO:0034967 0.128792899535684
GO:0003849 0.033795608458923
GO:0070006 0.14373641755394
GO:0006620 0.14373641755394
GO:0031204 0.158436221544431
GO:0046967 0.0170357751277683
GO:0031207 0.0665043402617622
GO:0006607 0.241724288163737
GO:0016973 0.484976841353645
GO:0097064 0.033795608458923
GO:0044613 0.214872850899415
GO:0044615 0.14373641755394
GO:0034246 0.0170357751277683
GO:0006391 0.0170357751277683
GO:0042826 0.14373641755394
GO:0016584 0.17289608028078
GO:0035955 0.0502837380074058
GO:2000531 0.033795608458923
GO:2001020 0.033795608458923
GO:0017053 0.033795608458923
GO:0004801 0.033795608458923
GO:0070146 0.0170357751277683
GO:0004824 0.033795608458923
GO:0006430 0.033795608458923
GO:0001315 0.0170357751277683
GO:0006631 0.466377039258723
GO:0003876 0.0502837380074058
GO:0006163 0.0502837380074058
GO:0006178 0.0502837380074058
GO:0030127 0.14373641755394
GO:0001202 0.0502837380074058
GO:0015124 0.0170357751277683
GO:0042936 0.033795608458923
GO:0015719 0.0170357751277683
GO:0042938 0.033795608458923
GO:0042939 0.033795608458923
GO:0006465 0.17289608028078
GO:0005787 0.0665043402617622
GO:0015175 0.0170357751277683
GO:0015193 0.0665043402617622
GO:0015804 0.033795608458923
GO:0015812 0.033795608458923
GO:0015824 0.0665043402617622
GO:0000373 0.0170357751277683
GO:0006392 0.0170357751277683
GO:0034337 0.0665043402617622
GO:0008296 0.033795608458923
GO:0043137 0.128792899535684
GO:0045005 0.0502837380074058
GO:0043625 0.0502837380074058
GO:0004694 0.0170357751277683
GO:0046711 0.0170357751277683
GO:0004452 0.0170357751277683
GO:0008320 0.267701821607597
GO:0004809 0.0502837380074058
GO:0030488 0.328997521273762
GO:0006432 0.0665043402617622
GO:0009328 0.033795608458923
GO:0002161 0.158436221544431
GO:0008649 0.0502837380074058
GO:1990259 0.0170357751277683
GO:0000494 0.033795608458923
GO:0031167 0.576754768458703
GO:0043144 0.0502837380074058
GO:1990258 0.0170357751277683
GO:0031428 0.606097184187324
GO:0042124 0.14373641755394
GO:0042973 0.0981593662527546
GO:0030544 0.033795608458923
GO:0051879 0.0824615310265189
GO:0008104 0.201110762396337
GO:0043162 0.228409525883908
GO:0001004 0.0981593662527546
GO:0006359 0.201110762396337
GO:0007535 0.0981593662527546
GO:0005956 0.0665043402617622
GO:0034456 0.0981593662527546
GO:0008408 0.14373641755394
GO:0006264 0.0502837380074058
GO:0004325 0.033795608458923
GO:0043115 0.0170357751277683
