,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
CLB5,0.863701386988481,2.45312306899057e-05,-0.00151521409207201,0.0999738532563283,0.136298613011519,0.107405356831798,-0.0198708096152537,0.320348434179038,Y
CLB2,0.893265481638985,0.00274317299827515,-0.00422236086884871,0.0769558724759327,0.106734518361015,0.0122746713144706,-0.000102420889837934,0.319458854651865,Y
CKB2,0.0893562400444429,-0.233792049659399,-0.0381254258678641,0.648261669404461,0.910643759955557,-0.0019901166435204,0.00319531251058501,0.137129865162363,Y
CLA4,0.9077068340568,-0.000208418482866226,-0.000469551873324082,0.0763393965851696,0.0922931659431998,0.0301078803044373,-4.39514224552518e-05,0.327547589227638,Y
CLB1,0.0971028779027948,-0.133709931653805,0.0131457706666452,0.394548278444572,0.902897122097205,-0.00357770465929408,0.00191332369575877,0.0796238184883035,Y
CLN3,0.74199426728948,-0.00700800733264322,-0.00354463815440066,0.0875305461934936,0.25800573271052,0.054522522840641,-0.015688671927065,0.259943539162195,Y
CLN2,0.0699538083867338,0.0301139468803076,0.0160566583704125,0.30750700648322,0.930046191613266,-0.00459403690628405,0.00157310419173656,0.0560775827064831,Y
CSM1,0.919276576222239,0.00831255904513177,-0.00601255889110939,0.0949209682960109,0.0807234237777615,0.421286223220897,-0.0584819780751551,0.533339872977792,Y
CTF18,0.814797049094382,-0.00944311826277243,-0.00596270203541674,0.110922514429879,0.185202950905618,0.200274883481647,-0.0289654725857164,0.365711848124722,Y
CTF19,0.915572057346508,-0.00342896198269972,-0.00244147995561886,0.0653179042934731,0.0844279426534915,0.163332072126446,-0.00184784167526359,0.269686715079019,Y
CSM3,0.963292297644272,-0.000177028372751059,0.00138515769493638,0.0801975252153585,0.0367077023557275,-0.0472825702907643,0.00519649621283579,0.36331266243534,Y
CTF4,0.767358968085089,-0.0117886893527268,-0.00495924731119762,0.131879682702091,0.232641031914911,0.189227783461848,-0.0121377556914489,0.406676850432672,Y
SSN8,0.142562335127802,0.513293707535085,-0.104594681627868,0.981033101743,0.857437664872198,0.00475465476726742,-0.000828955325950897,0.190546240670742,Y
DCC1,0.828252017803054,0.000501531929907288,-0.00480294400848524,0.106926555269264,0.171747982196946,0.181343204051434,-0.0175343953278941,0.338795302997532,Y
DBR1,0.0728619977494311,0.122098699884069,0.00645447091438525,0.389117445133802,0.927138002250569,0.00688253131797083,-0.00586141296867732,0.10767093952827,Y
DCS1,0.103992030747888,0.039755731458838,-0.0358523414070572,0.408568714868106,0.896007969252112,-0.000698922793779293,-0.00401731347603272,0.0840130183219652,Y
DBP3,0.862766966245891,0.00259491351769028,-0.00119264509434992,0.122804321857961,0.137233033754109,0.159370465165124,-0.00904606547080213,0.45246952496768,Y
DDR48,0.068539405847051,-0.0859418245509716,-0.00245481375758235,0.636088140743344,0.931460594152949,-0.00287990519524593,0.000178431975016466,0.0734235873090077,Y
DHH1,0.128292555979206,0.1423703997104,-0.0189389648520179,0.636189299720765,0.871707444020794,0.00727380693319279,-0.00164042193421337,0.207910098949726,Y
DIG1,0.136725444809742,-0.199010350100476,0.0202842640215514,0.720126163140134,0.863274555190258,-0.0141146371494488,0.00605636329690815,0.170180498888904,Y
DEG1,0.115872304967088,0.0486595703656619,-0.0364879093061039,0.541659248540708,0.884127695032912,0.00489480784373578,-0.00122466347270139,0.135974154355033,Y
DIG2,0.0543386042057677,0.0495764381925805,-0.00660833301987066,0.223424915963407,0.945661395794232,0.00117647068438254,-0.000316442311518467,0.0569533134226356,Y
DSS1,0.920297967979974,0.00481133212063132,-0.00014386194830347,0.0712556809168412,0.0797020320200259,-0.057466391478674,-0.00687210852056576,0.297840674044028,Y
DPB3,0.88154809927844,0.000623445117308872,0.00146518822336214,0.0884993415759934,0.11845190072156,0.103985243144707,-0.0214301943739152,0.294515901299619,Y
DST1,0.0745106678616291,-0.0708158629639513,0.0045039321411758,0.404760461142532,0.925489332138371,-0.000834972527886615,0.00328080070180469,0.0976210539652599,Y
DUN1,0.120638262169003,0.218007759790038,-0.061957248176857,0.398483349441278,0.879361737830997,-0.00548664124706863,-0.00542896232789828,0.0928371289800001,Y
EBS1,0.864794199141627,-0.012032820999013,-0.00393712100258565,0.0831705434797559,0.135205800858373,0.140577113228482,0.00128517139714307,0.23602155855283,Y
EDC1,0.924756156573426,-0.00325750574043412,0.000146462084333104,0.0909468210008189,0.0752438434265745,-0.0719660555109664,0.0131793422781954,0.480293141061399,Y
