,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
CLN3,-3.48337e-02,-3.54464e-03,5.96034e-03,-6.57258e-02,-1.56887e-02,5.50740e-05,-3.27870e-02,-2.75663e-03,4.04861e-02,-0.085071531,-2.82434e-02,2.68688e-02, 0.0000000, 1.4535522,0.0000000,0.0000000,0.7419943,0.2580057
CLN2, 6.62087e-02, 1.60567e-02,5.00220e-04, 3.19220e-02, 1.57310e-03,5.75445e-02, 7.82641e-02, 3.13954e-02,2.70647e-01, 0.026312048, 1.49459e-03,8.15829e-02, 0.4953378, 0.0000000,0.0000000,0.0000000,0.0699538,0.9300462
CSM1,-6.63030e-02,-6.01256e-03,1.47335e-05,-1.91075e-01,-5.84820e-02,3.75372e-10,-6.48332e-02,-6.12050e-03,2.04353e-05,-0.062385013,-4.77484e-02,3.06196e-01, 2.0261921, 6.6200374,1.8841182,0.0000000,0.9192766,0.0807234
CTF18,-5.79316e-02,-5.96270e-03,2.58764e-04,-1.10979e-01,-2.89655e-02,1.75991e-07,-5.43570e-02,-5.90240e-03,5.35263e-04,-0.063989764,-2.80929e-02,1.41997e-01, 0.7815957, 3.9490087,0.4659321,0.0000000,0.8147970,0.1852030
CTF19,-4.02600e-02,-2.44148e-03,1.11510e-02,-4.42060e-02,-1.84784e-03,6.57624e-01,-3.40838e-02,-2.23373e-03,2.48253e-02, 0.017078698, 5.23610e-03,7.89415e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9155721,0.0844279
CSM3,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,       NA,0.9632923,0.0367077
CTF4,-4.16222e-02,-4.95925e-03,9.48464e-03,-5.37481e-02,-1.21378e-02,6.03828e-02,-2.72160e-02,-3.40396e-03,8.77774e-02,-0.011567108,-6.72729e-03,7.69189e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.7673590,0.2326410
SSN8,-1.52722e-01,-1.04595e-01,6.51073e-11,-1.93873e-03,-8.28955e-04,7.65315e-01,-9.17265e-02,-1.19005e-01,5.02893e-02,-0.007002497,-1.32470e-03,6.52950e-01, 7.3808697, 0.0000000,0.0000000,0.0000000,0.1425623,0.8574377
DCC1,-4.80485e-02,-4.80294e-03,2.25817e-03,-6.67068e-02,-1.75344e-02,6.54884e-04,-4.44488e-02,-4.71345e-03,4.29466e-03,-0.055128409,-2.21791e-02,2.40041e-01, 0.0000000, 0.3783345,0.0000000,0.0000000,0.8282520,0.1717480
DBR1, 1.89593e-02, 6.45447e-03,2.85982e-01,-5.76577e-02,-5.86141e-03,2.20351e-04, 7.82722e-02, 4.34372e-02,3.04602e-01,-0.057283512,-6.20764e-03,1.41657e-04, 0.0000000, 0.8513834,0.0000000,1.0432612,0.0728620,0.9271380
DCS1,-1.10374e-01,-3.58523e-02,2.95750e-08,-4.85106e-02,-4.01731e-03,1.13039e-03,-8.71491e-02,-4.79295e-02,1.32059e-01,-0.051211219,-4.31635e-03,8.01346e-04, 4.7235743, 0.1412706,0.0000000,0.2906790,0.1039920,0.8960080
DBP3,-9.57278e-03,-1.19265e-03,5.06354e-01,-5.35091e-02,-9.04607e-03,2.11453e-01,-4.51735e-03,-5.46856e-04,7.69506e-01,-0.011233602,-7.34453e-03,8.29032e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.8627670,0.1372330
DDR48, 1.16658e-02,-2.45481e-03,8.09907e-01, 3.35016e-03, 1.78432e-04,8.68748e-01, 4.60955e-04, 3.58520e-04,9.94285e-01,-0.001042487,-7.62701e-05,9.45275e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.0685394,0.9314606
DHH1,-5.89786e-02,-1.89390e-02,5.80613e-02,-6.04090e-03,-1.64042e-03,5.90452e-01, 4.92062e-03, 4.98632e-03,9.33622e-01,-0.014537319,-3.00112e-03,3.40959e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.1282926,0.8717074
DIG1, 4.76344e-02, 2.02843e-02,7.52667e-02, 3.69516e-02, 6.05636e-03,1.50599e-02, 2.04486e-02, 1.98114e-02,6.91112e-01, 0.036795562, 6.27292e-03,1.70656e-02, 0.0000000, 0.0000000,0.0000000,0.0000000,0.1367254,0.8632746
DEG1,-9.71957e-02,-3.64879e-02,3.17315e-05,-6.31086e-03,-1.22466e-03,5.38084e-01,-9.76515e-02,-8.11929e-02,8.65842e-02,-0.003810402,-5.14579e-04,8.03355e-01, 1.6930087, 0.0000000,0.0000000,0.0000000,0.1158723,0.8841277
DIG2,-3.20821e-02,-6.60833e-03,3.79877e-02,-5.16418e-03,-3.16442e-04,7.07566e-01,-4.07801e-02,-1.20022e-02,6.56963e-01,-0.005296311,-3.07152e-04,7.23603e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.0543386,0.9456614
DSS1,-1.25686e-03,-1.43862e-04,8.91080e-01,-1.70518e-02,-6.87211e-03,1.29633e-01,-5.06510e-03,-3.64651e-04,7.37590e-01,-0.021901775,-8.71895e-03,7.55850e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9202980,0.0797020
DPB3, 2.12680e-02, 1.46519e-03,2.57668e-01,-1.28450e-01,-2.14302e-02,6.52971e-06, 1.48986e-02, 1.31452e-03,3.28982e-01,-0.079315384,-3.57148e-02,1.80266e-01, 0.0000000, 2.3796051,0.0000000,0.0000000,0.8815481,0.1184519
DST1, 2.86857e-02, 4.50393e-03,5.01758e-01, 3.45220e-02, 3.28080e-03,2.19654e-02, 7.17148e-04, 4.56305e-04,9.92228e-01, 0.032382031, 3.18133e-03,3.18162e-02, 0.0000000, 0.0000000,0.0000000,0.0000000,0.0745107,0.9254893
DUN1,-2.13403e-01,-6.19572e-02,2.63772e-22,-5.91721e-02,-5.42896e-03,6.62110e-05,-1.56081e-01,-8.28018e-02,3.02493e-03,-0.056683372,-5.24858e-03,2.28326e-04,18.7732710, 1.3735687,0.0000000,0.8359436,0.1206383,0.8793617
EBS1,-4.97914e-02,-3.93712e-03,1.41694e-03, 4.94680e-03, 1.28517e-03,7.07126e-01,-4.90901e-02,-4.08857e-03,1.38986e-03, 0.048954571, 1.19463e-02,3.65354e-01, 0.0431472, 0.0000000,0.0515274,0.0000000,0.8647942,0.1352058
EDC1,-7.75769e-05, 1.46462e-04,9.12634e-01, 5.31814e-02, 1.31793e-02,9.35574e-02, 7.88866e-03, 7.14603e-04,6.02625e-01,-0.003791408,-2.76239e-03,9.55001e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9247562,0.0752438
EFG1,-4.46351e-02,-1.00173e-02,1.70099e-01, 4.13541e-02, 4.26479e-03,1.30048e-02,-2.71645e-02,-1.78250e-02,5.65461e-01, 0.038381051, 4.42623e-03,1.36128e-02, 0.0000000, 0.0000000,0.0000000,0.0000000,0.1610376,0.8389624
ELG1,-7.97986e-02,-1.95387e-02,3.11495e-04,-7.40288e-03,-5.08507e-04,6.23450e-01,-8.37780e-02,-4.44643e-02,2.17940e-01,-0.005794819,-4.12049e-04,7.01940e-01, 0.7010478, 0.0000000,0.0000000,0.0000000,0.0815347,0.9184653
ELF1,-1.92674e-02,-3.54641e-03,1.71568e-01,-1.52231e-02,-1.57334e-02,7.31464e-02,-1.47073e-02,-2.62284e-03,3.29003e-01,-0.077118273,-6.92732e-02,3.10402e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9134282,0.0865718
ELM1,-2.38279e-01,-7.71138e-02,8.00130e-27,-5.20132e-02,-6.35551e-03,4.95587e-04,-1.62826e-01,-1.01135e-01,3.87138e-03,-0.055713117,-6.89169e-03,2.70609e-04,23.2913384, 0.4993793,0.0000000,0.7621573,0.1164712,0.8835288
ERF2,-2.76902e-02,-2.03557e-03,5.42124e-02,-2.26052e-02, 2.26356e-03,7.13042e-01,-2.92016e-02,-2.11987e-03,5.37393e-02, 0.041709231, 2.30803e-02,5.40170e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9239279,0.0760721
ERG2,-1.41291e-01,-5.57001e-02,5.06197e-09,-1.97665e-02,-2.16949e-03,1.98257e-01,-9.08775e-02,-6.94049e-02,5.88270e-02,-0.013167389,-1.51264e-03,3.96478e-01, 5.4901795, 0.0000000,0.0000000,0.0000000,0.1367371,0.8632629
EST1, 7.12649e-02, 1.07121e-02,1.59718e-03,-6.13014e-02,-3.29247e-03,3.67163e-04, 8.86649e-02, 2.65843e-02,5.50073e-02,-0.058411624,-3.64377e-03,1.78140e-04, 0.0000000, 0.6296408,0.0000000,0.9437380,0.1802202,0.8197798
EXO1,-2.08741e-02,-1.57213e-03,1.51841e-01, 2.50698e-02, 1.17163e-02,1.53527e-01,-2.35725e-02,-1.76395e-03,1.20155e-01, 0.033077984, 2.19208e-02,6.14666e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9273945,0.0726055
FAB1,-2.95110e-01,-1.10957e-01,2.05667e-42,-5.39213e-02,-5.51722e-03,2.35645e-04,-2.44986e-01,-1.72589e-01,1.43734e-04,-0.055362824,-5.70526e-03,2.60713e-04,38.8813345, 0.8222408,1.0369386,0.7783371,0.0827512,0.9172488
FKS1,-3.15432e-02,-4.00697e-03,3.73570e-02,-9.69395e-02,-2.76557e-02,1.39939e-03,-2.91094e-02,-3.76968e-03,6.26789e-02,-0.024065551,-1.77354e-02,5.94367e-01, 0.0000000, 0.0485617,0.0000000,0.0000000,0.8340564,0.1659436
GEP3,-8.22656e-02,-1.39372e-02,2.49934e-07,-1.44233e-01,-6.91378e-02,1.03494e-11,-7.41156e-02,-1.35665e-02,2.46242e-06,-0.101440114,-8.09503e-02,1.73262e-02, 3.7966729, 8.1795827,2.8031372,0.0000000,0.8059542,0.1940458
FIN1, 1.75786e-02, 1.20058e-03,2.25724e-01, 1.78888e-02, 1.07092e-02,1.17343e-01, 1.47702e-02, 9.98748e-04,3.26063e-01, 0.041788243, 2.37741e-02,6.00974e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9486337,0.0513663
FRA2,-2.04480e-02,-8.51158e-04,2.11104e-01,-2.04953e-01,-7.54314e-02,2.15249e-21,-1.84617e-02,-8.60362e-04,2.20814e-01,-0.153427340,-9.78888e-02,3.86545e-02, 0.0000000,17.8615588,0.0000000,0.0000000,0.9480279,0.0519721
GAL80,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,       NA,0.9825728,0.0174272
FUS3, 2.25494e-02, 3.06666e-03,1.04456e-01, 7.04153e-02, 3.80361e-02,1.44878e-04, 2.25597e-02, 2.89803e-03,1.38426e-01, 0.077055236, 6.72180e-02,2.09460e-01, 0.0000000, 1.0334965,0.0000000,0.0000000,0.9086130,0.0913870
GCR2,-2.31590e-02,-5.67776e-03,4.63014e-01,-4.59907e-03,-8.06417e-04,6.89734e-01,-3.70153e-03,-2.77115e-03,9.36279e-01,-0.003112731,-4.23050e-04,8.41819e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.1816823,0.8183177
GPA2,-2.92035e-02,-2.19452e-03,1.13067e-01,-1.13405e-02, 1.32198e-02,7.25051e-02,-2.27995e-02,-2.12079e-03,1.44540e-01, 0.057770610, 3.38159e-02,2.04069e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.8485962,0.1514038
GPR1,-8.53229e-02,-2.53234e-02,1.26778e-02,-5.14294e-02,-6.55669e-03,1.02965e-03,-3.55342e-03,-3.06198e-03,9.38954e-01,-0.054974612,-7.41700e-03,4.18518e-04, 0.0000000, 0.1818101,0.0000000,0.5727849,0.1541426,0.8458574
GPG1, 1.80654e-01, 2.95211e-02,2.02471e-09,-7.75918e-03,-6.00891e-04,6.85434e-01, 7.30000e-02, 2.85500e-02,3.69851e-01,-0.008635623,-8.81407e-04,5.65592e-01, 5.8881366, 0.0000000,0.0000000,0.0000000,0.0687694,0.9312306
GPH1, 4.14486e-02, 5.30260e-03,3.74362e-01, 2.57014e-02, 1.90295e-03,1.20022e-01, 2.05414e-03, 1.03879e-03,9.68122e-01, 0.025068981, 2.09363e-03,1.04243e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.1317472,0.8682528
GIS4,-2.79682e-02,-2.38395e-03,6.09781e-02,-1.62878e-01,-4.07984e-02,3.98031e-07,-2.42130e-02,-2.11813e-03,1.09875e-01,-0.060983902,-4.59020e-02,3.66903e-01, 0.0000000, 3.5945822,0.0000000,0.0000000,0.9242284,0.0757716
GTR1,-1.67642e-02,-3.43141e-03,6.85791e-01,-1.98555e-02,-1.40616e-03,2.78438e-01, 1.29017e-03, 9.03102e-04,9.80054e-01,-0.019297691,-1.71550e-03,2.10944e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.1204756,0.8795244
GSY2,-4.94764e-03,-1.73288e-03,7.81280e-01,-1.03975e-02,-1.01785e-03,4.11372e-01, 3.71880e-03, 2.34308e-03,9.63371e-01,-0.011785709,-1.00173e-03,4.33054e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.0606845,0.9393155
GSY1,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,       NA,0.0375435,0.9624565
HAP4,-1.66038e-01,-5.17796e-02,4.32327e-16,-2.10504e-02,-2.31621e-03,1.33633e-01,-1.71802e-01,-1.03147e-01,4.63234e-02,-0.022046173,-2.33687e-03,1.41580e-01,12.5586870, 0.0000000,0.0000000,0.0000000,0.0577280,0.9422720
HCR1,-3.31913e-02,-4.35278e-03,4.07658e-02, 4.64397e-03, 5.61562e-04,9.41975e-01,-3.16375e-02,-4.67027e-03,3.65177e-02, 0.015247767, 1.03507e-02,8.24908e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9042599,0.0957401
HFM1,-6.15373e-02,-6.06800e-03,5.51818e-05,-1.92234e-01,-5.78180e-02,3.03321e-18,-5.62829e-02,-5.74444e-03,2.76123e-04,-0.154535666,-9.05040e-02,1.67639e-03, 1.4527037,14.7125973,0.7533965,0.0000000,0.8536636,0.1463364
HHT1, 2.60496e-03, 2.72528e-04,7.76247e-01,-1.16447e-03, 1.47817e-03,6.72843e-01, 9.97332e-03, 6.57999e-04,5.10156e-01,-0.010061280,-3.29643e-03,8.82307e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9031004,0.0968996
HNT3, 2.22009e-02, 1.72432e-03,1.11447e-01, 3.18908e-02, 6.60700e-03,1.45752e-01, 2.14226e-02, 1.57585e-03,1.62615e-01, 0.026397093, 1.03258e-02,6.31763e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.8777293,0.1222707
HOG1,-6.00511e-03,-3.42000e-04,7.57312e-01, 6.83270e-02, 1.94995e-02,4.16608e-03,-9.91587e-04,-7.55607e-05,9.48177e-01, 0.040773614, 2.34635e-02,4.94502e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.9054693,0.0945307
HHF1,-8.81939e-03,-4.06007e-04,7.15774e-01,-9.38957e-02,-5.56165e-03,1.08043e-01, 2.78352e-04, 2.12030e-05,9.85340e-01, 0.024707245, 7.95659e-03,7.14285e-01, 0.0000000, 0.0000000,0.0000000,0.0000000,0.8982408,0.1017592
HOS3, 1.48744e-02,-7.58034e-03,1.79019e-01,-3.70967e-02,-2.44523e-03,2.24669e-02,-5.20897e-02,-2.53379e-02,4.42050e-01,-0.033424597,-2.45877e-03,2.72773e-02, 0.0000000, 0.0000000,0.0000000,0.0000000,0.0783838,0.9216162
HOM2,-7.30236e-02,-1.33189e-03,8.78332e-01,-6.61526e-02,-6.58510e-03,2.12165e-05, 6.00196e-02, 4.44833e-02,2.21865e-01,-0.056634652,-5.92849e-03,2.54889e-04, 0.0000000, 1.8678248,0.0000000,0.7881483,0.1292866,0.8707134
