,int,beta,pval,sigma,cor,adj_pval
MSC1,0.0070905735952564,-0.00676818674007197,0.00307939425045735,0.154677113843275,-0.0437150426477905,0
MRN1,-0.0277953789015767,0.00451680011367847,0.163044944329505,0.219103649587924,0.0206105223090089,0
MRC1,0.0210703065279799,-0.00480884474742103,0.0295027108674288,0.149464554052083,-0.0321571743910122,0
MMS4,0.00810242082411065,-0.00444800865591628,0.000193763864922925,0.0807020480625349,-0.0550329017696111,0.86825003568718
MRE11,0.0248708827806234,-0.00781039855148402,0.00606130838644522,0.192508056108664,-0.04053845017673,0
MMS22,0.0650956081495787,-0.0172463899448751,0.000100083757905246,0.299747320479997,-0.0574414277497115,1.15515922054586
MMS1,0.00704372317060214,-0.00574339598803708,0.0161132688325421,0.16146691250067,-0.0355476300180369,0
MKS1,0.0057592952492995,0.000220913660199623,0.942541647152277,0.20741610796906,0.00106507415003754,0
MET18,0.0123852077409301,-0.0094496129564949,0.000868275516325146,0.191914660487625,-0.0491790397976484,0.216865269315713
MFT1,0.00379493137644258,-0.00277317815372529,0.280122100233285,0.173746977700492,-0.015958982531828,0
MET13,-0.00368358267448407,0.00292336954306379,0.0629054980353277,0.106348348691911,0.027478242210306,0
MGA2,0.0696112107522381,-0.0200385791758066,1.69892776011927e-05,0.314955955005072,-0.0634950509085571,1.92534791157043
MEI5,-0.0219388212370648,0.00199371735209423,0.391845182530482,0.157558381911793,0.0126528194221345,0
SRB8,0.06035021302572,-0.0214060753101614,0.000886110848340476,0.43548339256601,-0.0490954692696155,0.20803477075172
SSN2,0.0832768558145635,-0.0143364798166102,0.0215976105073452,0.422177681431607,-0.0339388398950813,0
MDS3,-0.0261554024876312,0.000318170894004122,0.937356669361852,0.273960309680387,0.00116137509043568,0
MCM21,0.00954963277159235,-0.00382483400624724,0.0149149114131693,0.106287522450562,-0.0359624515933182,0
MAK31,0.000427936087879049,-0.000440574251672303,0.777001868148896,0.105266373706895,-0.00418529087158945,0
MCK1,-0.0177817263697314,0.00462784960901961,0.213387038787879,0.251665937091665,0.0183857513926212,0
LTV1,-0.00869395441010782,0.00425084562096446,0.224145251041071,0.236627961729068,0.0179613594734172,0
