,global,local
RRP6,-743.066011650499,33.4274970482766
RRM3,2593.11573968621,3368.95002521345
RPB9,-2621.3834175584,-2089.6790497717
RNY1,-1132.99143084309,11.165053267555
RPA49,1059.09773904295,1626.301908909
RPA14,2457.68742955076,3399.1176976949
RPA12,1549.98820344474,2193.28168643524
RNR4,-1087.50668574666,-337.317772111434
RMI1,952.442735084686,2580.39861924086
RIM1,-1308.33996115986,-511.66894972114
RGP1,-1979.39697272202,-786.765204492001
RGT2,3205.6543524854,4229.20847867902
RIC1,84.0747151670179,1508.93188175433
RIF1,5272.65527346179,6416.43534079122
REG1,-3746.22832868682,-2366.06745868469
REV3,4889.11647819178,5766.32518377044
RCE1,3019.73114449232,3406.29234996213
RAS2,2357.31412390391,3800.06882235026
RAI1,-996.689937029611,-228.167686885955
RAM1,-4529.39682096283,-3535.19455135759
RAD57,1680.79332570306,2772.6462458151
RAD54,1693.75957907308,2525.82401069223
RAD50,-771.045620175494,388.213108154879
RAD55,3502.67181144023,4366.49018302872
RAD52,-187.500273332264,779.298744359697
RAD27,35.4858299554242,853.246016285164
RAD1,1346.42535787116,2355.18164538354
PUS7,2601.20595442323,3572.73378590297
PUF4,3778.16668869693,4441.27190431861
PUS1,639.997366678195,2044.18934169369
PUF6,1133.95320011748,2165.08012609796
PUS9,4845.86334764621,5862.49728122549
PUF3,2871.34057207848,4608.11641351648
PTK2,3227.84481745763,4141.95383534352
PTP3,2684.2156564131,4004.87004536187
PSY2,2199.99270433324,3232.30928078946
PTC1,-2182.54220498902,-1197.45421340542
PPH3,1670.16892016434,2501.03048431765
POL32,3038.96146179917,3716.72849519411
POG1,1787.6823969515,3698.31054300435
PMS1,4130.62484041836,5712.17531996345
PLC1,-2083.05510826414,-715.258383834662
PML39,3646.98403399955,4821.32640006217
PIH1,1563.68073581241,2236.70364884102
PIN4,2018.62177043838,2968.64353621023
PIF1,2575.8735159914,3187.64435039752
PIB2,2792.07977081515,4059.50197875903
PHO80,3104.7343394255,4555.20281570939
PFK2,-2261.77300018209,-1309.57000328404
PFK1,436.51987391328,1417.64033489525
PHO85,-1486.22612448672,-392.875384519762
PFK27,-1379.06449868609,-536.78279089941
PHO13,2804.71584163717,5368.98428292172
PET112,3704.36514563791,4972.13605612047
PDE2,49.2462054330448,1586.05487278375
PCL8,1701.37740377485,3469.40925874008
PCL6,1804.48040734525,3557.00387852351
PBS2,1589.65620373862,3356.21650683163
PBP1,2566.52995450689,3232.16782177068
PAT1,-954.334186839885,-408.811749498182
PAP2,137.765678803782,1137.90299237857
OPI1,-2141.97142572353,-916.80938654478
OCA6,2321.80780724048,3362.1628476628
OCA4,2392.3208437101,3432.84247711974
OCA5,2618.76801928486,3541.42656992706
OCA2,2310.38099458872,3244.61161541707
OCA1,2027.03750396257,2724.72828400773
NUP60,504.361516576371,1095.62368908909
NUP170,-178.022681079272,1038.53528846785
NUP188,2858.9323485974,4411.21635392358
NUP120,632.788432499112,1312.77907154701
NTH2,912.334479429879,2488.71203948706
NPR2,3595.91960683779,4864.79353202518
NRP1,3466.82705082204,4614.90450692639
NOP6,2365.8894083299,3576.30861727072
NPT1,761.89579854582,3648.26264740273
NMD2,-2156.61095728227,-716.606028129948
NPL3,-3073.70876990837,-2411.8833389325
NOP12,1460.12234172299,2392.60898193833
NKP2,1675.10350199764,2021.67609457738
NEW1,1477.59186444318,2481.78331794835
NBP2,299.869287454605,1353.2449658059
NAM7,-2106.57775071685,-630.579424457101
MUD2,2899.96111234352,3589.75002918286
NCE102,2059.58829764679,4439.41620122
MUM2,2124.39178199255,4091.76415095132
MUS81,3952.29454206759,5283.26165692001
MSG5,2416.11045936631,2925.46751247393
MSN5,-677.033085748811,609.035144601993
MSH2,796.091257613085,2290.99282336114
MSH1,1376.54090797603,2012.12287469657
MRT4,1026.75863807404,2071.12637956405
MSC1,2038.19449407962,2858.27561459985
MRN1,442.718744371488,1942.62933710097
MRC1,2195.26792652761,3055.1261798322
MMS4,5019.13305713375,5930.82211746706
MRE11,1035.66116417808,1865.57798428065
MMS22,-993.256921308875,-110.641840414768
MMS1,1841.34976790404,2418.17160642477
MKS1,693.894566831581,2536.54537895908
MET18,1049.80674287414,1930.96167018165
MFT1,1505.48988155885,2601.5813214935
MET13,3754.70238680253,5073.3785006033
MGA2,-1220.03361355092,-172.527655391112
MEI5,1953.62790751175,3420.406693555
SRB8,-2704.71092962496,-1073.81880310628
SSN2,-2562.52968300608,-835.055502481219
MDS3,-581.075716095914,633.243158450315
MCM21,3757.32382451163,4783.53637663552
