,global,local
RPA14,1839.34757875155,2616.00707596026
RPA12,1352.81661663225,1859.56578967027
RNR4,-787.555388120361,-304.017713036748
RMI1,1329.65713066642,2330.53819624064
RIM1,-1162.5278247214,-728.733277581162
RGP1,-1482.1826682599,-914.942277024216
RGT2,3036.01680344753,3596.33838703247
RIC1,286.829174626242,1016.30001685504
RIF1,4563.57410251975,5387.96614432539
REG1,-2446.18223053493,-1603.26867340064
REV3,4172.82922875775,4598.76972140103
RCE1,2306.24070661211,2441.86476728343
RAS2,2053.01793408571,3276.30634855836
RAI1,-677.177071428629,-123.48886286352
RAM1,-3359.20977245251,-2779.07678942923
RAD57,1256.56837183097,1929.18196458692
RAD54,1177.1649783194,1723.48474305378
RAD50,-488.803928430455,206.280890286864
RAD55,3047.70160203742,3568.23389144411
RAD52,-179.241699645002,430.506002557283
RAD27,233.01249625019,867.796172868516
RAD1,1275.85263119844,1999.34063530242
PUS7,2003.13664784248,2556.75865883187
PUF4,2554.85437224094,3198.1933168613
PUS1,572.775312355293,1524.70854381587
PUF6,783.066789673283,1400.7823006342
PUS9,4051.58724285028,4421.31115977906
PUF3,1896.92563855845,3357.50149184848
PTK2,3077.02284989476,3543.86803340681
PTP3,2058.18339832343,2864.56558546652
PSY2,1901.39991664108,2547.13087633456
PTC1,-1170.76244221613,-632.635855765209
PPH3,1844.46315765883,2149.0103653467
POL32,2577.54479232158,3098.58112716305
POG1,2436.33493181026,3003.68073188202
PMS1,4038.09393519097,4676.74620347014
PLC1,-1184.09640993704,-370.955191228716
PML39,3042.3741831294,4010.65526054141
PIH1,1307.75706749506,1762.36535439928
PIN4,1651.03670229584,2329.0765289018
PIF1,1999.93060486752,2394.38029267126
PIB2,2273.21434103238,3042.57019550562
PHO80,2918.53949127636,3764.78421546818
PFK2,-1757.05176998072,-1181.95280897735
PFK1,72.2145297196108,612.815044090154
PHO85,-567.72236663719,-55.5728570318594
PFK27,-444.995640321809,-41.7874770531934
PHO13,2229.22553240659,4375.66211526342
PET112,3001.91465467735,4030.24600229861
PDE2,273.852965234882,1618.06101947592
PCL8,1647.89578799553,2783.46204289448
PCL6,2073.25653763485,2978.45777949194
PBS2,1630.71363906487,3083.78324885722
PBP1,1925.08193478984,2449.91986282534
PAT1,-609.522336928163,-255.215868650595
PAP2,564.205523234422,1212.91156979791
OPI1,-1610.72539463441,-888.295231362803
OCA6,2256.831461319,2939.96676354068
OCA4,2177.4388625387,2955.1958375555
OCA5,2317.03112063372,2968.23259000875
OCA2,2589.84695947352,2865.90892482167
OCA1,2221.1570472417,2483.60910680604
NUP60,485.90132675502,905.849706186183
NUP170,365.832454224024,1140.19122593291
NUP188,2178.46348132972,3551.61921936231
NUP120,717.574479260833,1251.61035146133
NTH2,1481.36227156631,2093.71595616127
NPR2,3396.60726733063,3995.02374656866
NRP1,2784.81525400082,3641.92759506194
NOP6,2007.65990391447,2900.57072544136
NPT1,2231.40769128756,3642.15925222314
NMD2,-533.070671259477,411.076310915024
NPL3,-2108.85404985736,-1706.08380742962
NOP12,1213.11013908357,1939.75087320988
NKP2,1447.23695597951,1639.2601360642
NEW1,1146.96300947224,1924.93475934421
NBP2,548.58582729962,1129.22290542811
NAM7,-531.989063323252,493.280600046014
MUD2,2173.54125607615,2752.09487556732
NCE102,2636.86090840274,3735.55412715174
MUM2,2246.29672910573,3329.70098273079
MUS81,3683.11303410892,4233.28689376634
MSG5,2073.88196229375,2244.9192940561
MSN5,274.609005669383,965.404179347122
MSH2,1146.47468142706,2081.44423948087
MSH1,1193.99324379285,1649.62441592398
MRT4,977.079124342366,1728.71178601547
MSC1,1686.29177297401,2273.33353914004
MRN1,504.755186098886,1630.26227486853
MRC1,1828.33098148859,2605.98296208778
MMS4,4413.28677655609,4794.3889704896
MRE11,1237.63153691455,1679.37637106538
MMS22,-667.683213964927,-128.336821380584
MMS1,1776.90035185955,2020.41544980852
MKS1,789.921205508944,2123.05980497857
MET18,692.836703735978,1154.1937711657
MFT1,1868.48731075312,2503.73584354482
MET13,2878.91372120584,4125.99892614633
MGA2,-869.816120622722,-307.063275170297
