,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
MRE11, 5.14228e-02, 6.39397e-03,1.70128e-03, 0.068012558, 2.11909e-02, 1.19702e-06, 0.049666996, 6.16417e-03,3.78552e-03, 9.79906e-02, 2.55870e-02,1.47437e-01,5.32211e-02,  3.2058935,0.00000e+00, 0.0000000,0.87398715,0.12601285
MMS22,-1.43510e-02,-1.59752e-03,6.25650e-01, 0.103879028, 4.79797e-02, 6.65428e-14,-0.017153583,-3.38372e-03,3.22094e-01, 1.62331e-01, 4.76859e-02,6.20159e-03,0.00000e+00, 10.4608953,0.00000e+00, 0.0000000,0.86547942,0.13452058
MMS1, 1.08577e-01, 1.27354e-02,1.31777e-10, 0.076370919, 2.18602e-02, 1.10267e-07, 0.108531699, 1.30327e-02,1.36237e-10, 9.71993e-02, 2.89592e-02,2.60278e-01,7.16416e+00,  4.2415513,7.14970e+00, 0.0000000,0.90696031,0.09303969
MKS1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95636418,0.04363582
MET18,-6.97960e-02,-1.79285e-02,2.11075e-03, 0.008531078, 8.43037e-04, 6.94383e-01,-0.052389220,-2.08581e-02,3.54824e-01, 9.39297e-04, 1.21782e-04,9.56965e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.16461848,0.83538152
MFT1,-9.37856e-02,-9.43671e-03,1.50700e-08,-0.087851332,-2.54014e-02, 1.37607e-07,-0.092148192,-9.29144e-03,5.66291e-08,-9.62796e-02,-3.18987e-02,2.28820e-01,5.10588e+00,  4.1453571,4.53096e+00, 0.0000000,0.92114397,0.07885603
MET13,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.01334284,0.98665716
MGA2, 4.46615e-02, 1.20140e-02,4.06869e-04, 0.309040452, 1.44893e-01, 1.42882e-72, 0.056270590, 1.15080e-02,1.11140e-03, 3.28692e-01, 1.44491e-01,5.12256e-08,6.74542e-01, 69.1290204,2.38127e-01, 4.5745095,0.87339276,0.12660724
MEI5, 1.54573e-01, 1.29687e-02,5.06123e-20,-0.022417087, 1.05649e-02, 5.27085e-02, 0.153985863, 1.32231e-02,1.16997e-19, 5.36686e-02, 1.91729e-02,4.68116e-01,1.65797e+01,  0.0000000,1.62158e+01, 0.0000000,0.92290668,0.07709332
SRB8,-5.00684e-02,-4.84970e-02,1.55476e-05,-0.110353676,-2.29024e-02, 4.60777e-11,-0.096506773,-7.40665e-02,1.67609e-01,-1.07848e-01,-2.25673e-02,2.70409e-10,2.09233e+00,  7.6205058,0.00000e+00, 6.8519760,0.09178425,0.90821575
SSN2,-1.07729e-01,-2.23662e-02,3.25599e-10, 0.043851697, 3.65420e-02, 1.82256e-03,-0.102934692,-2.22732e-02,1.71288e-09, 8.08404e-02, 5.72093e-02,2.44589e-01,6.77131e+00,  0.0233151,6.05027e+00, 0.0000000,0.90904182,0.09095818
MDS3, 1.36151e-01, 1.97829e-02,1.57713e-15, 0.051910364, 2.53010e-02, 7.92463e-04, 0.133072399, 2.01428e-02,8.03090e-15, 6.01412e-02, 2.92897e-02,3.55609e-01,1.20861e+01,  0.3850179,1.13792e+01, 0.0000000,0.88724133,0.11275867
MCM21, 1.09166e-01, 2.11576e-02,9.12328e-14,-0.011677260,-6.21884e-04, 6.07727e-01, 0.169547305, 2.66243e-02,9.34019e-02,-1.13604e-03,-8.35713e-05,9.46297e-01,1.03238e+01,  0.0000000,0.00000e+00, 0.0000000,0.05412642,0.94587358
MAK31,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95710726,0.04289274
MCK1,-9.41016e-02,-3.69914e-02,5.60572e-05, 0.067097090, 1.20192e-02, 1.08099e-04,-0.103062154,-6.46054e-02,2.79540e-01, 6.68068e-02, 1.25191e-02,7.55230e-05,1.53537e+00,  1.2501738,0.00000e+00, 1.4059171,0.05712950,0.94287050
LTV1,-3.43599e-01,-1.08319e-01,2.42477e-66,-0.046050229,-9.52880e-03, 7.03129e-04,-0.315176927,-1.34778e-01,2.32377e-04,-6.08336e-02,-1.04741e-02,3.26533e-04,6.28993e+01,  0.4369614,9.17803e-01, 0.7700695,0.08709198,0.91290802
LOC1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03543391,0.96456609
LSM7,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.06756613,0.93243387
LSM6,-1.11944e-03, 4.12085e-04,9.15263e-01, 0.127654755, 3.37886e-02, 2.75684e-06, 0.004912208, 1.16338e-03,7.70098e-01, 8.00549e-02, 4.27246e-02,4.94766e-01,0.00000e+00,  2.8435850,0.00000e+00, 0.0000000,0.92180752,0.07819248
LOS1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95091220,0.04908780
LSM1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03502646,0.96497354
LEA1,-2.10544e-01,-5.45836e-02,1.18042e-21, 0.018526067, 1.96952e-03, 4.08001e-01,-0.204554091,-7.97318e-02,1.20418e-02, 1.58949e-02, 2.31644e-03,3.49462e-01,1.82120e+01,  0.0000000,0.00000e+00, 0.0000000,0.09470168,0.90529832
KSP1,-2.45829e-02,-1.80143e-03,2.63427e-01, 0.104559663, 3.26797e-02, 7.24476e-11,-0.013271911,-1.29516e-03,4.31443e-01, 1.21149e-01, 4.19940e-02,2.27500e-01,0.00000e+00,  7.4239729,0.00000e+00, 0.0000000,0.94983582,0.05016418
LEM3,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95013331,0.04986669
GPB1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04787821,0.95212179
KIN3,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.96065296,0.03934704
KIN82, 4.69801e-02, 3.41106e-03,3.89150e-03, 0.084932294, 1.11329e-02, 3.29355e-04, 0.047605074, 3.43357e-03,5.05317e-03, 3.49104e-02, 8.16241e-03,6.71482e-01,0.00000e+00,  0.7663322,0.00000e+00, 0.0000000,0.90446848,0.09553152
GPB2, 5.63704e-03, 1.08048e-02,7.06900e-02, 0.120552490, 1.24782e-02, 2.99644e-13, 0.014272751, 5.65829e-03,8.35174e-01, 1.20409e-01, 1.24606e-02,1.83989e-12,0.00000e+00,  9.8073914,0.00000e+00, 9.0192048,0.09348921,0.90651079
LRP1,-2.84920e-02,-4.69090e-03,4.69154e-02,-0.178488803,-6.07032e-02, 2.36665e-16,-0.029471991,-4.19571e-03,8.02798e-02,-1.99623e-01,-1.24553e-01,5.37330e-02,0.00000e+00, 12.9098621,0.00000e+00, 0.0000000,0.94853954,0.05146046
KAP123,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95726243,0.04273757
KAP122,-8.71976e-02,-1.14522e-02,1.25972e-07,-0.122167955,-4.59230e-02, 1.69946e-12,-0.081266529,-1.07389e-02,1.35703e-06,-1.70426e-01,-7.97368e-02,1.04328e-01,4.18372e+00,  9.0536866,3.15141e+00, 0.0000000,0.94752000,0.05248000
XRN1,-4.22477e-02,-2.05994e-02,9.39713e-03,-0.107571759,-6.43345e-02, 1.57002e-06,-0.047282571,-2.25953e-02,5.46656e-03,-9.49083e-02,-5.73780e-02,2.23865e-01,0.00000e+00,  3.0880905,0.00000e+00, 0.0000000,0.89246775,0.10753225
YVH1, 2.80457e-02, 2.18485e-03,7.98479e-01,-0.054119208,-1.30550e-02, 1.70798e-03, 0.009200515, 6.01647e-03,9.15023e-01,-4.74675e-02,-1.18661e-02,5.09837e-03,0.00000e+00,  0.0515134,0.00000e+00, 0.0000000,0.09396981,0.90603019
ZWF1, 1.68162e-02, 2.30392e-03,2.81728e-01, 0.111361111, 3.09792e-02, 6.16573e-05, 0.014788297, 1.92500e-03,3.82529e-01, 4.06569e-02, 1.93437e-02,6.48637e-01,0.00000e+00,  1.4940124,0.00000e+00, 0.0000000,0.94357061,0.05642939
YPT7,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02579682,0.97420318
YTA7,-8.63470e-02,-1.79531e-02,2.30598e-06, 0.204129039, 1.26100e-01, 2.95112e-22,-0.072558280,-1.68806e-02,1.79687e-05, 1.64024e-01, 1.38097e-01,6.22165e-02,2.92114e+00, 18.8140100,2.02948e+00, 0.0000000,0.93432686,0.06567314
YPT6,-1.25617e-02,-2.48480e-03,5.34659e-01, 0.080168041, 4.60040e-02, 8.28822e-06,-0.009434098,-2.31320e-03,5.84276e-01, 1.19982e-01, 7.27050e-02,5.76645e-02,0.00000e+00,  2.3655352,0.00000e+00, 0.0000000,0.86683926,0.13316074
YPR153W, 3.95816e-03, 8.91915e-03,1.48600e-02, 0.167547441, 1.11546e-02, 5.29034e-23, 0.040817571, 1.00973e-02,5.30018e-01, 1.56674e-01, 1.08020e-02,5.22709e-20,0.00000e+00, 19.5605134,0.00000e+00,16.5657370,0.11237224,0.88762776
YPK1, 3.88023e-03, 1.43621e-03,6.75914e-01,-0.026274006,-2.92579e-03, 7.14818e-01, 0.014371070, 2.98700e-03,4.03585e-01, 1.73222e-02, 7.50053e-03,7.90792e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.88896513,0.11103487
SWM2,-2.15662e-01,-3.59795e-02,6.23633e-20, 0.050169587, 5.05734e-03, 8.22393e-03,-0.130495653,-2.87089e-02,1.50250e-01, 4.44398e-02, 5.18753e-03,8.60912e-03,1.64891e+01,  0.0000000,0.00000e+00, 0.0000000,0.08283709,0.91716291
RRG9,-1.04093e-01,-2.45632e-02,8.27514e-09, 0.143389175, 7.58343e-02, 1.60203e-09,-0.095522715,-2.48278e-02,1.94729e-08, 1.17543e-01, 9.09420e-02,1.23517e-01,5.36622e+00,  6.0793259,4.99457e+00, 0.0000000,0.91211703,0.08788297
HER2,-7.36142e-02,-1.35695e-02,3.73913e-05,-0.009886715,-7.46969e-04, 4.03035e-01,-0.071683283,-1.69454e-02,2.87602e-01,-1.64336e-02,-8.88030e-04,3.38444e-01,1.71123e+00,  0.0000000,0.00000e+00, 0.0000000,0.10362361,0.89637639
YLH47,-1.46760e-01,-3.15694e-02,1.52901e-11, 0.092488654, 6.57968e-03, 1.90824e-07,-0.138931182,-4.11199e-02,5.99933e-02, 8.90784e-02, 6.84028e-03,1.71575e-07,8.09959e+00,  4.0033641,0.00000e+00, 4.0495437,0.07972967,0.92027033
YKR023W, 1.27646e-01, 1.56107e-02,5.59610e-14, 0.000591940,-3.61150e-03, 5.71337e-01, 0.110350518, 1.38844e-02,1.57961e-10,-4.00038e-02,-1.58474e-02,5.09628e-01,1.05361e+01,  0.0000000,7.08545e+00, 0.0000000,0.87563307,0.12436693
YIL001W, 7.13560e-02, 5.20092e-03,6.26513e-06, 0.258064586, 2.94915e-02, 3.58050e-29, 0.079599651, 5.61181e-03,2.54043e-06, 2.37008e-01, 5.03444e-02,6.21507e-03,2.48707e+00, 25.7300525,2.87909e+00, 0.0000000,0.89279130,0.10720870
YHR033W, 4.27911e-02, 2.72088e-03,1.20135e-02,-0.033082168,-8.93881e-04, 7.57167e-01, 0.041494631, 2.70908e-03,1.45770e-02, 7.80739e-03, 1.68431e-03,9.23947e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.91266906,0.08733094
YGR122W,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04433647,0.95566353
VHR2,-2.41029e-02,-1.07149e-03,2.71108e-01, 0.322635957, 3.99799e-02, 2.00429e-51,-0.015388601,-9.10266e-04,3.62137e-01, 2.10577e-01, 3.39497e-02,2.87058e-02,0.00000e+00, 47.9820358,0.00000e+00, 0.0000000,0.94761773,0.05238227
YCK3,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95494756,0.04505244
YBR285W, 1.38658e-01, 1.91666e-02,1.85862e-17,-0.091402228,-1.17925e-02, 8.07009e-02, 0.136169438, 1.86286e-02,8.67208e-16,-3.40904e-02,-1.39737e-02,6.71667e-01,1.40148e+01,  0.0000000,1.23459e+01, 0.0000000,0.92729139,0.07270861
YBP2,-2.28148e-03, 2.50986e-03,5.14400e-01,-0.017464518,-1.81519e-03, 1.61437e-01, 0.042295049, 1.05249e-02,5.70773e-01,-2.56485e-02,-2.01380e-03,1.32857e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.08605777,0.91394223
VPS4, 8.12484e-02, 2.27550e-02,1.68880e-04, 0.003375623, 8.72112e-04, 7.06520e-01, 0.062537712, 2.46787e-02,5.28255e-01, 5.55960e-03, 7.86999e-04,7.41849e-01,1.05642e+00,  0.0000000,0.00000e+00, 0.0000000,0.06080989,0.93919011
VPS15,-1.43714e-02,-3.84193e-03,3.29510e-01, 0.029569373, 1.17595e-02, 1.95956e-01,-0.017118916,-4.08176e-03,3.22204e-01, 4.85580e-03, 2.30641e-03,9.36581e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.87433777,0.12566223
VPS1, 1.47797e-02, 1.80077e-03,4.85131e-01,-0.026940518,-8.84057e-03, 1.98866e-01, 0.002683386, 4.20569e-04,8.74465e-01,-2.07070e-02,-9.21832e-03,8.02740e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.92107533,0.07892467
VHR1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03627660,0.96372340
VAM3,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95147589,0.04852411
URN1, 1.64276e-02, 1.03990e-02,4.27015e-02, 0.068696711, 7.40196e-03, 5.50077e-05, 0.041106166, 1.43022e-02,5.09317e-01, 6.32364e-02, 7.01081e-03,2.46185e-04,0.00000e+00,  1.5435734,0.00000e+00, 0.8927350,0.13477888,0.86522112
UPF3, 1.64736e-01, 2.84868e-02,2.24764e-22,-0.011853407, 1.76967e-02, 1.36554e-02, 0.159371622, 2.77567e-02,2.37436e-19, 7.22212e-02, 2.71945e-02,1.17914e-01,1.89323e+01,  0.0000000,1.59084e+01, 0.0000000,0.79873924,0.20126076
VAC8,-1.08842e-01,-4.23405e-02,2.97181e-08, 0.113023121, 1.49292e-02, 2.77680e-11,-0.129521132,-6.68917e-02,6.48415e-02, 1.11866e-01, 1.51777e-02,5.62050e-11,4.81098e+00,  7.8404521,0.00000e+00, 7.5342218,0.09246840,0.90753160
URA7, 1.70525e-01, 4.14395e-02,4.40872e-17,-0.013423615,-1.16217e-03, 4.23728e-01, 0.140301040, 4.62426e-02,1.51439e-01,-7.72409e-03,-6.79495e-04,6.47294e-01,1.36397e+01,  0.0000000,0.00000e+00, 0.0000000,0.05062175,0.94937825
UAF30,-2.67901e-01,-9.88526e-02,1.66470e-52,-0.067806816,-1.28194e-02, 6.31488e-06,-0.335842974,-1.38598e-01,2.62383e-07,-6.95881e-02,-1.20730e-02,4.97290e-05,4.90627e+01,  2.4836312,3.86506e+00, 1.5873870,0.13220258,0.86779742
TSR2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95158144,0.04841856
TRM10,-3.59965e-03,-3.53477e-03,6.40950e-01, 0.093380689, 1.35344e-02, 9.52140e-09,-0.045551703,-2.12090e-02,4.89921e-01, 8.41137e-02, 1.20000e-02,9.55061e-07,0.00000e+00,  5.3052956,0.00000e+00, 3.3039657,0.10394130,0.89605870
TUB3,-7.89423e-02,-1.34588e-02,2.22506e-06, 0.129089960, 5.99472e-02, 1.78428e-11,-0.072676570,-1.26024e-02,1.97299e-05, 1.38799e-01, 6.58083e-02,6.69728e-02,2.93665e+00,  8.0325335,1.98887e+00, 0.0000000,0.92175286,0.07824714
TSL1,-4.83065e-02,-8.32609e-03,2.66086e-02, 0.116550822, 3.80206e-02, 3.89717e-06,-0.029872051,-6.54047e-03,8.88220e-02, 8.80871e-02, 5.48485e-02,9.02183e-02,0.00000e+00,  2.6932475,0.00000e+00, 0.0000000,0.78534282,0.21465718
TRM1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02500568,0.97499432
TPS2,-5.23839e-02,-1.67801e-02,4.57129e-02, 0.075773755, 1.31231e-02, 2.65660e-06,-0.054002802,-3.01852e-02,4.41872e-01, 7.03139e-02, 1.18781e-02,3.94317e-05,0.00000e+00,  2.8596706,0.00000e+00, 1.6881512,0.09920080,0.90079920
TPK3,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03835131,0.96164869
TMA22,-4.48914e-02,-1.74095e-02,4.07180e-04,-0.023183394,-3.18378e-03, 8.71680e-02,-0.092054933,-3.46071e-02,2.45474e-01,-2.59533e-02,-2.91384e-03,1.27149e-01,6.74210e-01,  0.0000000,0.00000e+00, 0.0000000,0.09587012,0.90412988
TOP3, 3.28488e-05, 1.73683e-04,9.34802e-01, 0.115895453, 3.17578e-02, 2.61016e-10,-0.002159814,-2.77646e-04,8.99044e-01, 9.70899e-02, 2.35007e-02,2.16172e-01,0.00000e+00,  6.8673303,0.00000e+00, 0.0000000,0.93039043,0.06960957
TMA23,-7.35693e-02,-1.05119e-02,1.80758e-05,-0.038771162,-1.59124e-02, 5.78332e-03,-0.072470845,-1.07589e-02,2.38528e-05,-2.29734e-02,-9.09192e-03,7.32384e-01,2.02690e+00,  0.0000000,1.90646e+00, 0.0000000,0.87122778,0.12877222
THR4, 2.31794e-01, 6.97734e-02,1.85761e-37, 0.017339718, 2.45893e-03, 1.69080e-01, 0.198916521, 6.62356e-02,1.43438e-02, 2.16291e-02, 2.35539e-03,2.02998e-01,3.40150e+01,  0.0000000,0.00000e+00, 0.0000000,0.06893757,0.93106243
TLC1,-2.12198e-02,-5.53190e-03,3.15516e-01, 0.038222162, 3.31475e-02, 3.57970e-03,-0.017312159,-5.74181e-03,3.18368e-01, 5.58518e-02, 3.06022e-02,3.40749e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.85412298,0.14587702
THP2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.97615776,0.02384224
THR1,-4.49487e-02,-4.62309e-03,6.63127e-03, 0.233645354, 4.89523e-02, 2.47569e-17,-0.047732707,-4.90163e-03,4.88078e-03, 1.02464e-01, 3.72994e-02,2.26643e-01,0.00000e+00, 13.8903003,0.00000e+00, 0.0000000,0.94105896,0.05894104
TIP41,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03641191,0.96358809
TIF2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.01694952,0.98305048
TGS1,-5.76074e-02,-7.59642e-03,7.47010e-04,-0.145688464,-3.45460e-02, 7.25119e-11,-0.060681260,-8.15796e-03,5.11768e-04,-1.10167e-01,-4.25453e-02,4.17413e-02,4.10670e-01,  7.4235874,5.74924e-01, 0.0000000,0.79951233,0.20048767
THP1,-1.28247e-01,-3.66454e-02,2.03036e-13,-0.024339462,-2.73744e-02, 3.71473e-03,-0.132880245,-4.12109e-02,6.81501e-15,-5.34566e-02,-2.73778e-02,4.40952e-01,9.97642e+00,  0.0000000,1.14505e+01, 0.0000000,0.87335525,0.12664475
TCO89,-7.69295e-02,-2.97059e-02,4.69582e-04, 0.019317538, 2.82107e-03, 2.78698e-01,-0.075053395,-4.29517e-02,2.69881e-01, 2.64807e-02, 4.19791e-03,1.22696e-01,6.12285e-01,  0.0000000,0.00000e+00, 0.0000000,0.10621290,0.89378710
SXM1, 1.50054e-01, 4.43888e-02,6.24769e-14, 0.023657236, 2.72751e-03, 1.25758e-01, 0.149747938, 5.92876e-02,1.33039e-01, 2.22911e-02, 2.40931e-03,1.86408e-01,1.04883e+01,  0.0000000,0.00000e+00, 0.0000000,0.05004253,0.94995747
SYC1, 3.71728e-01, 1.06570e-01,2.12722e-80,-0.065274571,-5.01795e-03, 2.07401e-03, 0.373240231, 1.50903e-01,2.19929e-10,-4.39725e-02,-4.35444e-03,1.09638e-02,7.69562e+01,  0.0000000,6.94171e+00, 0.0000000,0.13128038,0.86871962
SWI6,-3.39688e-02,-5.99322e-03,8.16625e-02, 0.012418904, 9.33673e-03, 1.93767e-01,-0.034551955,-7.17903e-03,4.51482e-02, 3.13745e-02, 1.18589e-02,6.18010e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.86792349,0.13207651
SUB1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04678035,0.95321965
STE7,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.98702572,0.01297428
STM1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.01355375,0.98644625
STE50,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.96346856,0.03653144
STE20,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04983122,0.95016878
STE11,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.96260534,0.03739466
STE14,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04564992,0.95435008
SSK2, 2.64737e-02,-2.60047e-03,5.76617e-01,-0.003321088,-5.92556e-04, 6.72602e-01,-0.038590440,-1.16747e-02,6.66648e-01,-1.15816e-03,-9.93094e-05,9.45471e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.06158498,0.93841502
SSK1, 1.17022e-01, 2.77570e-02,1.17756e-12, 0.044866364, 3.06818e-03, 6.45955e-03, 0.144142266, 3.59629e-02,6.72509e-02, 4.29703e-02, 2.94227e-03,1.15365e-02,9.21301e+00,  0.0000000,0.00000e+00, 0.0000000,0.07002609,0.92997391
SSF1,-5.15208e-02,-5.65461e-03,4.43017e-03, 0.080111988, 1.87168e-02, 4.41111e-04,-0.040594549,-4.96833e-03,1.67993e-02, 6.28473e-02, 2.03402e-02,4.47949e-01,0.00000e+00,  0.6394491,0.00000e+00, 0.0000000,0.91928320,0.08071680
SRO9,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.96246258,0.03753742
SPT4, 7.71419e-02, 3.95656e-02,6.08778e-08, 0.058700643, 9.74369e-03, 5.18253e-04, 0.121576634, 5.88303e-02,1.03993e-01, 5.01454e-02, 8.58716e-03,3.27573e-03,4.49954e+00,  0.5694544,0.00000e+00, 0.0000000,0.10098297,0.89901703
SPT23, 3.81781e-02, 2.79800e-03,3.68698e-02,-0.040248095,-4.56508e-03, 1.33190e-01, 0.029465078, 2.41427e-03,8.07815e-02, 1.96416e-02, 3.72261e-03,8.43120e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.93048296,0.06951704
SPT21,-2.48363e-02,-2.89027e-03,3.98419e-01, 0.260301407, 1.02449e-01, 3.86400e-43,-0.019921407,-4.09759e-03,2.46776e-01, 2.66835e-01, 1.09354e-01,3.41181e-05,0.00000e+00, 39.6969600,0.00000e+00, 1.7510118,0.88404716,0.11595284
SNF4,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04080644,0.95919356
SNT309, 2.90243e-02, 4.27758e-03,2.06351e-01,-0.174697831,-5.55220e-02, 2.39273e-14, 0.023918351, 4.83692e-03,1.64018e-01,-1.77202e-01,-9.47322e-02,7.05751e-03,0.00000e+00, 10.9051038,0.00000e+00, 0.0000000,0.85788839,0.14211161
SNF1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02640546,0.97359454
SMI1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95006121,0.04993879
SLX9,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03635859,0.96364141
SKI3,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03546082,0.96453918
SLT2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.96160762,0.03839238
SKY1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03256562,0.96743438
SIW14, 2.41589e-01, 3.35162e-02,1.21271e-23,-0.094167753,-8.63472e-03, 8.42512e-07, 0.160441555, 3.17003e-02,2.39478e-02,-8.35879e-02,-8.96633e-03,9.86326e-07,2.02002e+01,  3.3584205,0.00000e+00, 3.2899763,0.12321977,0.87678023
SIT4,-4.63076e-02,-1.07354e-02,2.38668e-03,-0.226084001,-1.10802e-01, 3.73594e-29,-0.046686645,-9.99937e-03,6.68138e-03,-2.29157e-01,-1.61436e-01,3.15989e-04,0.00000e+00, 25.7115963,0.00000e+00, 0.7843246,0.86774781,0.13225219
SIS2,-2.34486e-04,-4.30486e-04,9.00292e-01, 0.004834457,-4.95988e-05, 9.95813e-01, 0.003119148, 6.10860e-04,8.62867e-01,-1.08954e-02,-8.03810e-03,7.99125e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.73239826,0.26760174
SHR5, 1.08870e-01, 2.32377e-02,8.79213e-05,-0.046023903,-4.45312e-03, 6.52235e-03, 0.039025336, 1.45572e-02,6.81521e-01,-4.44638e-02,-4.43837e-03,8.47898e-03,1.33990e+00,  0.0000000,0.00000e+00, 0.0000000,0.05270520,0.94729480
SGS1, 1.41292e-01, 4.56417e-02,1.49491e-20, 0.014792309, 1.57074e-03, 4.74840e-01, 0.205029884, 4.18515e-02,1.92817e-02, 1.71300e-02, 2.29096e-03,3.11895e-01,1.71094e+01,  0.0000000,0.00000e+00, 0.0000000,0.05845906,0.94154094
