,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
OCA1,0.920384044345237,-0.0068155344053119,0.00112615530317366,0.107152223937231,0.0796159556547632,0.0699569535612356,-0.00628701992367276,0.401579787890437,Y
NUP60,0.845365920701461,0.00352396777898541,-0.00422551172105115,0.139126490248487,0.154634079298539,0.20394096497947,-0.0123595326170868,0.399727622370231,Y
NUP170,0.101010687152654,0.152378452039595,0.0216798903485047,0.646152044999624,0.898989312847347,-0.00128599206285407,6.26134864215216e-05,0.141727383287646,Y
NUP188,0.0504665526192973,0.0172586445760947,0.0129586652194813,0.470950772525064,0.949533447380703,-0.00260453159439409,-0.000654222033974366,0.0750859826264985,Y
NUP120,0.114704395565458,0.209289356594603,0.0107318325120185,0.441289978434496,0.885295604434542,-0.000256456448460279,-0.00119667007840357,0.138827008764057,Y
NTH2,0.0835559090200781,-0.130182594231884,0.0239635550148246,0.572740335932759,0.916444090979922,-0.00433884485152587,0.000977420396143319,0.104282576544261,Y
NPR2,0.921839248074366,0.00297826106929693,-0.000100597687926037,0.0645313459032221,0.0781607519256343,0.132912315657316,-0.0381472816297683,0.294894256884003,Y
NRP1,0.113693196918776,0.0255585708942485,0.013765923821584,0.284369407129915,0.886306803081224,0.000572537259557689,-0.00019342641392801,0.0629745148418488,Y
NOP6,0.929918207907361,0.00422996769592051,0.000718737795233679,0.0870235898278131,0.0700817920926388,0.060233078338296,0.0333868512437001,0.434903639079619,Y
NPT1,0.922987085242478,-0.00412423176656984,-0.00101174839123713,0.0775736207313683,0.0770129147575223,0.312513830158296,0.0543086446754668,0.610880786411594,Y
NMD2,0.266378340308624,0.496676496903993,-0.0180551371021187,0.531019241614026,0.733621659691376,-0.0458778644605343,-0.00389630993433849,0.146297068075823,Y
NPL3,0.185921728647771,0.281492569205325,-0.0588354257065925,0.888334441974358,0.814078271352229,0.012806080640265,-0.0196014535152927,0.278248692796858,Y
NOP12,0.877477593409721,-0.00288936793296551,-0.00299792815229662,0.104216539248528,0.122522406590279,0.130182502182702,0.00893224697374046,0.395095217794801,Y
NKP2,0.775497630000226,-0.00104747189806553,-0.00305181893125603,0.109567812318674,0.224502369999774,-0.0611126328401138,0.00801148354376051,0.282367422206335,Y
NEW1,0.0842069102648456,0.119921362066644,-0.0198926589868803,0.46564429548952,0.915793089735154,0.00289993374852616,-0.00058490578525715,0.10912034708854,Y
NBP2,0.10071489879293,0.205540535395094,-0.024923561905846,0.554916462087567,0.89928510120707,0.00904056625212733,-0.00580795195372482,0.134607909545641,Y
NAM7,0.724300024218008,-0.0433132918497899,-0.00498454805643369,0.13964332413641,0.275699975781993,0.494308733742325,-0.0155469233915499,0.51595595137591,Y
MUD2,0.13870050110307,-0.0781936282331068,0.0138575589486727,0.267206235077794,0.86129949889693,0.00321118277412187,0.000506864465419524,0.0806245849778721,Y
NCE102,0.924936079737827,-0.00503567791226985,4.99658550218466e-05,0.0667037129387959,0.0750639202621727,-0.111489045439995,0.0183660366499827,0.495792950557498,Y
MUM2,0.069954808669739,-0.0440699682219006,0.0195718697915082,0.49944342335369,0.930045191330261,-0.00273066957177416,5.94794577061492e-05,0.074742925992599,Y
MUS81,0.953458393976764,-0.00284942607074583,-0.00123871473787106,0.0634739127708151,0.0465416060232362,0.168314865325983,0.00200318047459833,0.332744095000555,Y
MSG5,0.0462867062743099,0.0601135235379635,-0.0297654620154477,0.422096831590476,0.95371329372569,0.00109764274674109,-0.0020313022579159,0.110911199537311,Y
MSN5,0.131025520833277,0.101660816681643,-0.0487784703292241,0.66460351444813,0.868974479166723,-0.00440587271076437,-0.00528965791095661,0.144599914162024,Y
MSH2,0.928181912982867,-0.00167805635093959,-0.00309907833143705,0.113012960100019,0.0718180870171327,0.0998081779844562,-0.0913024240650715,0.620967453933037,Y
MSH1,0.194214686320402,0.0318429446011537,-0.00878970603886511,0.341676734559912,0.805785313679598,-0.00128075379332785,-0.00403802957734629,0.1046377425282,Y
MRT4,0.878726066121005,0.000547117462806382,-0.00218767368500518,0.109997992068509,0.121273933878995,0.116993604162678,-0.009567317910328,0.451754368979734,Y
MSC1,0.905781053237187,-3.0798985532939e-05,-0.00178583506941832,0.100223956000177,0.0942189467628132,0.0694631555679368,-0.0527937336109796,0.384639385800238,Y
MRN1,0.137336173616548,-0.146490476602253,0.00430355944396401,0.512697035012347,0.862663826383452,-0.00812032415164152,0.00496216401690693,0.104166140496103,Y
MRC1,0.862147319315368,-0.000930163534589684,-0.0013245717826202,0.0890078512566404,0.137852680684632,0.158075206200754,-0.00563538172336702,0.298953310732655,Y
MMS4,0.94566114845974,0.000813132709384204,-0.00290945707531312,0.0553173459202945,0.0543388515402601,0.132873692780634,-0.0205613958378666,0.220612675132971,Y
MRE11,0.17296857148534,0.17045750846872,-0.0101584184691878,0.360606448679517,0.82703142851466,-0.00587288141623729,-0.00377512962377588,0.109694534803776,Y
MMS22,0.777544300549497,-0.00685232221588094,-0.0124624869191291,0.154723736355091,0.222455699450503,0.312592527879865,-0.0115748739514376,0.487888222726241,Y
MMS1,0.127131561623875,0.0884974384607458,-0.00142635581732072,0.34116295904364,0.872868438376125,-0.0049004975248956,-0.00421960794964167,0.108130902786451,Y
MKS1,0.0713599216537835,0.059106573294272,0.0301065030832984,0.670713374381872,0.928640078346217,0.00201634899674296,0.000178859330313657,0.104909738992672,Y
MET18,0.774501632161228,0.0060568701296499,-0.00282229419594309,0.0956220202295614,0.225498367838772,0.0347819583684427,-0.0369084511012856,0.359197010496169,Y
MFT1,0.0890315581903831,0.0448882640725823,0.0147538415693465,0.472862180051914,0.910968441809617,-0.000519429687870117,-0.00243585517222747,0.104142222718918,Y
MET13,0.0218422812556808,-0.197298272223306,0.113389664602359,0.477055039079486,0.978157718744319,0.00126705722864462,0.00132106024079564,0.0714254881108489,Y
MGA2,0.815973620077236,0.00155671984565562,-0.00642346474311445,0.162480009452747,0.184026379922764,0.360074157069835,-0.0814952841342687,0.553155934485151,Y
MEI5,0.883327581434642,-0.00695412738558595,0.000209953722808412,0.0796255754570181,0.116672418565358,-0.133877662519007,0.0030377406591725,0.385305606934496,Y
SRB8,0.870655377992062,0.00531256743673731,-0.00141618790333043,0.203363989095325,0.129344622007938,0.415101300449233,-0.145277665814366,1.00160661952413,Y
SSN2,0.857062940186857,0.0122606570691555,-0.000417020986714522,0.185852672903269,0.142937059813143,0.498635613035737,-0.0805202507872451,0.903038659682344,Y
MDS3,0.150169244187732,-0.129309961182778,-0.0326000836743024,0.615094277722032,0.849830755812268,-0.00766922173590006,0.0040307892186552,0.138551844862103,Y
MCM21,0.948533889891788,0.00026113769808625,-0.00150418609965376,0.0710031222842831,0.0514661101082123,0.17628884180805,-0.0442914342943209,0.305587766717549,Y
MAK31,0.054258088127064,-0.0474545285034169,-0.0158702869916999,0.36319391607184,0.945741911872936,0.00316208975295198,0.00014380289859469,0.0621576616219651,Y
MCK1,0.877867764391534,-0.00544195319012905,0.0037408759651544,0.161170014298758,0.122132235608466,-0.102785709048476,0.0136104892865702,0.564523050178875,Y
LTV1,0.859339284839377,-0.000478472207274765,0.00273090919302704,0.154359332631309,0.140660715160623,-0.0588294540755246,0.0252363565812107,0.497256554714904,Y
LOC1,0.0493306239207491,-0.488363043887732,0.00371008367873354,0.986893491047337,0.950669376079251,-0.00676936607949074,0.00420524866121305,0.108095510759408,Y
LSM7,0.0823513462742933,-0.0591518382069706,0.0342428468031789,0.48037103068175,0.917648653725707,0.0085260615184009,-0.00273602248230117,0.164934771217136,Y
LSM6,0.133311115892978,0.104995492853012,0.0225803998400325,0.497254786961519,0.866688884107022,0.00787283393669956,-0.0114512365592783,0.199742344975177,Y
LOS1,0.070437767474667,0.030929160403707,0.0101261660439522,0.35285941858854,0.929562232525333,-0.00228268441632342,-0.00105695189654548,0.0643915987051255,Y
LSM1,0.0703777815681333,0.0926257683651212,0.0580860286790436,0.606844996884242,0.929622218431867,0.00886384092798368,-0.00480516141828159,0.184102752465036,Y
LEA1,0.890493449144771,-0.00209999307050186,-0.00501256978881954,0.128037597959058,0.109506550855229,0.0171949322254143,-0.0050104396238189,0.454399788724048,Y
KSP1,0.897277892813091,-0.011271441637448,0.000142191317927588,0.0892512269247939,0.102722107186909,0.0165349198527797,-0.018901144593178,0.392733951596257,Y
LEM3,0.916454747103431,-0.00889836864135151,-0.00174886580648365,0.0885496709297558,0.0835452528965694,0.0506860569900037,0.0159902324872295,0.429383471560291,Y
GPB1,0.918794410557084,-0.00283889829847109,0.00501791978818995,0.133259331000205,0.0812055894429164,-0.177038651046568,7.53281998105171e-05,0.583759125219382,Y
KIN3,0.928458551521375,0.000747971898960398,-0.00524593206993854,0.11168779702579,0.0715414484786247,0.21290693895908,-0.0127733656229056,0.513755664248752,Y
KIN82,0.865966474847277,-0.00524370406328945,0.00126680720032932,0.068087556720201,0.134033525152723,0.0395617144052687,0.0321318804795113,0.223208819705743,Y
GPB2,0.878800149484714,-0.00570867662053552,0.00621630117640834,0.0971787195448928,0.121199850515286,-0.144192852603557,-0.0133064785944988,0.492952492089307,Y
LRP1,0.121106804921092,0.140630739510059,0.00842581910345945,0.535489433413362,0.878893195078908,-0.0123120879427725,0.000261653440979503,0.13901207897802,Y
KAP123,0.9300684892358,-0.0041446155939164,0.00629777755829893,0.126563601543201,0.0699315107641997,-0.228627269964575,-0.00875788504362562,0.516865174847988,Y
KAP122,0.876177027080575,0.00600009076157428,0.000518077509961584,0.108414432011987,0.123822972919425,0.0631330661200532,-0.0287620635335168,0.384542478615588,Y
XRN1,0.285498831011662,0.512985513428223,-0.108622331072264,0.895094803404123,0.714501168988338,-0.0295978597647683,-0.0151996370598987,0.388909419614353,Y
YVH1,0.126402878240145,0.0451795754078283,0.047678458196279,0.716623590125563,0.873597121759855,-0.00973296884394689,-0.00510840853298563,0.234516148427552,Y
ZWF1,0.908231557338173,0.00810653959956865,-0.00586382068413292,0.110253914348926,0.0917684426618271,0.285973170073024,-0.0144792846729358,0.502715338638723,Y
YPT7,0.0675636149825179,0.0857951231721575,-0.0164601995260676,0.437629038936473,0.932436385017482,0.00667145343302963,-0.00374828455491743,0.0758855454513389,Y
YTA7,0.127445329871473,0.30833395739143,-0.037798238559849,0.739417258055596,0.872554670128527,0.0202399501010998,-0.00526486669355462,0.174682027616931,Y
YPT6,0.795818106733506,0.00854199734579491,-0.0114334156464632,0.176298266692572,0.204181893266494,0.369742900713837,-0.0673154206291159,0.690686551536549,Y
YPR153W,0.115676236270496,-0.0495608721569005,-0.00170518863493763,0.358398306836714,0.884323763729504,-0.0024996398712173,0.00019022728508705,0.0628602624883711,Y
YPK1,0.820637220249436,-0.00227459830397154,-0.0103129083565478,0.169925650716628,0.179362779750564,0.352660516537477,-0.0681390884970926,0.640233435276541,Y
SWM2,0.114401374546678,-0.116387494832586,0.0514539448322366,0.289976194095942,0.885598625453322,0.0028365281366126,-0.0057672982069395,0.101701410582519,Y
RRG9,0.839364376984387,0.0169538349753971,-0.0102435697974313,0.18689344959357,0.160635623015613,0.302455853542007,-0.0234378038854832,0.76918015896552,Y
HER2,0.126615018374137,-0.0285898694006484,-0.00786034966090438,0.220650038144618,0.873384981625863,-0.0011472935324716,-0.00108886656796354,0.0514740885870007,Y
YLH47,0.915412189136675,-0.00813559880609824,0.00241763488895311,0.0737048934515506,0.0845878108633254,-0.14554511877648,0.056912795099752,0.416930442882146,Y
YKR023W,0.163597380312384,-0.167549694816465,0.000365041512411021,0.475140400659007,0.836402619687616,-0.00666908711112365,0.00353241787237676,0.110036102618646,Y
YIL001W,0.0557770679877196,0.0634789688095344,0.0220191322686083,0.260242021291073,0.94422293201228,0.00387454889637,0.000238943249442042,0.0684781963018563,Y
YHR033W,0.0360237005761754,-0.014110258950373,0.0461394729296545,0.553277313606877,0.963976299423825,-0.0058232867983408,-3.86862298895664e-05,0.0704134787622123,Y
YGR122W,0.934292894444129,0.00130641129345402,-0.000318270425190698,0.0812449888738988,0.0657071055558714,-0.0493308046676805,-0.0287447465194594,0.59502916780666,Y
VHR2,0.0509371925046172,0.118019105908781,-0.0196047203286465,0.381346071679084,0.949062807495383,0.00110275598705303,-0.00341369148524068,0.0552872667790929,Y
YCK3,0.941499884515039,-0.00621129504715786,-0.00183378458979408,0.0765640167569697,0.0585001154849609,0.13389879028109,-0.0385246200103576,0.485618131212633,Y
YBR285W,0.882935624380665,-0.0117116654166574,0.00274371927997252,0.120731230518937,0.117064375619335,-0.16969414493651,-0.00415770359346196,0.496820522405622,Y
YBP2,0.867476825269995,-0.00381624376028889,-0.00188080847147057,0.0688655543552522,0.132523174730005,0.0791523298064206,0.0111771312623179,0.282310585087851,Y
VPS4,0.899128053723825,0.00325676347807007,-0.00807586672316814,0.109880496292019,0.100871946276175,0.0997990736933292,-0.0158257544276894,0.437512219906339,Y
VPS15,0.829540238898552,2.59712137424096e-05,-0.0118282267247175,0.230973155169234,0.170459761101448,0.570523709569668,-0.123271029342965,0.799496937544972,Y
VPS1,0.128295377225004,0.170526780643464,-0.022361691110027,0.474103008481371,0.871704622774996,0.0106321734949169,-0.00186658438083922,0.130113205126449,Y
VHR1,0.958669529957203,0.00225239018089392,-0.00245111405259376,0.0526125697249726,0.041330470042797,-0.168734668415524,0.000226028343151518,0.633652228688702,Y
VAM3,0.917243466794446,0.00427695616764468,-0.00262283249496893,0.0718489884293651,0.0827565332055538,0.040428921424286,-0.0395657808793372,0.297339427865183,Y
URN1,0.824729734988995,-0.00904996512842431,0.00143519036233547,0.103648406265033,0.175270265011005,-0.0328281166499182,-0.0126778577214825,0.379653313334699,Y
UPF3,0.268522995569589,0.51200089174923,-0.0183399166012546,0.569501269550267,0.731477004430411,-0.045501539644003,-0.00908830560973034,0.182293137123896,Y
VAC8,0.872559395269648,-0.0115752327812057,0.0060040807381727,0.121017917112083,0.127440604730352,-0.118662255644811,-0.00621848286532742,0.564186203123757,Y
URA7,0.899871809828413,-0.00144230424134819,-0.0006642560926771,0.0805526368250672,0.100128190171587,0.0744259619829783,0.0175504503335158,0.299761522434436,Y
UAF30,0.178898265977039,-0.127314444479458,0.0196165928721819,0.497194295170894,0.821101734022961,-0.000375314187708433,-0.000132635918818421,0.152833609200723,Y
TSR2,0.138311173912863,-0.0496777404743127,0.0270542122520981,0.377382412148267,0.861688826087137,0.00432323483073222,0.00134523310580936,0.134521506567855,Y
TRM10,0.854327759594524,-0.00457714110960325,0.00509831660963491,0.12342013322727,0.145672240405476,-0.185553941703838,-0.0173223228978374,0.527949282334725,Y
TUB3,0.157043269841741,0.289414117073956,-0.0112066388388162,0.580371544143674,0.842956730158259,0.0119380885019796,-0.00608120505800766,0.126536984265596,Y
TSL1,0.799322275332963,0.00764049422013498,-0.0158418061077992,0.190252684038091,0.200677724667037,0.200413774533683,-0.0679013591943909,0.559144706258335,Y
TRM1,0.96172573505598,-0.00520817037071482,0.0026829408361921,0.0679919515361231,0.0382742649440198,0.0342925139243836,0.0610188218198617,0.479342000698142,Y
TPS2,0.137034992683478,-0.149877645354777,0.0341280299770007,0.644952215612534,0.862965007316522,-0.0174219765639098,0.00330695006418436,0.150251945089156,Y
TPK3,0.92836146454407,-0.00268477063453725,0.000623753302325407,0.0857360071734296,0.0716385354559302,0.102925553363969,0.00505319465594766,0.368834416907602,Y
TMA22,0.16783288046109,0.0547553110935858,0.0231182570220026,0.290996209048596,0.83216711953891,-0.00424180791190938,-0.00471942209463768,0.0996260666028195,Y
TOP3,0.0998803290302949,0.36736599089954,-0.0530723968247964,0.454119424354504,0.900119670969705,0.00314954556582398,-0.00401329217650374,0.111131993590298,Y
TMA23,0.189067075070473,0.0977694472705646,0.00431290706831926,0.416074604264563,0.810932924929527,-0.00106702316598245,-0.00228274565322116,0.124371139209324,Y
THR4,0.90901417940325,0.00456875410394161,-0.00624187018044334,0.110505466756759,0.0909858205967504,0.329602801018799,-0.0666291616695599,0.566873094831408,Y
TLC1,0.755158262505328,0.00226540070556307,-0.0228189780062873,0.254932104993679,0.244841737494672,0.527069500311263,-0.0309429749773214,0.799981205289058,Y
THP2,0.962187140112091,-0.00633035024239331,6.2389683873286e-05,0.100525202852915,0.0378128598879085,-0.0486767178648719,0.0116526333860995,0.582752299171319,Y
THR1,0.899780990103211,-0.00309386473009712,-0.0033574309822312,0.106015210909922,0.100219009896789,0.355435559436639,-0.0184557424356443,0.587660392535719,Y
TIP41,0.0965294319597759,-0.0235929434561296,0.042693392803845,0.305343742264077,0.903470568040224,0.000897872772134484,-8.62418541667872e-05,0.0839508344149367,Y
TIF2,0.0304237781065862,-0.191251750090806,0.0539298769487981,0.479559149851255,0.969576221893414,-0.0101324056757891,0.000753970975229463,0.0936468928312053,Y
TGS1,0.849123178341564,-0.00309336834247547,-0.00168103758772296,0.123309853597997,0.150876821658436,-0.102573413835092,0.0207265870689907,0.406666776840629,Y
THP1,0.807862518552456,0.0180865759868987,-0.0133715921391714,0.240308109151715,0.192137481447544,0.288366500267422,-0.0323373461622422,0.727866382514625,Y
TCO89,0.851261270468173,0.000874436640525197,-0.00641433226171789,0.141240055026584,0.148738729531827,0.13421357020376,0.00370108849980521,0.594432283525621,Y
SXM1,0.919069858915982,-0.00168982849804688,0.00282077948291301,0.100546053355797,0.0809301410840183,0.0445888890286976,0.0123293190996959,0.447981343381544,Y
SYC1,0.135138068124331,0.0368212261630183,-0.0040847889585085,0.396216569969087,0.864861931875669,0.00367739555504132,0.00103210996689115,0.0934284328405981,Y
SWI6,0.239466746607685,0.233609905352444,-0.0330348479242464,0.517050806775701,0.760533253392315,-0.00398583885269903,-0.00537452410799991,0.1592186802235,Y
SUB1,0.114160502472164,-0.00273431157058112,-0.0146783561718508,0.290223206592058,0.885839497527836,-0.00322702059312879,-0.00207321231627597,0.0835497846717703,Y
STE7,0.975348323719606,0.00611693886387259,-0.00526482314237536,0.117764939284814,0.024651676280394,-0.188427635282638,-0.217742553240275,1.04264892339519,Y
STM1,0.0308966867851986,0.0535436017819882,0.00420139026997196,0.669877092542732,0.969103313214801,0.00974354962243373,-0.00495197431375957,0.111817385630324,Y
STE50,0.0443991454931238,-0.0815502040394473,-0.0693119097805922,0.566581985704221,0.955600854506876,0.00496215617538522,-0.000755906055242007,0.0630891558677251,Y
STE20,0.0718567107710579,0.0300959046178554,-0.0405854598400011,0.452388645196683,0.928143289228942,0.00158550701674254,-0.000918510300941902,0.0578113265589392,Y
STE11,0.949928554365662,0.000310620717116852,0.000146211904600416,0.0921214622585525,0.0500714456343378,-0.183919295732685,-0.0910115206684524,0.730882906700836,Y
STE14,0.0424567498685811,-0.0621428701151366,-0.0382668301406602,0.518546057195934,0.957543250131419,0.000449680941948751,0.000804330116301964,0.0891148902692959,Y
SSK2,0.106253997134278,-0.0639763085253023,0.022741734264112,0.415266421011711,0.893746002865722,-0.0053026281115423,0.00122002393197769,0.0789017453907533,Y
SSK1,0.893870013506651,0.000324199941953447,-0.0010873481401723,0.0649330969816963,0.106129986493349,-0.0356499910353267,0.0344149820440565,0.33128773535316,Y
SSF1,0.850173774104616,0.00924549523282972,-0.00195004689185003,0.094712289312823,0.149826225895384,0.125784493842503,0.00301880371349684,0.348373022116007,Y
SRO9,0.889372693271441,0.0106589364810072,0.000572703582408982,0.164919962021205,0.110627306728559,0.129184614180825,-0.0637097636786199,0.46683069962998,Y
SPT4,0.887331612453478,-0.00354641250330815,-0.0010388321535199,0.164652769902782,0.112668387546522,-0.0998305136062669,-0.00689811275997229,0.624665175741705,Y
SPT23,0.0521468226118977,-0.133803825382576,0.0450618998356389,0.413528557164919,0.947853177388102,-0.00345893814449722,-0.0012258052406004,0.0737994788628248,Y
SPT21,0.171780031901078,0.446430888849848,-0.0541411816584781,0.572014405737297,0.828219968098922,-0.00523729279368776,-0.00522797430308783,0.200106755942146,Y
SNF4,0.0736342760835685,-0.102381480743808,-0.0073432193304401,0.47596206666414,0.926365723916431,-0.00316008139376212,0.00219495216848548,0.0975231105675345,Y
SNT309,0.196334996456684,0.0546364272734681,-0.0377481547440799,0.50301222217593,0.803665003543316,0.00104057300711676,-0.00252825137364978,0.167598060753836,Y
SNF1,0.0507130875740409,-0.00793771942548645,0.0818405192804258,0.625580891397497,0.949286912425959,0.00161739536119074,8.32885764807361e-05,0.109560240750152,Y
SMI1,0.0929141232799865,0.144350496803275,-0.00971549187941292,0.428270955762776,0.907085876720014,0.00427371218782583,-0.00296671596975876,0.0924500913286652,Y
SLX9,0.0773096613533547,0.0364260824598139,-0.0120819558693606,0.459218885164892,0.922690338646645,-0.00304222187015386,0.00377690229726172,0.102395493962774,Y
SKI3,0.0548707032087133,-0.0872038478115661,0.0261700883771137,0.459103652850058,0.945129296791287,-0.00908059057067225,-0.000885054079378392,0.116926517177224,Y
SLT2,0.0659680273700283,0.0054939726761008,-0.00333707488318747,0.350742641269558,0.934031972629972,-0.00655929804891114,0.00138571693092516,0.0645491877505522,Y
SKY1,0.0709557604016741,0.118298018571756,-0.0787854403647737,0.522717200279403,0.929044239598326,-0.00199815383838423,8.83645999365487e-05,0.124025749796392,Y
SIW14,0.118580221259098,0.0971666392147995,-0.00287063739464193,0.343552323301593,0.881419778740902,-0.00900691312378251,-0.000862585095206751,0.0970333433238386,Y
SIT4,0.851260164077623,-0.0102971251409989,-0.00490443909417526,0.201998988877696,0.148739835922377,0.0387699466335502,0.0585578808706099,0.70704556531619,Y
SIS2,0.760582662877109,0.0167405806110361,-0.0154517347248374,0.169790089124197,0.239417337122891,0.225368721926204,-0.0411700628291736,0.572595343235754,Y
SHR5,0.0863164407338846,0.105552907710083,-0.011497499708413,0.422859772488009,0.913683559266115,-0.000108593403392028,-0.00167074127448349,0.0897673210254418,Y
SGS1,0.10319933364082,0.303841924164759,-0.0575201547439748,0.429958487727721,0.89680066635918,0.00253976206875384,-0.0041305323120579,0.108184611226128,Y
SER2,0.907794844471934,-0.00275791606431033,-0.00200659610148151,0.0711379714794532,0.0922051555280656,0.168765571249082,-0.0320530718214205,0.33928256576622,Y
SEH1,0.101251627708866,0.132753512211801,-0.0108393217102126,0.663264515212301,0.898748372291134,0.00688494585235819,-0.00677062074415815,0.136092804173786,Y
SET4,0.861076982194855,-0.00823652971194683,0.00489965655492846,0.0981827016266995,0.138923017805146,-0.109196430039391,-0.0120381368948273,0.442884041864954,Y
SAT4,0.933269701064714,-0.00497555001605862,0.00123219429884506,0.0816794642338253,0.0667302989352859,-0.0483316485598528,0.0148875016678931,0.456476787951505,Y
SAP190,0.962589173595099,-0.00560208345549279,-0.00132221221482595,0.101517497917393,0.0374108264049011,-0.00491499158368526,0.00346561949510177,0.73180892747928,Y
SBP1,0.0610575624863869,0.0726025502512051,-0.00203919232968061,0.576122013494997,0.938942437513613,0.00507141873276853,-0.00481696382961844,0.101207438468287,Y
SCS2,0.073358273422475,0.105910816664045,-0.0228089289350758,0.401279221629778,0.926641726577525,-0.00182594734569718,0.000401673759168838,0.0858501039931911,Y
SAP155,0.883634062915208,-0.00970431238259101,-0.00062068117452532,0.108737777563675,0.116365937084792,0.0625925436109231,-0.00485478540380728,0.510648560069479,Y
SCP160,0.915242594738035,-0.00402108548902723,0.00593977309782695,0.104626340652745,0.084757405261965,-0.073159723105625,0.00575364791766957,0.287832923882392,Y
SAM4,0.904165118819119,-0.00242183977239977,0.00114965606802574,0.130963378007024,0.0958348811808815,-0.135555781170923,-0.0283250829304198,0.59463308121762,Y
RTT103,0.229422423473412,-0.120172742999945,0.00128745301068744,0.382559211373363,0.770577576526588,0.00872006708294376,-0.000591199160898289,0.0979843119211225,Y
SAM1,0.957523750748855,-0.00280876392437062,0.00052970867224662,0.0591524365037285,0.042476249251145,0.198496992834711,0.00479368163191028,0.708300064625639,Y
SAC1,0.145664039543446,0.0946506250428826,-0.0209586646755811,0.401747874963967,0.854335960456554,-0.00526606065040134,-0.00204870349079346,0.0868902799098322,Y
RTS1,0.8766115858389,-0.00169302824219798,-0.00163199535126292,0.102309822875522,0.1233884141611,0.114125868319773,0.0257332473773057,0.495190102693436,Y
SAC3,0.141765845344707,0.115597403325774,-0.039475165709016,0.62186209042446,0.858234154655293,0.0025020859660406,-0.00642547941617883,0.188173278790324,Y
RTR1,0.903321193527043,-0.0089555464387072,0.00215948808144979,0.111030759625434,0.0966788064729572,-0.0361900093856914,-0.0191770285801,0.333118677256916,Y
RTT107,0.121403035757987,0.140406484369455,-0.0196968586203048,0.301024387134799,0.878596964242013,-0.00201823217702497,-0.00303167984850382,0.0820142869939015,Y
KAP120,0.174106178613015,0.235474801425991,-0.0339672523469632,0.523360465351909,0.825893821386985,0.00808494645574958,-0.0050464299434617,0.154184083668461,Y
ACO1,0.193610232567198,0.44696596938588,-0.121830350120707,0.848055360349125,0.806389767432802,0.0120039222122773,-0.0219162802918352,0.256979677247797,Y
AIM1,0.976510951134531,0.00436622391648123,-0.000883851376444643,0.0452966742959578,0.0234890488654688,0.10680028494564,0.0039899922832986,0.43952658146624,Y
APN2,0.073497402738199,-0.022353976345712,-0.0125242204534505,0.290254532412545,0.926502597261801,0.000790220063123135,-0.00256969157273786,0.0651663975996785,Y
ASK10,0.0530062723088631,0.0893939707511595,-0.0406066154137053,0.584125332431366,0.946993727691137,0.00267339943943396,-0.00144902017715733,0.102530575853757,Y
APQ12,0.130724578136468,-0.100681537352412,0.0228954725858852,0.428930339786762,0.869275421863532,-0.00382351759523136,0.0050194783370901,0.103891530429112,Y
ARG82,0.887378416098093,-0.00374657414464156,-0.0022876338032956,0.190230755495052,0.112621583901907,0.263005371073045,-0.0577310040554916,1.04336188525826,Y
ATG21,0.0752484367409142,0.0363212788617376,-0.0181025118636354,0.283211917832111,0.924751563259086,0.00433185110543211,-0.00244362983731834,0.0704994995992741,Y
ATG23,0.891565400144623,-0.00100085414766391,0.000673493758149473,0.0714248854863647,0.108434599855377,-0.107466334186625,0.000554400588409023,0.391656349260938,Y
ASC1,0.881405093632965,0.0103760457489499,-0.012023415883746,0.207113102286841,0.118594906367035,0.273821524030204,-0.102004623356524,0.701636753479706,Y
ATG32,0.0826210789572113,-0.0413657621726291,0.0072069043148478,0.445417060284526,0.917378921042789,-0.00490995820766999,-0.000948159827724706,0.0781140089049592,Y
ARX1,0.106999990062969,0.153524309682925,-0.000692562893107059,0.413603278922903,0.893000009937031,0.00361339546855366,-0.00365347245108847,0.10045157528621,Y
BCS1,0.941538880008393,-0.000349524834104142,-0.000548588710874453,0.104902899217259,0.0584611199916068,0.0375077967911064,-0.0475939504447477,0.317584370288608,Y
BCY1,0.205640658643432,-0.263603217267945,0.00716470143554432,0.902169992202232,0.794359341356568,-0.0275857550779567,0.010516094439127,0.284346419582074,Y
BIK1,0.932486269849946,-0.00515394087777403,-0.00150504483552273,0.0784414389747408,0.0675137301500544,0.0308222469679159,0.00111111479148908,0.26459077323279,Y
RTC1,0.920755009762435,-0.00809154550951172,0.000549170113873529,0.0744281576661845,0.0792449902375651,0.180904916995436,-0.0725676703173106,0.54724509887878,Y
ASI2,0.086783411246559,-0.132042159781313,0.0321002471641242,0.387186978645657,0.913216588753441,0.00341391411578716,0.000239039101633294,0.0886215973295347,Y
ADD66,0.90656372075144,-0.00429924671447935,0.00141622086851366,0.104161436364469,0.09343627924856,-0.0647868432959106,-0.00416739116300937,0.469390069754314,Y
APC9,0.870050018044431,-0.00369282614017516,-0.00121482693082696,0.0650244068163112,0.129949981955569,0.118120097604133,-0.000788147947393325,0.29999617660175,Y
ASE1,0.928118278781209,-0.00442945735308446,0.000441471362949992,0.0625110948447005,0.0718817212187913,0.105788444706564,-0.0190353971340253,0.343139117689613,Y
BUL1,0.0637377738942575,0.0121236183648652,-0.0293710534007883,0.666528035843393,0.936262226105743,-0.00656978661070828,-0.000362795166967692,0.0822094460692707,Y
