,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
RXT3,-2.75237e-02,-3.57242e-03,4.88756e-02,-0.082753252,-1.84114e-02,6.64631e-05,-0.025575097,-3.10741e-03,9.67966e-02,-5.92962e-02,-2.41423e-02,2.18712e-01, 0.0000000, 1.37123916,0.0000000,0.0000000,0.8077746,0.1922254
RTT109,-5.43614e-02,-8.31463e-03,8.06014e-04,-0.074839344,-3.36358e-02,1.27046e-03,-0.051800721,-8.53930e-03,1.07565e-03,-3.03854e-02,-2.58701e-02,4.33361e-01, 0.2874777, 0.08985856,0.1621501,0.0000000,0.7884305,0.2115695
SAP30,-6.21474e-03,-1.02999e-03,6.74061e-01,-0.048209830,-1.47021e-02,8.58883e-02,-0.009443091,-1.53558e-03,5.48331e-01,-2.41981e-03,-1.90075e-03,9.52597e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.7771781,0.2228219
RXT2,-3.69924e-03,-5.68513e-04,7.97376e-01,-0.060280438,-1.86134e-02,1.58440e-02,-0.000582644,-8.58558e-05,9.70471e-01,-4.15408e-02,-2.93912e-02,3.05684e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.7736024,0.2263976
RTG2,-2.45982e-02,-2.09146e-03,1.08085e-01, 0.087585531, 4.67571e-02,1.14800e-05,-0.022794053,-2.03455e-03,1.30160e-01, 8.04318e-02, 7.27199e-02,2.15370e-01, 0.0000000, 2.13387915,0.0000000,0.0000000,0.9289096,0.0710904
RTF1, 1.32462e-03,-5.81831e-04,8.70345e-01,-0.243659776,-1.12253e-01,1.29455e-21,-0.002470947,-6.09293e-04,8.68312e-01,-2.19088e-01,-2.82648e-01,8.33275e-03, 0.0000000,18.08170046,0.0000000,0.0000000,0.9274344,0.0725656
RCO1,-1.15646e-02, 6.01437e-03,2.93393e-01, 0.022081172, 2.22471e-03,1.42174e-01, 0.017139123, 8.59283e-03,7.50030e-01, 2.45732e-02, 2.55387e-03,1.07106e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1322355,0.8677645
RSC2,-2.41312e-02,-6.19234e-03,6.17973e-02,-0.213667985,-1.08248e-01,1.06790e-19,-0.033791079,-7.67455e-03,2.71314e-02,-1.33453e-01,-1.45724e-01,9.87154e-03, 0.0000000,16.16528960,0.0000000,0.0000000,0.8540401,0.1459599
RSC1,-3.83121e-02,-5.63173e-03,1.25447e-02,-0.061136813,-2.18557e-02,3.94159e-03,-0.038453965,-5.88440e-03,1.27138e-02,-3.78706e-02,-2.72456e-02,4.22377e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8180391,0.1819609
RPD3,-6.56675e-02,-3.17334e-02,8.36601e-03,-0.030003870,-6.17049e-03,5.28354e-02,-0.032469059,-3.56088e-02,4.60015e-01,-2.96476e-02,-6.40843e-03,5.67910e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1938551,0.8061449
RFM1,-5.05530e-02, 2.16732e-02,1.41183e-01,-0.021670197,-2.05115e-03,1.26744e-01, 0.041988042, 4.42925e-02,4.80166e-01,-2.22224e-02,-2.04456e-03,1.42162e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.0738475,0.9261525
NOT3,-1.26812e-02,-1.70990e-03,3.37731e-01,-0.082502089,-1.74019e-02,3.43057e-04,-0.013885028,-1.68587e-03,3.66272e-01,-5.00318e-02,-2.00299e-02,3.10430e-01, 0.0000000, 0.65845389,0.0000000,0.0000000,0.8229797,0.1770203
MSI1, 1.27211e-02, 1.55053e-03,3.55738e-01,-0.088865785,-1.60686e-02,3.50871e-02, 0.008800893, 1.01934e-03,5.64105e-01, 2.08896e-03, 1.32768e-03,9.68848e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8761160,0.1238840
PHO23, 1.70031e-02, 2.41323e-03,2.92626e-01,-0.059237538,-1.70364e-02,3.30534e-02, 0.017961531, 2.73759e-03,2.52009e-01,-3.79105e-02,-2.75150e-02,3.62104e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.7856054,0.2143946
RAD6, 1.47497e-02, 1.94243e-03,6.30385e-01,-0.152582525,-6.03693e-02,1.66448e-09, 0.011788018, 3.22274e-03,4.40444e-01,-1.33283e-01,-1.36002e-01,1.09123e-02, 0.0000000, 5.97254273,0.0000000,0.0000000,0.8126569,0.1873431
NGG1,-1.69117e-03,-8.45854e-04,7.85912e-01,-0.087407824,-4.91906e-02,9.41938e-05,-0.004950775,-1.05152e-03,7.46609e-01,-7.31288e-02,-8.87392e-02,1.51036e-01, 0.0000000, 1.21979755,0.0000000,0.0000000,0.8537210,0.1462790
PAF1, 2.32154e-02, 6.05675e-03,2.39028e-01,-0.153505048,-7.39206e-02,2.63541e-08, 0.012476924, 4.43004e-03,4.07784e-01,-1.40371e-01,-2.16686e-01,2.80343e-02, 0.0000000, 4.77297109,0.0000000,0.0000000,0.8541295,0.1458705
NPL6,-1.06364e-01,-5.08434e-02,6.19443e-07,-0.010465297,-2.64089e-03,3.72424e-01,-0.071668614,-6.35790e-02,5.16351e-02,-1.66219e-02,-3.24491e-03,2.98692e-01, 3.4018186, 0.00000000,0.0000000,0.0000000,0.2621231,0.7378769
SOH1,-3.62837e-02,-2.51425e-02,1.88898e-03,-0.000512745, 2.79491e-06,9.99047e-01,-0.100690475,-7.35267e-02,9.26439e-02,-3.67778e-03,-5.91849e-04,8.07985e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1170396,0.8829604
NUT1, 2.42252e-02, 2.53362e-03,1.19360e-01,-0.166983669,-4.41145e-02,1.41732e-08, 0.025757331, 2.87812e-03,8.89526e-02,-8.33224e-02,-5.85472e-02,1.59172e-01, 0.0000000, 5.04235219,0.0000000,0.0000000,0.8991891,0.1008109
CSE2,-2.31689e-02,-3.72199e-03,1.04188e-01,-0.195864140,-1.02866e-01,9.35371e-23,-0.027621349,-4.31310e-03,7.24529e-02,-1.63425e-01,-1.40055e-01,7.85571e-04, 0.0000000,19.22283615,0.0000000,0.2986348,0.8614648,0.1385352
PGD1, 5.44029e-02, 2.13463e-02,4.47822e-02,-0.067170178,-9.68319e-03,3.01640e-05, 0.049331658, 4.62379e-02,2.53340e-01,-6.54284e-02,-1.03182e-02,2.68926e-05, 0.0000000, 1.71433088,0.0000000,1.7641872,0.1823741,0.8176259
SRB5,-2.18197e-02,-3.03090e-02,2.72330e-03,-0.006223908,-1.80164e-03,5.14052e-01,-0.091193075,-7.98152e-02,1.33564e-01,-1.06697e-02,-2.04217e-03,4.80365e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1121517,0.8878483
MED2, 3.28877e-02, 7.64518e-03,5.44632e-01,-0.059637637,-1.13099e-02,9.23340e-05, 0.022267257, 2.59572e-02,6.18328e-01,-6.14136e-02,-1.19473e-02,7.59191e-05, 0.0000000, 1.22845849,0.0000000,1.3134691,0.1729883,0.8270117
SRB2, 8.36446e-03,-2.24810e-02,4.99647e-02,-0.013721273,-3.81985e-03,2.37963e-01,-0.077906323,-7.68486e-02,2.02754e-01,-1.49601e-02,-3.32066e-03,3.22245e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1090298,0.8909702
GAL11,-7.12978e-02,-1.71002e-02,2.54442e-06,-0.008016274,-1.41764e-02,3.05055e-01,-0.073517038,-1.80838e-02,2.30157e-06, 5.04906e-03, 6.54410e-03,9.07942e-01, 2.7882312, 0.00000000,2.8317952,0.0000000,0.8030632,0.1969368
SIN4,-2.29565e-02,-1.05671e-02,3.44202e-01,-0.033036492,-4.50024e-03,5.25507e-02,-0.012909138,-1.28930e-02,7.79459e-01,-2.90763e-02,-4.60508e-03,6.02718e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1611793,0.8388207
MED1,-1.93290e-01,-8.82613e-02,5.96278e-17, 0.033671546, 4.40752e-03,3.73615e-02,-0.137117422,-1.22665e-01,9.69262e-03, 2.52035e-02, 3.65826e-03,9.86711e-02,13.4183715, 0.00000000,0.0000000,0.0000000,0.1192321,0.8807679
LGE1, 1.40587e-02, 1.91035e-03,5.27469e-01,-0.136820017,-5.74666e-02,5.71185e-09, 0.008191012, 1.71358e-03,5.83747e-01,-1.29152e-01,-1.34745e-01,9.13070e-02, 0.0000000, 5.43704341,0.0000000,0.0000000,0.9140868,0.0859132
JHD2,-2.68637e-02,-5.00019e-03,2.76491e-01, 0.000427977,-9.25110e-06,9.93104e-01,-0.030960250,-1.44876e-02,5.85284e-01, 2.57199e-03, 1.88800e-04,8.65551e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1211674,0.8788326
LEO1,-6.19102e-02,-2.49536e-02,4.51870e-04, 0.019794324, 2.14371e-03,2.40945e-01,-0.120502237,-8.56878e-02,6.87302e-02, 2.11421e-02, 2.67609e-03,1.59917e-01, 0.5388070, 0.00000000,0.0000000,0.0000000,0.0987094,0.9012906
LDB7, 2.73376e-02, 3.04001e-03,7.18644e-02, 0.009769123, 1.18751e-03,8.32719e-01, 0.025081475, 2.90850e-03,1.00790e-01,-2.03948e-02,-8.91204e-03,6.96968e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8581932,0.1418068
ITC1,-2.46541e-02,-2.33499e-03,9.40427e-02,-0.009412636,-2.23493e-03,7.86781e-01,-0.024936344,-2.38513e-03,1.02296e-01, 4.62208e-03, 3.29495e-03,9.30846e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8855152,0.1144848
HST1, 5.41649e-03, 5.06665e-04,7.46598e-01,-0.039276831, 3.20878e-02,3.01912e-02, 0.002622080, 2.83000e-04,8.61867e-01, 5.70142e-02, 6.30971e-02,3.76210e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.9332509,0.0667491
IOC4,-9.50475e-02,-2.92285e-02,1.65145e-05,-0.041874250,-3.44686e-03,7.45769e-03,-0.071021584,-4.35085e-02,3.34087e-01,-4.04639e-02,-3.60688e-03,6.86625e-03, 1.9759547, 0.00000000,0.0000000,0.0000000,0.0690098,0.9309902
ISW1,-3.31466e-02,-3.35245e-03,1.81945e-02,-0.098015513,-2.84853e-02,2.19997e-05,-0.038070105,-3.69550e-03,1.36328e-02,-4.08979e-02,-2.12414e-02,3.86221e-01, 0.0000000, 1.85140299,0.0000000,0.0000000,0.8561575,0.1438425
HTZ1, 9.18009e-02, 2.54489e-02,1.72039e-04,-0.014012358,-1.15924e-03,5.48847e-01, 0.046252820, 2.84493e-02,3.40349e-01,-5.70778e-03,-7.51616e-04,7.10811e-01, 0.9581942, 0.00000000,0.0000000,0.0000000,0.1667321,0.8332679
IOC2,-4.12368e-02,-3.90693e-03,5.62396e-03,-0.117864091,-2.57281e-02,6.93190e-07,-0.038602749,-3.76948e-03,1.02425e-02,-8.19415e-02,-4.02216e-02,2.19791e-01, 0.0000000, 3.35296771,0.0000000,0.0000000,0.9027768,0.0972232
HTL1,-7.73450e-02,-3.14619e-02,1.40502e-04, 0.025556504, 2.56703e-03,2.34277e-01,-0.084340168,-6.40941e-02,5.03457e-02, 1.98431e-02, 2.87764e-03,2.03422e-01, 1.0461373, 0.00000000,0.0000000,0.0000000,0.1969349,0.8030651
IES5,-1.06334e-02, 1.29348e-03,7.93532e-01,-0.049130160,-3.62323e-03,2.35139e-03, 0.023190857, 9.78899e-03,6.19440e-01,-4.61985e-02,-3.74327e-03,2.78587e-03, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1611491,0.8388509
HOS4, 1.52502e-01, 2.79894e-02,1.03780e-10, 0.026069190, 1.95919e-03,8.13746e-02, 0.121136152, 4.56811e-02,7.70262e-02, 2.69458e-02, 2.07684e-03,7.27657e-02, 7.1777072, 0.00000000,0.0000000,0.0000000,0.0828730,0.9171270
IES3,-4.84949e-02,-1.74085e-02,2.48243e-02,-0.027005483,-3.21955e-03,6.14319e-02,-0.039835537,-2.74242e-02,4.38761e-01,-2.80136e-02,-3.31391e-03,6.72256e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1356585,0.8643415
IOC3,-1.19850e-02,-1.10121e-03,3.69039e-01,-0.081737460,-1.93194e-02,2.76139e-03,-0.014508455,-1.22252e-03,3.33074e-01,-2.08027e-02,-1.16583e-02,7.72271e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.9329264,0.0670736
IES2,-5.28070e-02,-8.25858e-03,5.70531e-04,-0.115131812,-5.49800e-02,9.52647e-09,-0.051463107,-8.52935e-03,7.19088e-04,-8.91944e-02,-7.40429e-02,1.04213e-01, 0.4375408, 5.21488797,0.3370380,0.0000000,0.8729869,0.1270131
HOS2, 3.99708e-02, 3.93232e-03,1.14869e-02, 0.060059825, 8.75620e-03,4.92099e-02, 0.030946412, 3.33809e-03,3.84655e-02, 4.07066e-02, 1.98253e-02,5.92746e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.9036624,0.0963376
IES6,-5.63231e-02,-2.79437e-02,2.08882e-02,-0.035921250,-7.72152e-03,4.31291e-02,-0.044638925,-5.34577e-02,3.57483e-01,-2.72663e-02,-7.06990e-03,7.64799e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1828245,0.8171755
IES1,-3.20390e-02,-2.35786e-03,4.13528e-02, 0.013101975, 2.86825e-03,5.60035e-01,-0.029664592,-2.35457e-03,4.93983e-02, 2.17412e-02, 1.01382e-02,7.27150e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.9004059,0.0995941
HPC2,-2.64847e-01,-6.37634e-02,8.88765e-40,-0.008257329,-1.53983e-03,3.36471e-01,-0.283356505,-1.26841e-01,4.08726e-03,-1.84119e-02,-2.05371e-03,2.14442e-01,36.2450333, 0.00000000,0.0000000,0.0000000,0.0575664,0.9424336
HIR1,-1.03256e-03,-1.57334e-04,8.97439e-01,-0.060297280,-9.26624e-03,3.68607e-02,-0.004147910,-3.47116e-04,7.83339e-01,-7.30656e-03,-3.08587e-03,9.08118e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8963149,0.1036851
HIR2,-1.80057e-02,-1.31520e-03,1.98575e-01,-0.055971534,-5.14072e-03,1.87260e-01,-0.020278561,-1.43995e-03,1.76067e-01, 1.91352e-02, 6.81825e-03,7.90083e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.9157779,0.0842221
HDA2,-3.96993e-02,-3.92038e-03,5.69069e-03,-0.138262059,-3.03846e-02,5.21220e-07,-0.042674975,-4.13391e-03,5.15447e-03,-3.46447e-02,-1.69679e-02,5.15869e-01, 0.0000000, 3.47679916,0.0000000,0.0000000,0.8808376,0.1191624
HDA1,-1.75249e-02,-1.62053e-03,2.32320e-01,-0.139076440,-2.46320e-02,1.72234e-04,-0.014828319,-1.38478e-03,3.30481e-01,-8.64997e-03,-4.57040e-03,8.73737e-01, 0.0000000, 0.95770168,0.0000000,0.0000000,0.8887792,0.1112208
HDA3,-3.68915e-02,-3.53827e-03,1.57734e-02,-0.132435943,-2.78346e-02,1.46054e-05,-0.038463812,-3.86382e-03,1.16252e-02,-2.13194e-02,-1.10132e-02,6.92714e-01, 0.0000000, 2.02930775,0.0000000,0.0000000,0.8848142,0.1151858
ESC8, 3.39937e-02, 2.62442e-03,1.57921e-02, 0.145283743, 3.50581e-02,7.12956e-11, 0.036232700, 2.72077e-03,1.48472e-02, 1.22056e-01, 6.15605e-02,1.68217e-01, 0.0000000, 7.34075751,0.0000000,0.0000000,0.9498347,0.0501653
GCN5,-1.60599e-02,-3.51319e-03,2.91583e-01,-0.057381339,-3.88584e-02,3.41295e-03,-0.010320873,-2.37277e-03,4.96416e-01,-9.04599e-02,-1.20496e-01,1.15498e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8750622,0.1249378
DPB4,-6.33570e-02,-1.22768e-02,3.33866e-02, 0.038455566, 2.88962e-03,2.16623e-02,-0.040367285,-2.20863e-02,4.68315e-01, 3.65343e-02, 3.14183e-03,1.62835e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1170906,0.8829094
CHD1,-9.96024e-02,-1.86138e-02,9.47612e-05, 0.042007438, 3.88867e-03,1.59665e-02,-0.083727270,-3.79227e-02,8.65664e-02, 3.62916e-02, 3.98257e-03,1.82675e-02, 1.2171893, 0.00000000,0.0000000,0.0000000,0.1841767,0.8158233
BUR2,-1.23165e-01,-5.37218e-02,4.55880e-06, 0.002751952,-5.55970e-04,9.00555e-01,-0.076497549,-9.93175e-02,1.86374e-01,-6.63471e-03,-2.01819e-03,6.61808e-01, 2.5349692, 0.00000000,0.0000000,0.0000000,0.1606042,0.8393958
CDC73, 2.16234e-02, 3.83106e-03,2.69697e-01,-0.097445123,-5.76154e-02,7.74104e-07, 0.014015957, 3.33937e-03,3.57607e-01,-1.24168e-01,-1.42392e-01,2.22195e-02, 0.0000000, 3.30502048,0.0000000,0.0000000,0.8525791,0.1474209
EAF6,-4.06997e-02,-4.02620e-03,5.75559e-03,-0.006693169, 7.00270e-03,2.38283e-01,-0.040219262,-4.03554e-03,6.81357e-03, 9.28102e-02, 5.51283e-02,3.05251e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.9485220,0.0514780
DEP1,-8.00784e-02,-2.90340e-02,3.47286e-03, 0.007052323, 1.03197e-03,6.93374e-01,-0.048834834,-4.27478e-02,2.39478e-01, 1.05336e-02, 1.84848e-03,5.01855e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.2072401,0.7927599
CAF130,-1.88387e-01,-3.99382e-02,4.30702e-13, 0.021334741, 1.60790e-03,2.42939e-01,-0.099694854,-4.77515e-02,1.17356e-01, 1.46322e-02, 1.38549e-03,3.31810e-01, 9.5596433, 0.00000000,0.0000000,0.0000000,0.0941726,0.9058274
EAF1, 1.23728e-02, 9.90403e-04,7.09530e-01,-0.021549661,-9.71979e-03,2.17158e-01, 0.002379021, 4.21254e-04,8.79123e-01,-1.64863e-02,-1.23258e-02,6.97060e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.7690341,0.2309659
CTR9,-1.24351e-01,-6.49111e-02,3.82168e-06, 0.003700525, 4.08180e-04,9.39093e-01,-0.114093251,-1.76572e-01,7.70991e-02,-6.20549e-04,-2.29186e-04,9.67146e-01, 2.6115655, 0.00000000,0.0000000,0.0000000,0.1399264,0.8600736
EAF5,-9.26394e-03,-1.30805e-03,4.49575e-01, 0.035890728, 6.28571e-03,2.75473e-01,-0.012001671,-1.43717e-03,4.26299e-01, 2.94708e-02, 1.58585e-02,6.40828e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8872641,0.1127359
EAF7,-7.49690e-02,-3.28346e-02,4.34689e-05,-0.044074195,-5.99455e-03,1.78521e-03,-0.072015289,-4.90824e-02,1.90557e-01,-4.30682e-02,-5.72040e-03,4.65124e-03, 1.5556412, 0.00000000,0.0000000,0.0000000,0.1238423,0.8761577
CTI6, 7.79749e-02, 1.96213e-02,7.36353e-03, 0.027216890, 3.20511e-03,9.90747e-02, 0.010574703, 6.25749e-03,8.37208e-01, 2.56130e-02, 3.40694e-03,9.42735e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1392221,0.8607779
CAC2,-2.98463e-02,-7.53104e-03,3.59394e-01, 0.000926094, 1.61284e-04,9.35663e-01, 0.002623898, 1.88498e-03,9.50688e-01,-6.82596e-03,-9.23730e-04,6.62498e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1956563,0.8043437
CCR4,-3.49493e-02,-2.18219e-02,2.92772e-02,-0.053588456,-1.06627e-02,6.11038e-04,-0.032090174,-2.59731e-02,2.91824e-01,-4.59670e-02,-9.01278e-03,6.02853e-03, 0.0000000, 0.40775180,0.0000000,0.0000000,0.3536066,0.6463934
DLS1,-1.61414e-03,-2.55742e-03,6.44175e-01,-0.039475705,-3.46265e-03,8.77226e-03,-0.008863271,-4.88900e-03,8.96237e-01,-3.47966e-02,-3.19222e-03,2.05555e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.0915022,0.9084978
EAF3, 2.36283e-02, 2.05652e-03,1.33627e-01,-0.004490522, 4.93305e-03,3.64727e-01, 0.019284454, 1.81204e-03,2.06857e-01, 3.33994e-02, 1.67374e-02,5.25868e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8622725,0.1377275
RLF2,-9.24166e-03,-1.33846e-03,3.98405e-01,-0.092940231,-2.09172e-02,1.50905e-03,-0.013945163,-1.51606e-03,3.63578e-01,-1.52708e-02,-8.33971e-03,7.60181e-01, 0.0000000, 0.01511730,0.0000000,0.0000000,0.8590300,0.1409700
CAF40,-7.59226e-02,-1.23826e-02,1.84420e-02,-0.044263731,-4.32594e-03,5.28431e-03,-0.002596036,-1.12191e-03,9.57899e-01,-3.96340e-02,-4.16503e-03,9.91152e-03, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1559327,0.8440673
BRE1,-1.11740e-01,-4.01424e-02,2.54732e-05,-0.001057647,-9.24642e-04,7.81399e-01,-0.074132761,-8.02945e-02,2.69233e-01,-7.20365e-03,-1.66511e-03,6.31894e-01, 1.7877365, 0.00000000,0.0000000,0.0000000,0.1235448,0.8764552
ASF1,-1.22820e-01,-4.33968e-02,2.65673e-11,-0.018906709,-3.78451e-03,1.02422e-01,-0.069578249,-3.40330e-02,1.42360e-01,-2.70147e-02,-4.22771e-03,7.99151e-02, 7.7694721, 0.00000000,0.0000000,0.0000000,0.1722439,0.8277561
ARP6, 1.49325e-01, 2.94445e-02,1.01593e-10,-0.009397904,-1.00366e-04,9.45186e-01, 0.095093988, 3.92788e-02,4.62008e-02,-1.63455e-03,-1.61740e-04,9.15572e-01, 7.1869574, 0.00000000,0.0000000,0.0000000,0.1787159,0.8212841
NRG1, 6.13362e-02, 1.32734e-02,1.42521e-03, 0.010404322, 1.33551e-03,3.88770e-01, 0.097066980, 3.93575e-02,1.73697e-01, 1.08687e-02, 1.15656e-03,4.68494e-01, 0.0399398, 0.00000000,0.0000000,0.0000000,0.1033552,0.8966448
YLR278C,-1.00245e-02,-5.55455e-04,6.06736e-01, 0.041555840, 9.13312e-03,5.26622e-02,-0.000904649,-6.69041e-05,9.52523e-01, 2.11829e-02, 9.40948e-03,7.08027e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8820687,0.1179313
ZAP1,-6.56757e-02,-8.05105e-03,1.93312e-05,-0.128092373,-4.36268e-02,5.68697e-08,-0.063888215,-8.19132e-03,3.14597e-05,-7.34582e-02,-4.90861e-02,1.37575e-01, 1.9075612, 4.43893887,1.6960661,0.0000000,0.8599258,0.1400742
ENV11,-3.78422e-03,-8.26603e-04,6.00718e-01,-0.078061500,-1.56265e-02,8.82056e-04,-0.003365788,-3.50477e-04,8.30609e-01,-4.93016e-02,-2.14297e-02,2.25170e-01, 0.0000000, 0.24832383,0.0000000,0.0000000,0.7608612,0.2391388
YJL206C, 7.07139e-02, 1.94291e-02,4.99130e-03,-0.030878407,-2.10855e-03,4.53414e-02, 0.054949645, 3.34780e-02,3.54491e-01,-3.08306e-02,-2.22962e-03,4.17149e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.0909994,0.9090006
HEL2,-8.28067e-02,-1.28881e-02,1.05323e-03, 0.006765111, 3.54460e-04,7.36425e-01,-0.054753487,-1.94608e-02,1.84134e-01, 9.08960e-03, 6.36550e-04,5.62633e-01, 0.1712960, 0.00000000,0.0000000,0.0000000,0.2088080,0.7911920
YAP1, 1.52574e-01, 4.78743e-02,2.08469e-12, 0.033767781, 1.90025e-03,2.29882e-02, 0.099844307, 5.55884e-02,1.22937e-01, 3.75654e-02, 2.15173e-03,1.26126e-02, 8.8747780, 0.00000000,0.0000000,0.0000000,0.0707411,0.9292589
URC2,-7.92466e-02,-7.68107e-03,1.96409e-07,-0.067674259,-1.91318e-02,1.05475e-04,-0.078866120,-8.07291e-03,1.51155e-07,-5.31423e-02,-2.59377e-02,4.25560e-01, 3.9006591, 1.17066933,4.0143962,0.0000000,0.8940233,0.1059767
TEC1,-2.26666e-02,-1.80068e-03,7.00229e-02,-0.058323941,-1.81568e-02,3.31616e-04,-0.028164102,-1.92953e-03,5.92097e-02,-6.09399e-02,-2.84628e-02,4.42529e-01, 0.0000000, 0.67318405,0.0000000,0.0000000,0.9405487,0.0594513
SWI5,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,         NA,       NA,       NA,0.0489221,0.9510779
SWI4,-2.28622e-02,-5.76857e-03,4.25273e-01,-0.006095290,-7.75819e-04,6.54748e-01, 0.010909759, 6.72526e-03,8.17475e-01,-1.31335e-02,-1.53938e-03,3.94865e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1536954,0.8463046
SUM1,-1.55289e-02,-1.41865e-03,2.82838e-01,-0.052593953, 2.18679e-02,1.92902e-01,-0.015072349,-1.37307e-03,3.19457e-01, 3.28535e-02, 3.93302e-02,5.81384e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.9261734,0.0738266
STP3,-2.44591e-01,-6.62555e-02,1.70062e-15,-0.033956986,-2.48987e-03,2.27215e-02,-0.085524194,-5.81389e-02,2.54993e-01,-3.51486e-02,-2.64790e-03,1.87715e-02,11.9632137, 0.00000000,0.0000000,0.0000000,0.0546022,0.9453978
STP2, 6.31582e-02, 1.25236e-02,1.09207e-02, 0.015031083, 9.52770e-04,3.29786e-01, 0.032789202, 1.35412e-02,5.51003e-01, 1.71440e-02, 1.15926e-03,2.60144e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1134887,0.8865113
STP1,-3.61901e-02,-8.00365e-03,1.56252e-02,-0.137210532,-6.64698e-02,5.13305e-08,-0.031354353,-7.16083e-03,3.88536e-02,-9.30886e-02,-1.09487e-01,1.02975e-01, 0.0000000, 4.48344441,0.0000000,0.0000000,0.8737249,0.1262751
STE12,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,         NA,       NA,       NA,0.0293319,0.9706681
STB5,-6.54773e-02,-1.03090e-02,2.60450e-05,-0.160426838,-8.17422e-02,1.14794e-18,-0.068600946,-1.14725e-02,8.49086e-06,-1.32900e-01,-9.57345e-02,5.03253e-03, 1.7780948,15.13389949,2.2648682,0.0000000,0.8474694,0.1525306
STB4,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,         NA,       NA,       NA,0.9769365,0.0230635
RPN4, 1.90668e-02, 2.67555e-03,6.49098e-01,-0.058982887,-5.31635e-03,1.71464e-04, 0.014023838, 7.07592e-03,7.93466e-01,-5.47802e-02,-5.33315e-03,3.26896e-04, 0.0000000, 0.95964723,0.0000000,0.6794098,0.1286673,0.8713327
SKN7, 4.61239e-03, 3.51835e-04,7.67464e-01,-0.060534061,-2.16734e-02,3.50624e-03,-0.002975951,-2.43744e-04,8.45003e-01,-3.83172e-02,-2.46965e-02,4.87219e-01, 0.0000000, 0.00000000,0.0000000,0.0000000,0.8938284,0.1061716
SOK2,-1.39304e-01,-4.79635e-02,3.26499e-11,-0.005289444,-6.32102e-04,6.37593e-01,-0.113469391,-6.91135e-02,1.31486e-02,-4.33816e-03,-3.94699e-04,7.79383e-01, 7.6799379, 0.00000000,0.0000000,0.0000000,0.1488074,0.8511926
RTG3,-1.47953e-02,-5.10922e-03,6.68210e-01, 0.029636293, 2.52908e-03,5.95979e-02,-0.002869769,-2.82973e-03,9.56909e-01, 2.53289e-02, 2.33947e-03,9.70833e-02, 0.0000000, 0.00000000,0.0000000,0.0000000,0.1032118,0.8967882
