,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
RAD52,0.818095860870858,-0.000821003655734574,-0.0085370142684809,0.133783536827091,0.181904139129142,0.270349544472745,-0.0286517769373545,0.45755085945025,Y
RAD27,0.156471049096629,0.162680480987389,-0.0162220039525888,0.504555473282852,0.843528950903371,-0.00602972161171117,-0.00374405275405277,0.138575958838541,Y
RAD1,0.890338952854808,-0.00844652155637835,0.000842940516510929,0.106057469520378,0.109661047145192,-0.100573375736437,0.00885375224636489,0.439934769329665,Y
PUS7,0.0801583996926872,-0.0444072716957263,-0.0247230248363897,0.378414291560095,0.919841600307313,-0.00226502523159401,0.00100938021104191,0.0868951511532142,Y
PUF4,0.0564847586100428,-0.0124426995068372,0.0448604307387086,0.308267001538863,0.943515241389957,0.00484504772090958,-0.00141118405395632,0.0776049281910894,Y
PUS1,0.882261940285758,-0.00938011470853856,0.00249612011348438,0.107547967065212,0.117738059714242,-0.150210068247862,-0.00821441337824502,0.516993200347788,Y
PUF6,0.12210089880745,0.144475131623642,-0.00211220046764644,0.434864034516839,0.87789910119255,0.0133327561106937,-0.00225778675885302,0.108317575520255,Y
PUS9,0.974731654276303,0.00415204339560637,0.00144299306590132,0.0602422481390111,0.025268345723697,-0.180321075315835,0.0229367174945432,0.321714189205021,Y
PUF3,0.897277853550221,-0.00553635190581725,-0.00389718281739968,0.0625065115995154,0.102722146449779,0.227179813062018,-0.00870926160936304,0.278182363466116,Y
PTK2,0.0714437099425472,0.0407991418840122,-0.0320557401794429,0.339442791059151,0.928556290057453,0.00235952366843382,0.000406521122865541,0.0782378282868674,Y
PTP3,0.935636820111973,0.000185465266455869,-0.000967083962575912,0.0800754945896379,0.0643631798880273,-0.0109426076636647,-0.0117545213196436,0.429867091818449,Y
PSY2,0.0679736665197573,-0.085216287317516,0.0237245246867908,0.437335651530512,0.932026333480243,0.00593525024779158,7.65552908649859e-06,0.0958835696038712,Y
PTC1,0.207595714020731,0.420115081937866,-0.0957943133762241,0.650822976191031,0.792404285979269,-0.00907181447343327,-0.0180489204437481,0.196618746244873,Y
PPH3,0.121786328143699,-0.0810204583443487,0.00324618504670353,0.38429442539572,0.878213671856302,-0.00460312212580124,0.000856364180531773,0.103174924323871,Y
POL32,0.879107176130636,0.000744273497368892,-0.000860086687384353,0.0807573646916714,0.120892823869364,0.0678661408453271,0.00426034981033576,0.274908987620811,Y
POG1,0.934767963429008,-0.00551993961781499,-0.00223970415439299,0.0824872353027513,0.0652320365709919,0.0296373318977318,0.00895967928400968,0.553331030282463,Y
PMS1,0.945429781843731,-0.00613749072810304,-0.00219723161373841,0.0555249250298186,0.0545702181562688,-0.00467031813667704,0.00934456041673285,0.347042696861967,Y
PLC1,0.851532786690966,0.0137716881134667,-0.0107551547230147,0.186312958231721,0.148467213309034,0.419369774173968,-0.0629026021524564,0.788545868865481,Y
PML39,0.926064677040725,0.00194510143190887,0.000257515262849308,0.0660603985728852,0.0739353229592746,0.00926286832687314,0.000549317505026599,0.322940236052436,Y
PIH1,0.155566670905811,0.0402700625412374,-0.00310537007291224,0.355740060254133,0.844433329094189,0.00323144062221407,0.00189662993144197,0.105012063461451,Y
PIN4,0.122240275902186,0.0785133059787152,0.0088931564493692,0.361342771027242,0.877759724097814,-0.00622620469105558,-0.00285488380604229,0.0912842134755312,Y
PIF1,0.173397592642675,0.0690738592116831,-0.012806327178448,0.265873571851114,0.826602407357325,-0.000761160329527416,-0.00549656633497035,0.0844834436920081,Y
PIB2,0.932874657699918,0.00755049606066415,-0.000866967484291966,0.0787145350222551,0.0671253423000819,-0.0485001805552237,0.00255867312789745,0.406217378470473,Y
PHO80,0.957019834975313,-0.00772183082100976,0.00117333534816508,0.0745867216900734,0.0429801650246871,0.0593932546261375,-0.018613536284029,0.466472687041756,Y
PFK2,0.165482544291461,0.477011493786599,-0.0418392066212234,0.714849585769852,0.834517455708539,0.00347374600843294,-0.019913721171885,0.219578727078608,Y
PFK1,0.0864496693390953,0.0929386726113483,-0.0047291658627859,0.589343438338202,0.913550330660905,0.0113566551344305,-0.00646341984320752,0.137996387277811,Y
PHO85,0.904174412491528,0.0048107173254743,-0.016588995145936,0.198313577533111,0.0958255875084721,0.340246494127862,-0.0275573761599623,0.823216485057768,Y
PFK27,0.811696853618768,-0.00200622066357264,-0.0131614712681017,0.179040545887205,0.188303146381232,0.280416297803841,-0.0766290467756111,0.593842853720474,Y
PHO13,0.958422375981321,-0.000884859213531804,0.000284650480735148,0.0606361375294093,0.0415776240186787,0.117787304924724,0.0499767470801939,0.55403205139754,Y
PET112,0.107989036210511,-0.0940961336508066,0.0106135613349556,0.263287249293883,0.892010963789489,0.000205593971138973,-0.000854344899244789,0.05893853151136,Y
PDE2,0.88735758453528,-0.00682559819074599,0.00168177289119757,0.118576039342685,0.11264241546472,-0.115994117895197,-0.0229643117437335,0.615837644312113,Y
PCL8,0.123517444132465,-0.190078382662437,0.0175675467547087,0.386525543309061,0.876482555867535,-0.00196808108405468,-0.000274017716859237,0.07580258482944,Y
PCL6,0.0355860800511969,0.147892468992295,-0.0816992381286829,0.683850996406467,0.964413919948803,-0.00365988429278455,0.00266141731704108,0.0939249434708037,Y
PBS2,0.891612813007671,-0.000374436296023804,-0.000160809917184623,0.080007202930049,0.108387186992329,-0.0585270253320967,0.036620714918124,0.456823705303549,Y
PBP1,0.940267849784329,-0.000408753722007226,-0.0019801982578161,0.100225552835342,0.0597321502156709,-0.168706554230889,0.045698887031781,0.357977557071948,Y
PAT1,0.935551094521656,0.00389610414327848,-0.00398498744840375,0.221781897658287,0.0644489054783437,0.159988338260241,-0.00238389628829084,0.790844749577948,Y
PAP2,0.813946993306968,0.00131448297653751,-0.00162482218337181,0.119220782060167,0.186053006693032,0.0555610531648235,-0.00438770917674804,0.477281031565805,Y
OPI1,0.138902111573584,0.399395337655127,-0.0848985992290544,0.819383368020499,0.861097888426416,0.0139250030728657,-0.00695792903445741,0.201220654132977,Y
OCA6,0.90515180627778,-0.00676030018409357,5.10876198930292e-05,0.0879738471015572,0.09484819372222,0.103924309863056,-0.0154217827573973,0.368632043491756,Y
OCA4,0.886243244939561,-0.00339825495458331,0.00178659914686836,0.0832702281778123,0.113756755060439,0.108956100653994,-0.0178489963812343,0.335749351821254,Y
OCA5,0.875298700763358,-0.00503019420473655,0.00235878553172267,0.0808638889352416,0.124701299236642,0.106298686898392,-0.0194318124006003,0.300289498326665,Y
