,global,local
MET18,1083.78743083342,1973.99470474137
MFT1,1543.88274794056,2651.86992650201
MET13,3833.83649461267,5165.42453215956
MGA2,-1216.18681167971,-154.39951155695
MEI5,2004.23342092875,3483.17937989018
SRB8,-2719.35509034126,-1069.18111397935
SSN2,-2574.38238827949,-827.063742377149
MDS3,-591.156056283182,659.099577651168
MCM21,3833.8365332344,4871.42897279919
MAK31,3882.97479592417,5329.6444486628
MCK1,-173.700038163842,531.141803604823
LTV1,102.30404429926,691.409245298909
LOC1,-429.111027955596,2608.72231508695
LSM7,629.455895801203,970.712741797823
LSM6,-385.327604162884,-124.59305360601
LOS1,3539.90553391203,4973.59621050412
LSM1,5.58151236528593,460.892936909289
LEA1,1038.74789375116,1716.43610327301
KSP1,2149.05558906138,3235.91277353792
LEM3,2172.79424929627,3413.15861824832
GPB1,535.877484532986,1606.19259396401
KIN3,1287.0618642111,2493.39526157765
KIN82,3863.69936236478,4493.90043006104
GPB2,885.412001161174,2458.38919434643
LRP1,167.295481044366,1104.8481648159
KAP123,1063.72901697757,2018.63980603944
KAP122,1614.97117532614,2350.94863296515
XRN1,-4471.77836672142,-4092.82636916035
YVH1,-1552.72462540644,-1067.13872049665
ZWF1,834.096572867847,2273.17640621195
YPT7,2637.13042310669,4230.884546198
YTA7,-1387.74777881729,-145.936578885296
YPT6,-2106.49897200444,-881.438807480201
YPR153W,2655.54148871845,4439.94678060532
YPK1,-1614.00599339707,-431.010776395058
SWM2,2419.07664324262,2919.56501547877
RRG9,-1961.79256723389,-755.775975360129
HER2,4455.72748237362,5562.29388327431
YLH47,2321.6331801406,4102.60761889528
YKR023W,326.988655954262,1607.48116264792
YIL001W,4497.10607671098,5107.2389342197
YHR033W,3020.27292872064,4936.07982690783
YGR122W,1571.48670670175,3773.82061046559
VHR2,3874.43989964048,5839.09545538442
YCK3,2418.17358815831,4242.47262122235
YBR285W,633.786861236368,1721.24294019087
YBP2,3079.50867997744,4173.08614960453
VPS4,1463.36842573252,2384.05228648336
VPS15,-2890.26477201718,-1744.75634225308
VPS1,522.29788169367,1394.21666797409
VHR1,2437.25244053252,6033.77052337987
VAM3,3623.45154185897,4527.14125116129
URN1,1235.12346269876,2063.7239228437
UPF3,-2524.74677164531,-1415.86370138898
VAC8,148.965196736126,1481.54384174252
URA7,3096.16474542799,3898.34703901504
UAF30,-285.158551134967,393.315743684516
TSR2,1136.44461610844,1537.76588299656
TRM10,21.9113092760261,1270.25134332289
TUB3,-637.037528607668,912.839082436258
TSL1,-1213.60074886915,-638.550590140751
TRM1,-Inf,5096.13687563924
TPS2,-701.295133154695,461.394537336181
TPK3,2820.32925186573,3788.7540811405
TMA22,2153.91753872372,2645.25311884868
TOP3,653.22233615819,2167.22390620273
TMA23,509.178775175411,1233.79431015034
THR4,373.070072158742,2163.02814928075
TLC1,-3448.32091847145,-2573.84954955317
THP2,2196.34713738479,3362.37282842973
THR1,73.1526743791304,2159.31960874579
TIP41,3064.6859204635,3769.3176865205
TIF2,2916.9131764987,3842.67754085474
TGS1,920.289097406068,1600.38282582436
THP1,-2347.96636029792,-1720.97914602471
TCO89,-485.533095441796,650.488719473623
SXM1,1902.17652574762,2933.9866182848
SYC1,1628.82588539026,2712.79546816708
SWI6,-1106.52911572899,-310.86472492554
SUB1,3029.73224262908,3685.07462644871
STE7,760.968643533058,2731.79512724007
STM1,1871.31570827171,2979.08706873018
STE50,2660.42318247355,5238.7028930266
STE20,2733.34428885866,5220.43834851272
STE11,1068.68251783776,3422.4244035915
STE14,2576.59847896595,3844.72446092125
SSK2,2033.68385423954,3590.17298599601
SSK1,3052.31349711941,4518.56297383419
SSF1,1741.09411430761,2668.73671697836
SRO9,348.173884665145,756.209892913812
SPT4,-392.640842328718,437.810688823301
SPT23,3144.6993620881,4576.51358370335
SPT21,-1659.1684712459,-826.522766117519
SNF4,1859.97853989363,3082.1467148457
SNT309,-522.562069607921,-3.17398658181895
SNF1,1424.84071829243,2760.41156857341
SMI1,1833.58315191617,3115.46096737317
SLX9,1864.37478280543,2880.76359618347
SKI3,1978.53083904137,2613.07781449705
SLT2,3667.99773317377,5038.44178208154
SKY1,1172.65453019063,2103.1223073027
SIW14,2111.92669661958,2891.553280386
SIT4,-1474.93440140065,-746.133481256995
SIS2,-1447.75697539699,-650.003293098891
SHR5,2089.87331375366,3334.0294717938
SGS1,974.128526014234,2316.19750488676
SER2,2751.94472133235,4281.16487201132
SEH1,-168.924971864239,1187.57475353893
SET4,1068.51561762328,2357.2792045426
SAT4,2453.18320722123,3912.6091702099
SAP190,1545.09810720293,3236.04023221976
SBP1,1530.69004807863,2990.54392905939
SCS2,2543.83483037416,3697.0028750671
SAP155,796.472994178844,2100.78557282942
SCP160,2805.60654601289,3103.57670589707
SAM4,310.099547686605,1501.58423825847
RTT103,656.10779398146,1707.30948007703
SAM1,1847.15691492904,5457.92628741228
SAC1,1446.2661086958,2810.40612086473
RTS1,821.194528192271,2246.27446364297
SAC3,-931.18221358091,-281.590027304701
RTR1,2266.65293238979,2667.11148763247
RTT107,2590.75122435153,3566.54916323056
KAP120,-584.96861577002,275.385142096776
ACO1,-3130.0793123558,-2251.92149977561
AIM1,4998.51135167814,7170.26460833137
APN2,4056.61980934306,5029.35496705379
ASK10,1659.79832435072,3044.8047412572
APQ12,1212.62545392189,2284.71033782924
ARG82,-2382.03256045743,-640.473401031989
ATG21,3932.6490984289,4725.37131337367
ATG23,2233.559770724,3976.18609864424
