,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
NAM7, 1.21662e-01, 1.58134e-02, 2.38834e-13,-0.007264550, 1.60733e-02, 1.58681e-02, 0.126812765, 1.62251e-02,1.57083e-12, 0.062172158, 2.29335e-02,1.51751e-01,  9.9025735,0.00000e+00, 9.0845397, 0.0000000,0.79516992,0.20483008
MUD2,-1.44903e-01,-2.59354e-02, 2.32544e-09, 0.011992826, 6.39608e-04, 6.61046e-01,-0.127687959,-3.83383e-02,6.41204e-02, 0.015417899, 1.36501e-03,3.68372e-01,  5.9141628,0.00000e+00, 0.0000000, 0.0000000,0.11035820,0.88964180
NCE102,-7.56128e-02,-1.09925e-03, 8.01300e-01, 0.127347459, 8.72621e-03, 7.07714e-15, 0.007895897, 2.29487e-03,9.16454e-01, 0.127440051, 8.72850e-03,6.36911e-14,  0.0000000,1.14308e+01, 0.0000000,10.4765898,0.07965654,0.92034346
MUM2,-2.68011e-03, 1.18071e-02, 3.30034e-02, 0.155388257, 1.20115e-02, 3.16004e-20, 0.053390395, 2.00319e-02,5.37019e-01, 0.149529786, 1.19856e-02,7.38103e-19,  0.0000000,1.67810e+01, 0.0000000,15.4125520,0.06217323,0.93782677
MUS81,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,        NA,        NA,0.03845879,0.96154121
MSG5,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,        NA,        NA,0.97204307,0.02795693
MSN5, 1.36473e-01, 4.69442e-02, 8.98650e-11,-0.119492628,-1.39716e-02, 1.18884e-09, 0.138688509, 6.91430e-02,2.53303e-02,-0.103009421,-1.43205e-02,2.20383e-09,  7.3270783,6.20555e+00, 0.0000000, 5.9374901,0.12516196,0.87483804
MSH2, 4.52654e-02, 5.31767e-03, 3.78304e-03, 0.288293920, 1.00422e-01, 1.71049e-51, 0.060283481, 6.69998e-03,3.88277e-04, 0.248219058, 1.12007e-01,1.72131e-03,  0.0000000,4.80475e+01, 0.6915272, 0.0448096,0.92939301,0.07060699
MSH1, 1.62045e-01, 3.57826e-02, 2.01935e-12,-0.106630373,-1.00178e-02, 8.30318e-08, 0.159525746, 5.86497e-02,5.15677e-03,-0.088670273,-9.98413e-03,3.21573e-07,  8.9754577,4.36142e+00, 0.0000000, 3.7733886,0.16376708,0.83623292
MRT4,-7.84161e-02,-9.42602e-03, 4.11438e-06, 0.082114233, 1.34222e-02, 3.62793e-02,-0.078557872,-9.85792e-03,3.59105e-06, 0.035385548, 1.46980e-02,6.71549e-01,  2.6663647,0.00000e+00, 2.7254470, 0.0000000,0.92606896,0.07393104
