,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
EFG1,0.0822156461649415,0.0549228529729703,-0.034141483132604,0.558713704697588,0.917784353835058,-0.00648201896063461,-0.0090255656105554,0.137198708823642,Y
ELG1,0.891292848163732,-0.0049426082144861,0.000425348060447225,0.0666057210892343,0.108707151836268,0.0302107725893122,-0.00171603747396092,0.222999290357181,Y
ELF1,0.0370045004613927,-0.152662314515065,0.0471993524298169,0.718704745456425,0.962995499538607,0.00512451001733272,0.017289757608341,0.198463911011767,Y
ELM1,0.0739685780698193,0.200635432284016,0.0419275159923373,0.455275992620438,0.926031421930181,-0.0220853807255077,0.000859878637493389,0.133807545260398,Y
ERF2,0.0573721391583704,0.171766726442951,0.030696789047063,0.321232452888379,0.94262786084163,0.00113445390214703,-0.00111569950477329,0.0752571383903073,Y
ERG2,0.114880960729228,0.257883194064331,0.0307157121797519,0.52844585474695,0.885119039270772,-0.0166309357805831,0.0124981930883072,0.130535207336301,Y
EST1,0.881474903044496,-0.00327079290533185,-0.00320998188977109,0.0690795760805164,0.118525096955504,0.0123683038624327,-0.0134832149601966,0.228892285774741,Y
EXO1,0.902801013305264,-0.00780864933899681,0.00903949485798257,0.0730360259615928,0.0971989866947356,0.0124239867092489,0.0202010648381691,0.283876237686013,Y
FAB1,0.0511067789898277,0.183276926371373,0.0275609207290228,0.531607155128052,0.948893221010172,-0.00899820385019931,0.00598590202090132,0.100708342863599,Y
FKS1,0.101582602275492,0.303195400510093,-0.0402177115786421,0.524236972384051,0.898417397724508,-0.0155886196089053,-0.000311468133228569,0.160835898139386,Y
GEP3,0.189173348897328,0.259293821471599,0.0388724052772344,0.636383941842011,0.810826651102672,-0.019429411877417,-0.00479095658727218,0.219046494952414,Y
FIN1,0.955137698487809,0.00562412732826462,-0.00165159859905741,0.0730112662576851,0.0448623015121914,0.0345284964437512,0.0913723003317245,0.325012067522835,Y
FRA2,0.0363215814662639,0.050003956481333,-0.0408025816918761,0.416410299360648,0.963678418533736,-0.00181660565637113,0.0019356292397061,0.0476267149496249,Y
GAL80,0.976947081716026,-0.00508607978156464,-0.00263383719147384,0.0635479436538758,0.0230529182839736,-0.00706951828063234,-0.0208028240607922,0.215909742240582,Y
FUS3,0.936402968951983,-0.00344971370253681,-0.000619415591806416,0.135742201482267,0.0635970310480166,0.0129175753698939,-0.0664883087963069,0.561318450358451,Y
GCR2,0.109741764610844,0.0935814458152623,-0.0336427036417552,0.561706090276022,0.890258235389156,-0.021234802212309,0.00576972255501098,0.148648611326598,Y
GPA2,0.0785780128032122,0.300648992677794,0.00618580188141895,0.505732325756047,0.921421987196788,-0.00486402776117957,-0.00965891580482761,0.113347350485843,Y
GPR1,0.0682188114552649,0.398553975497019,0.0857626102138767,0.640087350323561,0.931781188544735,-0.0139111174892231,-0.0136296940047554,0.167803110382449,Y
GPG1,0.0631697855276135,-0.153896182830591,0.00833898656837339,0.249565938534998,0.936830214472386,0.00894985950366551,0.000356998699368501,0.108414842912532,Y
GPH1,0.0891375840936268,-0.205031166530205,-0.0238995495392718,0.363816040325783,0.910862415906373,0.00144332046947381,0.00580688323249905,0.0894425127771314,Y
GIS4,0.937933890674557,-0.00942232526506549,0.000142061088318429,0.0840407547211389,0.062066109325443,0.158365905274315,0.0132525125696071,0.358035327539373,Y
GTR1,0.0761394599182491,0.0377413025316393,0.0734363046233008,0.601452597280428,0.923860540081751,-0.00385039790133052,0.00904066513921256,0.101179055601425,Y
GSY2,0.0404411168408029,0.0800671967917927,0.0426275417260806,0.417280067105554,0.959558883159197,0.000618394916914453,-0.00203633988883304,0.0904917970333705,Y
GSY1,0.0302008571361929,-0.0429070351011322,-0.0118245872701362,0.318634785554378,0.969799142863807,0.00474021442673586,0.00099611600998863,0.0831520681845709,Y
HAP4,0.943477596317924,-0.00501291382164389,-0.000335915627619207,0.109086976643277,0.0565224036820756,-0.0359827479861199,0.0560381992437042,0.31111587961491,Y
HCR1,0.0741229373018567,-0.0910913536118227,-0.0754792286584245,0.562295498209424,0.925877062698143,-0.0114659591939605,-0.00189594945896226,0.146197760298077,Y
HFM1,0.886783828202657,-0.0132279803134558,0.00132656695737895,0.121001237757231,0.113216171797343,0.116576089881609,0.0383199777159779,0.404174414351383,Y
HHT1,0.932952506334556,-0.0016503530895708,-0.00262022405650882,0.0652678759710443,0.0670474936654436,-0.0130293507490792,0.00113547997841414,0.208881264881955,Y
HNT3,0.0990333766753576,-0.0493472007197335,-0.0165203215026047,0.257818742860847,0.900966623324642,0.00585562011708999,0.00147853155523829,0.0747811187653986,Y
HOG1,0.065045352136925,-0.18094057259797,0.0204776612933398,0.458054370419597,0.934954647863075,5.53102922469198e-05,-2.63692745135585e-05,0.0774501114493203,Y
HHF1,0.0547231156789855,0.110407285456272,0.0213621482410977,0.222899055821972,0.945276884321015,-0.00592419562888405,-0.00101688355337693,0.0751184061050733,Y
HOS3,0.065594621309192,-0.170231216667193,-0.0110796121948981,0.334526061225115,0.934405378690808,0.0060823545400489,0.0095829089544356,0.0739054717309068,Y
HOM2,0.908659824106687,-0.0124236724512448,0.00127994062650388,0.106019354359863,0.0913401758933135,0.251084369285127,0.0352985640274058,0.478949544701348,Y
HUR1,0.152941799595502,0.266487919863533,0.0245757477426921,0.50301174891344,0.847058200404498,-0.0189986961137004,0.00654161239010154,0.151481402454003,Y
KKQ8,0.0820072878290646,-0.104430685216517,0.0132690646678237,0.315990685788556,0.917992712170935,0.0075239804790164,0.00333578298775737,0.0768237671782631,Y
INP52,0.932516680117601,-0.00934165691410095,0.0167603755915719,0.127375199927736,0.0674833198823991,-0.343065123744631,-0.0458423132382622,0.497404163196285,Y
IRC3,0.836988003120062,-0.0227742826543418,-0.00382146965298395,0.179698033727769,0.163011996879938,0.209756931028484,0.0197574216692261,0.500138078549483,Y
IRE1,0.0610342414067366,-0.152782501263637,-0.149556930998417,0.461551229661563,0.938965758593263,0.00986022367518038,-0.00190849703038952,0.163827743344796,Y
IRA2,0.167378183820759,-0.368151588110064,0.0517239252216361,0.572261105992194,0.832621816179241,-0.0165848376669925,0.0394607583184438,0.269095664897577,Y
IPK1,0.885694301800283,-0.0184212590799572,-0.000704187028953209,0.212248804006139,0.114305698199717,0.355350865768431,0.0577043337963734,0.836200740494928,Y
IRA1,0.889374805304066,-0.00555690368559321,0.0102956072990229,0.138178181978542,0.110625194695934,-0.256014981249215,0.0552720884367736,0.575955217440545,Y
JJJ1,0.104849021670555,0.142076705204884,0.0427432917214069,0.410809537708467,0.895150978329445,-0.00577360526569376,-0.00448917448740701,0.134105019360757,Y
IST3,0.167609195020927,0.0212911406687351,0.013523699977538,0.359767598085125,0.832390804979073,-0.000993657603043977,-0.00179734760445116,0.133209011603935,Y
IRS4,0.0806947747672653,0.0389612015814426,-0.0124550432787243,0.335860780803372,0.919305225232735,-0.0133451148350496,0.00692899932095448,0.082097953623993,Y
JNM1,0.938304465765632,-0.00957761011042556,-0.00119106818811495,0.108225431816645,0.0616955342343676,0.249912596614516,0.0444016705213651,0.358867887623228,Y
KAR3,0.940000650040801,-0.00182284035521671,0.00820596979478857,0.148703014131045,0.059999349959199,0.214959071436049,0.24713612294028,0.763814858888024,Y
RRD1,0.0937956232709717,-0.0381097414866272,-0.0279475320164944,0.292635351973273,0.906204376729028,-0.00109891926134325,-0.00152705742221937,0.0879691575471692,Y
RRP8,0.0505992817686728,-0.00661359631652666,-0.0583782120070592,0.439456821836098,0.949400718231327,-0.00270939703404792,-0.00986883646745705,0.103825907127554,Y
RSA1,0.894882127480749,-0.00297992389180747,0.0134300640089612,0.219945562429578,0.105117872519251,-0.402748059168405,-0.0617847270284665,0.651875937283865,Y
RRP6,0.937836995820441,-0.0196847740122217,-0.00553726678539764,0.178638375552666,0.0621630041795589,0.0341400822494377,-0.0945796083779335,0.628740477453316,Y
RRM3,0.941205800000414,-0.00343816612743196,0.00471941601692632,0.0925848664435151,0.0587941999995857,-0.0242163200494754,-0.0179654814638359,0.341500800775875,Y
RPB9,0.159134885023057,-0.184244650925223,-0.00352993615779835,0.723073608923378,0.840865114976943,-0.0309696032080148,0.0158234612198136,0.268527753477513,Y
RNY1,0.128685986517284,0.317492438932699,0.0366358161064226,0.560403645810606,0.871314013482716,-0.0184676196565231,0.00358251980976604,0.180091788116404,Y
RPA49,0.0299094851546047,0.0372532891144986,-0.123937948165807,0.706399425446114,0.970090514845395,-0.0187061630481096,-0.0122504026036809,0.15178204994258,Y
RPA14,0.0569677940265547,-0.220546987559782,-0.0155276482899085,0.404906288330832,0.943032205973445,0.00826624879575191,-0.00108682673437629,0.0969277779009595,Y
RPA12,0.0807900808225407,-0.0407322776838882,-0.0735734367281845,0.423710225309411,0.919209919177459,-0.0044789409868131,-0.00817682461963011,0.116782741378833,Y
RNR4,0.885680608250091,-0.0292092298199556,0.00106473045206734,0.203230148852322,0.114319391749909,0.286075723032256,0.0528718912612414,0.610424984762433,Y
RMI1,0.931867798570306,-0.0144433567174306,0.00085944916828582,0.10104293483515,0.068132201429694,0.351217482415934,0.0385923484632572,0.376799911969819,Y
RIM1,0.0896423968102649,0.329416709422999,0.0384731203095501,0.732360793770805,0.910357603189735,-0.0214829801456917,-0.000240894344401583,0.239254414967269,Y
RGP1,0.882950805890252,-0.0257741028565339,0.00246379170121609,0.236135669143539,0.117049194109748,0.404654104470308,0.0825400516298381,0.731830411124357,Y
RGT2,0.919806589095591,-0.00212832729973501,0.00496990397068533,0.07220706514583,0.0801934109044086,0.0781962991804532,-0.0163762189871748,0.262044849933412,Y
RIC1,0.907930042048891,-0.00338254392589098,0.00915067010272741,0.141173592025329,0.0920699579511086,0.299327540272886,0.0606868534719493,0.505577375059577,Y
RIF1,0.0168921922515317,-0.106993647006187,7.8747483641922e-05,0.346547593390145,0.983107807748468,0.000413740020449131,-0.000407013310026054,0.0498555588737491,Y
REG1,0.878512762246395,-0.0344922021705424,-0.0186224554933384,0.270637377176334,0.121487237753606,0.550436476143052,0.0435345762555697,1.01110279201605,Y
REV3,0.0603733149536938,-0.0870312088483003,0.0291784565907326,0.188929045752706,0.939626685046306,0.00558922683322033,0.00216723993535694,0.0574344873405754,Y
RCE1,0.169331860932371,-0.0960928445771134,0.06075539079951,0.185816647858216,0.830668139067629,0.00976427329759415,-0.000841220929999478,0.0999639179673922,Y
RAS2,0.959049698554004,-0.00190410874781704,0.00725325550196532,0.0817619405291208,0.0409503014459959,0.0900022102692344,0.0233116845256162,0.538577517693599,Y
RAI1,0.891329401310266,-0.0200501496561928,-0.0142174241143226,0.191764154308347,0.108670598689734,0.196403761919441,0.0614279485580235,0.652751216678725,Y
RAM1,0.895295129885793,-0.0528345700545037,-0.0612320759271438,0.403107923799987,0.104704870114207,0.742596065599254,0.0960743935967784,1.25266232149614,Y
RAD57,0.926071218486333,-0.00550953914779428,0.00494956548862065,0.114447978059286,0.0739287815136666,0.318288585353551,0.0654870276926191,0.35778018922966,Y
RAD54,0.930898044357201,-0.0129040464110949,0.00337826269212853,0.124281239706225,0.069101955642799,0.301734288179817,0.0531720374783108,0.366012633632452,Y
RAD50,0.920995527783188,-0.0102333344614671,0.00529610674674774,0.182592299809818,0.0790044722168124,0.483783529053226,0.0866807256465454,0.584430467419131,Y
RAD55,0.100611138898211,0.116152222727381,0.023930734097333,0.218009644608131,0.899388861101789,-0.00925116162896435,-0.0019299832328076,0.0708149860313151,Y
RAD52,0.107687896426456,0.337116485635311,0.0757896622897627,0.498895456360588,0.892312103573544,-0.0259904731757061,0.00256528144953743,0.16472147682146,Y
RAD27,0.919868499415137,-0.0131711837412131,-0.00503940223985058,0.151493359789352,0.0801315005848626,0.196910794425429,0.0687426521847885,0.572263288145976,Y
RAD1,0.0693024924433972,-0.205564312902061,-0.0201140989550501,0.455978540243274,0.930697507556603,-0.00823030122628249,0.0171869994377522,0.11179644141086,Y
PUS7,0.0456055115763764,-0.13635055286152,0.0717825149030409,0.428277682730608,0.954394488423624,-0.00414206502127946,0.00365902437232285,0.102376689746145,Y
PUF4,0.0683983157016128,0.0840112765199228,-0.0698618554821576,0.326845253560997,0.931601684298387,-0.000973418621768346,-0.00401026200632397,0.0811538254589817,Y
PUS1,0.924245811471508,-0.000684158370380629,0.0184613510633438,0.123762161496155,0.0757541885284922,-0.264723393379392,-0.0200006996180625,0.552101235601873,Y
PUF6,0.077082288681741,0.1569056854932,0.0302456773318062,0.506235835868847,0.922917711318259,-0.00114888973326801,-0.002874155517192,0.131981482329047,Y
PUS9,0.0221477645559473,-0.187895436426044,0.0249701172120497,0.228706587201108,0.977852235444053,0.00829846128636096,-0.00312263615393633,0.0653711699141033,Y
PUF3,0.888717287806821,-0.0175120940453983,0.000243993363392035,0.0659587785181613,0.111282712193179,0.254142620237773,-0.0451660183063785,0.280138725296375,Y
PTK2,0.0354788775678655,0.00894357119904311,0.00753462308606134,0.351569603785346,0.964521122432135,-0.000518261186281919,-0.000285499981198575,0.0802905192074838,Y
PTP3,0.0290868220945532,0.00268992627651371,0.0375394672246234,0.571577847793536,0.970913177905447,-0.00934293886386136,0.00753187701476016,0.0964582160163188,Y
PSY2,0.0373923574998616,-0.0992119309591732,0.0936412787784745,0.492769343159241,0.962607642500138,0.00569521448418511,0.00622002266777565,0.104036591562506,Y
PTC1,0.129966396729506,0.373880200192753,-0.0229021645288977,0.624617984600187,0.870033603270494,-0.0489560291362906,-0.0110112952132589,0.215272872485265,Y
PPH3,0.856376387589619,0.00409055758566679,-0.000530372329085739,0.102838072140943,0.143623612410381,-0.0825831424332324,0.000435039197759593,0.276635830443375,Y
POL32,0.0457319723811142,0.108733104602131,0.00982955387518128,0.361617587566565,0.954268027618886,-0.00144301230690134,-0.000839225029951258,0.0884656929419936,Y
POG1,0.921491846029355,-0.011849763765615,0.00749381376415181,0.0842418168113558,0.0785081539706445,-0.00578342002908063,0.0195582883775217,0.329698014665343,Y
PMS1,0.0524616002012915,-0.0204332113113541,0.0249136838893462,0.249576081270551,0.947538399798709,-0.00944654907632223,0.00541599923173222,0.0555087886396518,Y
PLC1,0.895965440565125,-0.021551709665124,-0.00940244612623119,0.200639122901485,0.104034559434875,0.442489944537397,0.00748209517712329,0.733074648633004,Y
PML39,0.963971086807042,-0.000843212874380309,-0.00836629186448509,0.0685131336916633,0.0360289131929577,0.0167413506826623,-0.0111523141534584,0.417249639657981,Y
PIH1,0.894428665747902,-0.00327382508568874,-0.00602715031203567,0.1157255407094,0.105571334252098,0.0629700183170559,-0.0365106102522353,0.386482769218067,Y
PIN4,0.110338301908366,0.0628742355159863,0.010269530429353,0.364796522874512,0.889661698091634,-0.0182932490792743,-0.000362533316341141,0.0947752400260175,Y
PIF1,0.217824952286413,0.075532671126752,0.00507068965471508,0.235638156302925,0.782175047713587,-0.0186720860591642,-0.002312791432226,0.0848084346745124,Y
PIB2,0.0301896281407761,-0.0422466210741827,0.0190494450712111,0.524099952237302,0.969810371859224,0.00345484801427734,0.0030474524210136,0.091791122721,Y
PHO80,0.963099130607362,-0.00429702013076977,0.00215550286832183,0.0735255121532711,0.0369008693926376,0.0116792054676509,0.0678133180186137,0.407505771972075,Y
PFK2,0.859692527142894,-0.0586703728851802,0.0113029358655459,0.245528264230964,0.140307472857106,0.468553807779263,0.0775858531736812,0.69407946748012,Y
PFK1,0.924130486732467,-0.017562419525062,-0.000756125831484107,0.165590750609975,0.075869513267533,-0.00860956620732588,0.0566109862602472,0.631379214328754,Y
PHO85,0.0721227076193249,0.260631451957123,0.00320501712959845,0.706272281942173,0.927877292380675,-0.0323258681329524,0.00781576690178233,0.20190808865583,Y
PFK27,0.796990000675791,-0.0383910397572402,-0.00901971999572629,0.170051702077121,0.203009999324209,0.187044620752115,0.0141214535320455,0.460145762902466,Y
PHO13,0.0290584439522102,0.143716856274931,0.117944699100812,0.647320515195113,0.97094155604779,0.000945523339478638,-0.000462245306477019,0.0612171587437424,Y
PET112,0.0677046130138288,-0.118180805559796,-0.00159341948522923,0.310506085716095,0.932295386986171,0.000120126468050608,-0.00287025562639777,0.0624898783471498,Y
PDE2,0.0746645614574193,-0.224950280109134,-0.00466513246408314,0.671739249202945,0.925335438542581,-0.00255445024007999,0.0220847746416219,0.116730755458066,Y
PCL8,0.100005186813881,-0.220325669069976,-0.0607411704280265,0.350358305468957,0.899994813186119,-0.000270741130203177,0.00601224901645017,0.0819968407831311,Y
PCL6,0.980268724547657,-0.00154327429553228,0.00227906506275586,0.0956971225932231,0.0197312754523429,0.0621883164487344,0.0355784871200119,0.689050127519593,Y
PBS2,0.0611784965676596,-0.157924101663888,0.0341956226391048,0.514405683991806,0.93882150343234,-0.00579768817545216,0.00359026276751933,0.0803518159655669,Y
PBP1,0.966087595634707,0.00078980263105212,-0.00562618106956468,0.108727705546947,0.0339124043652933,-0.28143678523997,-0.0104282639304698,0.420240374558054,Y
PAT1,0.0408923748289296,0.188126216302011,-0.028354621802195,0.851965424474069,0.95910762517107,-0.00683845755445271,-0.000282799658718125,0.228925747981388,Y
PAP2,0.139640985489822,-0.0264812998030367,-0.00926866364572907,0.459782060112106,0.860359014510178,-0.00938013068554792,0.0145347707865578,0.122209083517107,Y
OPI1,0.866866113404398,-0.0149328028277157,-0.00819346611405088,0.22197532856797,0.133133886595602,0.289631599908422,0.152290157417787,0.792423250942923,Y
OCA6,0.049261745283518,0.136470092068467,-0.00992480025216884,0.402146706018206,0.950738254716482,-0.00512972697254965,-0.00947220100532532,0.0904838191860096,Y
OCA4,0.0634176585629447,0.147339720300193,0.00966575565660664,0.375025208440367,0.936582341437055,-0.00557695203036135,-0.00534759206465314,0.0870964383742913,Y
OCA5,0.917046745996705,-0.00801978306176269,-0.0073671836355325,0.0846478086055642,0.0829532540032948,0.139755714903718,0.0281915093500711,0.305541125789479,Y
OCA2,0.139107540146028,0.0594001180847106,0.0188033123557004,0.224439831621747,0.860892459853972,-0.00532058462127068,-0.00715173657094622,0.0854188551928381,Y
OCA1,0.919272120929797,-0.00609306999400828,-0.0106216452755589,0.102430616833599,0.0807278790702034,0.0600580192014646,0.0535513711258303,0.286262254152214,Y
