,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
SET1,-4.02602e-02,-6.34399e-03, 2.01963e-02,-1.56839e-01,-4.40852e-02,1.87455e-07,-3.90742e-02,-6.23215e-03,2.66059e-02,-1.09433e-01,-7.72520e-02,3.12977e-01,  0.0000000, 3.9931048,0.0000000,0.0000000,0.93814253,0.0618575
HFI1, 1.34291e-01, 9.61509e-02, 1.56618e-08,-1.50842e-02,-2.24173e-03,6.18001e-01, 1.50242e-01, 2.05128e-01,1.01426e-02,-8.33566e-03,-2.15829e-03,6.47297e-01,  5.0711596, 0.0000000,0.0000000,0.0000000,0.15655826,0.8434417
SWD3,-3.11089e-01,-1.49694e-01, 9.82087e-41,-3.59096e-02,-5.86618e-03,4.10971e-02,-3.03201e-01,-2.49533e-01,1.95025e-03,-3.79509e-02,-6.39516e-03,3.16787e-02, 37.2738508, 0.0000000,0.0000000,0.0000000,0.06338727,0.9366127
SDC1,-1.76675e-02,-2.57111e-03, 3.14204e-01,-1.55422e-01,-4.49076e-02,4.49477e-06,-1.48919e-02,-2.22151e-03,3.98683e-01,-2.36519e-01,-3.05768e-01,2.24573e-02,  0.0000000, 2.6132937,0.0000000,0.0000000,0.93439341,0.0656066
BIM1,-5.67363e-02,-4.89296e-04, 9.55691e-01, 5.14378e-02, 5.20958e-03,3.79444e-03, 2.20361e-02, 1.81192e-02,7.70952e-01, 5.14488e-02, 5.33523e-03,3.98770e-03,  0.0000000, 0.0000000,0.0000000,0.0000000,0.08761976,0.9123802
BUD13, 2.45742e-02, 2.45228e-03, 3.20544e-01,-1.53452e-01,-3.81875e-02,4.18983e-08, 1.78601e-02, 2.58476e-03,3.17386e-01,-1.00598e-01,-5.00847e-02,1.90479e-01,  0.0000000, 4.6438041,0.0000000,0.0000000,0.88060348,0.1193965
BRR1,-5.41481e-02,-1.13046e-02, 1.45313e-02,-2.72769e-02,-2.32271e-03,1.00545e-01,-4.92048e-02,-1.72093e-02,3.88711e-01,-2.73338e-02,-2.23364e-03,1.34578e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.17783165,0.8221684
BUD22,-1.30032e-01,-4.75451e-02, 6.28938e-05,-4.14438e-02,-6.83317e-03,2.27301e-02,-1.43899e-01,-1.99129e-01,1.73570e-01,-4.27212e-02,-7.45892e-03,1.53982e-02,  1.4673931, 0.0000000,0.0000000,0.0000000,0.06015700,0.9398430
BUD20,-3.83840e-02,-1.43400e-02, 4.12052e-02, 4.45751e-02, 4.20528e-03,2.77362e-02,-7.60211e-02,-3.83580e-02,2.92096e-01, 3.93587e-02, 4.35384e-03,2.80949e-02,  0.0000000, 0.0000000,0.0000000,0.0000000,0.10716749,0.8928325
IBA57,-1.03596e-01,-6.54053e-02, 1.48029e-06, 5.68377e-02, 1.05801e-02,5.49842e-03,-1.43198e-01,-1.42017e-01,3.33621e-02, 4.61994e-02, 1.02906e-02,1.02645e-02,  3.0956530, 0.0000000,0.0000000,0.0000000,0.12717592,0.8728241
CAR2,-1.66171e-03,-4.15990e-03, 6.33217e-01, 4.68478e-02, 3.56104e-03,1.47939e-02,-2.14113e-02,-1.40827e-02,8.14158e-01, 4.09936e-02, 3.50694e-03,2.07113e-02,  0.0000000, 0.0000000,0.0000000,0.0000000,0.06125844,0.9387416
SRV2,-1.61324e-02,-3.95769e-03, 3.88446e-01,-1.10490e-01,-7.01325e-02,7.73075e-05,-1.76477e-02,-4.66628e-03,3.34390e-01,-5.10902e-02,-5.73562e-02,3.67668e-01,  0.0000000, 1.3777789,0.0000000,0.0000000,0.85398254,0.1460175
BUD21,-1.08698e-01,-3.98636e-02, 3.13411e-05, 1.08482e-02, 1.33540e-03,5.22863e-01,-7.92337e-02,-5.83121e-02,3.89662e-01, 5.85236e-03, 7.09772e-04,7.41204e-01,  1.7698869, 0.0000000,0.0000000,0.0000000,0.06290827,0.9370917
CCE1,-8.13228e-02,-2.32878e-02, 3.42521e-04, 3.42795e-02, 3.39862e-03,1.25090e-01,-1.03752e-01,-4.94651e-02,3.33173e-02, 2.69504e-02, 3.29454e-03,1.47770e-01,  0.7313135, 0.0000000,0.0000000,0.0000000,0.22067930,0.7793207
CDC40, 8.33083e-02, 4.42349e-02, 9.49967e-05, 1.99852e-02, 5.29802e-03,2.01315e-01, 1.19812e-01, 1.10461e-01,1.15322e-01, 2.12880e-02, 5.10001e-03,2.33569e-01,  1.2882924, 0.0000000,0.0000000,0.0000000,0.12169636,0.8783036
SSN3,-6.00612e-02,-1.34208e-02, 1.85309e-03,-4.31129e-02,-5.11239e-02,9.98883e-03,-5.66029e-02,-1.42058e-02,1.66593e-03,-4.94721e-02,-5.98486e-02,4.61281e-01,  0.0000000, 0.0000000,0.0443446,0.0000000,0.89748555,0.1025145
CGR1, 3.91659e-02, 2.58634e-02, 9.01035e-03, 1.87325e-02, 2.13245e-03,2.60893e-01, 1.07370e-01, 9.84509e-02,2.47161e-01, 1.75654e-02, 1.94619e-03,3.21380e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.06724345,0.9327565
CHL1, 1.39485e-02, 4.58608e-04, 6.88752e-01,-1.08526e-01,-1.57223e-02,7.41910e-04, 6.82927e-03, 4.53513e-04,7.02562e-01,-6.00164e-02,-2.70896e-02,4.26152e-01,  0.0000000, 0.3956492,0.0000000,0.0000000,0.89802099,0.1019790
CGI121,-4.52167e-02,-5.91144e-03, 1.23845e-02,-3.21465e-02,-1.22469e-02,7.79960e-02,-4.51011e-02,-6.23368e-03,1.13681e-02,-2.46205e-02,-1.50395e-02,7.58795e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.88237527,0.1176247
CIN8, 1.78869e-02, 1.64438e-03, 3.36072e-01,-6.32680e-02,-6.26871e-03,3.96186e-01, 1.93137e-02, 1.90989e-03,2.85894e-01, 5.30653e-03, 3.56340e-03,9.33199e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.86584896,0.1341510
CKB1, 2.97843e-02, 1.83873e-02, 6.84037e-02, 2.54583e-02, 3.03197e-03,1.19461e-01, 4.89501e-02, 3.17472e-02,5.62927e-01, 2.38777e-02, 2.71297e-03,1.79277e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.06704075,0.9329592
CKA2,-2.37134e-02,-1.62343e-02, 1.75330e-01, 2.84195e-02, 3.15914e-03,1.52626e-01,-2.94477e-02,-2.47388e-02,6.59694e-01, 2.39545e-02, 3.06435e-03,1.83753e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.10357231,0.8964277
CLB5, 7.65961e-02, 7.82565e-03, 2.55475e-05, 2.41552e-02, 1.77223e-02,1.88546e-02, 7.21745e-02, 7.88745e-03,4.78184e-05, 2.12369e-02, 1.32979e-02,8.04021e-01,  1.8586516, 0.0000000,1.5864055,0.0000000,0.91372613,0.0862739
CLB2, 3.14400e-02, 1.45809e-02, 8.53891e-02, 6.93516e-02, 5.46130e-03,1.16508e-04, 1.86339e-02, 1.47234e-02,8.31415e-01, 6.86800e-02, 5.72863e-03,1.07786e-04,  0.0000000, 1.1996468,0.0000000,1.2334382,0.07362772,0.9263723
CKB2,-3.39667e-02,-1.72993e-02, 6.04898e-02, 1.05433e-02, 9.58975e-04,6.80908e-01,-4.16820e-02,-2.68870e-02,6.07763e-01, 3.18369e-03, 4.28826e-04,8.58174e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.07884491,0.9211551
CLA4,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,        NA,       NA,       NA,0.95763139,0.0423686
CLB1, 1.85925e-02, 1.10054e-02, 1.44936e-01, 1.94181e-02, 1.27665e-03,3.68643e-01, 4.38332e-02, 2.18250e-02,5.79680e-01, 1.72415e-02, 1.43498e-03,3.33747e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.07933242,0.9206676
CLN3,-8.84103e-03,-3.70036e-03, 3.90469e-01,-5.60628e-02,-4.83563e-03,4.05800e-03,-6.43409e-03,-2.15724e-03,9.08582e-01,-4.94315e-02,-4.70835e-03,6.89919e-03,  0.0000000, 0.0000000,0.0000000,0.0000000,0.20854090,0.7914591
CLN2,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,        NA,       NA,       NA,0.95712669,0.0428733
CSM1, 1.10028e-02, 8.81319e-04, 6.02574e-01,-7.95659e-02,-2.15078e-02,1.11934e-01, 9.70237e-03, 9.46742e-04,5.85909e-01,-5.66653e-03,-5.90473e-03,9.44762e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.93796312,0.0620369
CTF18,-7.67412e-02,-1.98170e-02, 7.87112e-03,-1.46518e-02,-1.58839e-03,4.43756e-01,-6.38081e-02,-3.74938e-02,3.14963e-01,-1.15199e-02,-1.37470e-03,5.24320e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.13317939,0.8668206
CTF19, 2.35586e-02, 1.35914e-03, 2.31868e-01,-1.29095e-01,-1.71593e-02,2.57554e-03, 2.27378e-02, 1.49645e-03,2.00949e-01,-3.29516e-02,-1.69595e-02,6.97055e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.93035262,0.0696474
CSM3,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,        NA,       NA,       NA,0.98488982,0.0151102
CTF4,-8.33969e-03,-1.27312e-03, 8.79610e-01, 2.17858e-02, 2.96558e-03,2.56621e-01, 2.60816e-02, 1.55442e-02,6.66746e-01, 1.30824e-02, 1.97795e-03,4.71464e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.15637623,0.8436238
SSN8,-4.98682e-02,-5.64669e-02, 1.69592e-03,-5.25645e-02,-9.69603e-03,4.62457e-03,-4.59554e-02,-6.06701e-02,5.03696e-01,-4.77935e-02,-9.47064e-03,7.84967e-03,  0.0365965, 0.0000000,0.0000000,0.0000000,0.09644312,0.9035569
DCC1, 2.28330e-02, 2.24203e-03, 2.42524e-01,-9.49998e-02,-1.20042e-02,9.89037e-02, 2.52751e-02, 2.78747e-03,1.60942e-01,-3.65165e-02,-2.52087e-02,5.82488e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.87415107,0.1258489
DBR1, 1.46451e-02, 1.02949e-03, 5.77141e-01,-1.47830e-01,-4.65088e-02,5.07762e-07, 8.56047e-03, 9.21517e-04,6.27958e-01,-1.35344e-01,-1.20013e-01,1.79399e-01,  0.0000000, 3.5603401,0.0000000,0.0000000,0.94118326,0.0588167
DCS1, 2.80589e-03, 8.66295e-04, 5.86677e-01,-1.96289e-02,-6.99696e-05,9.93048e-01, 5.45716e-03, 5.05102e-04,7.58336e-01, 8.55336e-03, 4.39952e-03,9.24270e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.94141411,0.0585859
DBP3, 3.80206e-02, 4.50543e-03, 6.80439e-02,-8.90719e-02,-4.02531e-02,6.16398e-05, 2.75049e-02, 3.94654e-03,1.21671e-01,-9.63880e-02,-8.36336e-02,2.58996e-01,  0.0000000, 1.4761395,0.0000000,0.0000000,0.92090583,0.0790942
DDR48,-3.85511e-05,-2.56718e-03, 8.47332e-01, 3.47004e-02, 2.14757e-03,8.59421e-02,-7.89251e-03,-7.04109e-03,9.20848e-01, 3.24240e-02, 2.33672e-03,6.90045e-02,  0.0000000, 0.0000000,0.0000000,0.0000000,0.06283126,0.9371687
DHH1,-1.69589e-01,-8.13992e-02, 9.49821e-13, 6.73833e-02, 1.20868e-02,1.85352e-03,-2.26743e-01,-2.08215e-01,7.48804e-03, 5.22362e-02, 1.18531e-02,3.26707e-03,  9.2883591, 0.0000000,0.0000000,0.0000000,0.10005828,0.8999417
DIG1,-5.40992e-02,-2.19229e-02, 6.42178e-02, 3.70739e-03,-6.19421e-05,9.83971e-01,-3.52496e-02,-2.69928e-02,6.09795e-01, 3.15248e-03, 5.69408e-04,8.60835e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.11369923,0.8863008
DEG1,-2.07302e-02,-2.78186e-03, 2.75940e-01, 9.04640e-02, 2.80251e-02,3.02949e-03,-2.52787e-02,-3.76171e-03,1.56395e-01, 1.26922e-01, 1.09392e-01,1.07515e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.89929951,0.1007005
DIG2,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,        NA,       NA,       NA,0.03947456,0.9605254
DSS1,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,        NA,       NA,       NA,0.04908553,0.9509145
DPB3, 2.51864e-02, 1.81907e-03, 2.63494e-01,-3.09086e-01,-9.09238e-02,8.36678e-59, 1.92887e-02, 1.83577e-03,2.77317e-01,-4.03153e-01,-1.37424e-01,1.49954e-06,  0.0000000,55.3434425,0.0000000,3.0900428,0.92488760,0.0751124
DST1,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,        NA,       NA,       NA,0.04518350,0.9548165
DUN1,-2.33666e-02,-2.32788e-03, 1.53866e-01,-1.26551e-01,-5.59061e-02,6.01444e-11,-2.31450e-02,-2.19919e-03,1.94768e-01,-1.51906e-01,-9.52791e-02,5.00312e-02,  0.0000000, 7.4868056,0.0000000,0.0000000,0.92015803,0.0798420
EBS1,-4.59580e-02,-3.57134e-03, 2.85628e-01, 5.75754e-02, 3.70787e-03,5.11900e-03, 8.58775e-02, 1.75468e-02,1.41169e-01, 4.95467e-02, 3.71005e-03,6.53313e-03,  0.0000000, 0.0000000,0.0000000,0.0000000,0.16230682,0.8376932
EDC1,-2.83064e-02,-2.66018e-03, 1.05348e-01,-2.08820e-02,-6.31341e-03,4.48129e-01,-2.78374e-02,-2.65345e-03,1.16421e-01,-7.93055e-03,-4.72594e-03,9.30054e-01,  0.0000000, 0.0000000,0.0000000,0.0000000,0.93906481,0.0609352
