,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
DST1,0.0451835046114806,-0.0772533043589694,-0.0125882245821259,0.506291521886725,0.954816495388519,0.00055215213984705,0.000571469983388453,0.0996067972050499,Y
DUN1,0.920158027206493,-0.0114185088135931,-0.00232788200584169,0.0943248957430798,0.0798419727935066,0.219484938823425,-0.0559061021038036,0.457496561336338,Y
EBS1,0.16230681961052,0.114623836027753,-0.00357133971971617,0.176831624791384,0.83769318038948,-0.0313177458294152,0.00370787478940748,0.0772012038373252,Y
EDC1,0.939064813723525,-0.0013317158911354,-0.00266018369207476,0.0941736028159149,0.0609351862764753,-0.080173805416198,-0.00631340998276673,0.494463942428902,Y
EFG1,0.867553834490916,-0.00163369651146281,-0.0028410319625197,0.126565579200619,0.132446165509084,0.0484563890145327,-0.00196403191387011,0.433140716039678,Y
ELG1,0.917627941701958,-0.0017330214973338,-0.00106623036347185,0.0679650889930533,0.0823720582980424,0.0320722894435218,-0.018769432726292,0.291510582089518,Y
ELF1,0.954231398612366,-0.009302152318819,0.0188438367895314,0.188854468187327,0.0457686013876339,-0.143552738998615,-0.00632091600920503,0.684888773779871,Y
ELM1,0.0812079544620451,0.213684660540253,-0.0382254162931525,0.495185277952938,0.918792045537955,-0.0155513854182069,0.00303515946791642,0.134603257682819,Y
ERF2,0.933742827835036,0.00280356668952212,-0.00472744876371874,0.0715297999611626,0.0662571721649638,0.134422456268663,0.00832045396225921,0.318501492179245,Y
ERG2,0.125324947721289,0.262751754085341,-0.0632547318490552,0.57268970763246,0.874675052278711,-0.0159595431213054,0.00574341414037218,0.12400006845347,Y
