"","cor_c1","pval_cor_c1","beta_c1","pval_beta_c1","cor_c2","pval_cor_c2","beta_c2","pval_beta_c2","adjp_c1","adjp_c2","em_beta_1","em_beta_2","ratio_1","ratio_2"
"RPS0B","0.170577","1.11959e-07","0.0799166","1.11959e-07","-0.0786556","1.58098e-08","-0.0103781","1.58098e-08","4.10647","4.9566","0.0288923","-0.00751817","0.304514","0.695486"
