,global,local
NTH2,1408.57562862571,3502.53778962931
NPR2,4943.84069989986,6674.62026566202
NRP1,5003.81543390722,6374.53260614724
NOP6,3542.39207118524,5016.02075608376
NPT1,1530.03742823801,5162.36693380238
NMD2,-2726.01390860973,-1143.80000588362
NPL3,-3873.34425982209,-3081.24105385275
NOP12,2259.97512249888,3399.47965441291
NKP2,2265.29933975152,2750.4674852649
NEW1,2282.86111010495,3491.4045345901
NBP2,670.780542186144,1912.44764908572
NAM7,-2677.95381905839,-1075.81830294154
MUD2,3807.26080848462,4839.51073242537
NCE102,3036.94864018391,6204.12769823491
MUM2,2959.58151285615,5592.72680230246
MUS81,5448.59306129392,7147.90061372241
MSG5,3321.62581418355,3869.47918893509
MSN5,-473.022919462572,1228.00783633622
MSH2,1253.41876215365,3295.5376252397
MSH1,2068.97511710155,2948.01827557431
MRT4,1717.28751128243,2999.84809812276
MSC1,3014.67951383359,4053.44667223825
MRN1,1045.68295528983,2906.31637109141
MRC1,3031.71315392932,4319.5244909993
MMS4,6687.12048991752,7918.70548511664
MRE11,1601.86025143768,2622.74653650493
MMS22,-1114.21753231568,-186.886146858978
MMS1,2565.07474776935,3368.42805318304
MKS1,1381.14213366583,3567.05093186924
MET18,1562.09670561631,2609.13180119234
MFT1,2277.81751594885,3704.80439251035
MET13,5207.00618574446,6788.54088184615
MGA2,-1395.21888119742,-300.142431085438
MEI5,2989.3973075847,4835.10142719188
SRB8,-3241.0774373612,-1044.41182778376
SSN2,-3031.95500271347,-832.714998483262
MDS3,-376.207127929444,1224.02651502372
MCM21,5181.28583357738,6426.8159138245
MAK31,5293.68758262181,7082.46732157725
MCK1,5.4091384649217,816.413650825249
LTV1,366.031655710355,1108.38786431506
LOC1,-528.517886896537,3617.01964179814
LSM7,803.858300121441,1144.09563213279
LSM6,-492.166866702062,-225.672005467329
LOS1,5022.4746682705,6768.19206492496
LSM1,112.334762884731,611.084143301625
LEA1,1363.4863729002,2244.25008966073
KSP1,3152.84350074634,4425.3821661253
LEM3,3115.25095848847,4520.72185972109
GPB1,978.102666410704,2258.27882934999
KIN3,2076.31365108586,3469.06191042959
KIN82,5006.72702323869,5927.77683685299
GPB2,1568.13441694971,3530.08073735456
LRP1,79.9277902576983,1557.06516300689
KAP123,1687.21464558098,2803.08770487067
KAP122,2361.5595692718,3227.86014161544
XRN1,-5784.80543813885,-5440.96629509651
YVH1,-1759.69188847344,-1169.45799514685
ZWF1,1410.13916405845,3089.89326084824
YPT7,3744.06034508872,5568.25292723678
YTA7,-1611.2246497976,-192.076068605294
YPT6,-2534.5831645242,-1218.25905772301
YPR153W,3373.65153405106,5984.93000246753
YPK1,-1802.47045826282,-506.514940929493
SWM2,3254.74686641674,3815.06996151184
RRG9,-2390.59127029387,-1015.97595059955
HER2,5935.77361963382,7522.42291604761
YLH47,3118.31766519603,5616.53643166697
YKR023W,802.248976519617,2405.19222331839
YIL001W,5950.00453826528,6697.04226562432
YHR033W,3549.64504762822,6640.80328350135
YGR122W,2252.76522363407,5166.64394880868
VHR2,-Inf,7742.99483701683
YCK3,3467.80018160129,5830.55059126132
YBR285W,1224.14195377866,2532.76367933266
YBP2,4320.99205399139,5633.98796414781
VPS4,2070.79792139287,3042.14012889834
VPS15,-3441.62539793556,-2128.21816612596
VPS1,915.149316184733,1889.1688562403
VHR1,3623.27347094606,8228.37889114139
VAM3,4903.9545272586,5970.38213986654
URN1,1956.62068569995,3025.92792717785
UPF3,-3193.73576616722,-2072.9500866954
VAC8,581.558153766657,2260.12121833297
URA7,4151.28813193148,5289.83499025581
UAF30,-149.915473466856,657.004521023047
TSR2,1597.72242959523,2085.38586791974
TRM10,379.3865204912,1921.80731680378
TUB3,-536.632055796276,1243.22845085938
TSL1,-1514.60129909516,-910.885401406412
TRM1,-Inf,6751.45277893582
TPS2,-590.507362643454,878.210016427853
TPK3,3917.7390994212,5125.50873597599
TMA22,2943.12530776382,3566.1233115627
TOP3,1124.30641135503,2895.98454006818
TMA23,857.713176569673,1837.59914803235
THR4,918.672124526737,3062.37094753891
TLC1,-4467.05835319957,-3559.19100541679
THP2,3013.69853959954,4416.56201712942
THR1,555.802106885167,3044.57899163595
TIP41,4199.81543760613,5083.01328818637
TIF2,3962.91562316704,5055.5979308765
TGS1,1327.40681025513,2099.01193428197
THP1,-2919.37314940527,-2195.42069387994
TCO89,-282.449851341801,1030.54310458189
SXM1,2834.44062887334,4124.03362531005
SYC1,2356.50978988121,3687.95982994956
SWI6,-1229.13990383983,-376.976147213834
SUB1,3690.06647382127,4833.90440911502
STE7,1257.88992038023,3618.12389928894
STM1,-Inf,3915.14435518653
