,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
CSM1,0.925803317719183,-0.00912380392249998,0.00552321596362352,0.096635250775197,0.0741966822808169,0.314048915072586,0.0136869391749376,0.403812002138894,Y
CTF18,0.872096696536886,-0.0258336002167117,0.000813090904539337,0.121814975425787,0.127903303463114,0.205447776639764,0.0041115478186724,0.347491153208756,Y
CTF19,0.919892075026963,-0.00954778718377431,0.00179163590557778,0.0651064335783212,0.0801079249730366,0.123477048979112,-0.0012066878563798,0.190538199527873,Y
CSM3,0.993408745255515,0.00591049128828358,-0.00300513630493726,0.0878001208117759,0.00659125474448479,-0.218535407663522,0.152189435005266,0.571197073507024,Y
CTF4,0.131478290580577,0.213217355277681,0.0208467491364074,0.44794413920058,0.868521709419423,-0.034449822669235,-0.00158564773184505,0.162467687714773,Y
SSN8,0.0909546073531018,0.487766480962192,-0.0704977318206406,0.848429429434409,0.909045392646898,-0.0258308905226132,-0.0339840568361254,0.196055551871044,Y
DCC1,0.905863055480193,-0.00957608380452681,0.000890423021295954,0.116623497467268,0.0941369445198074,0.206048533892591,-0.00357324841268567,0.34000125292733,Y
DBR1,0.882853443263458,-0.0109783034179154,-0.00505297834675785,0.102473285970014,0.117146556736542,0.0864908227469547,-0.0650403627042949,0.239352546857924,Y
DCS1,0.907107061879045,-0.0121494008866277,0.000506767568540714,0.0855044234907198,0.0928929381209549,0.0437743922730255,0.0131512908889313,0.377626990504963,Y
DBP3,0.933788515591432,-0.015418915960172,-0.0106223345329162,0.147391775131061,0.0662114844085681,0.204968872731513,-0.00406683471211408,0.553660300400714,Y
DDR48,0.0546589216940905,-0.1350278789682,0.0314199977140589,0.559907579134164,0.94534107830591,-0.00244493592391836,0.0113505522414388,0.0711999581843188,Y
DHH1,0.943641843502635,0.00163157606794896,-0.00789184302401279,0.232768777352528,0.0563581564973653,0.192678570135194,-0.0366033161444125,0.767283230891459,Y
DIG1,0.0796173759559212,-0.376109453333018,-0.114869221958712,0.723799322649038,0.920382624044079,-0.00492817326416435,0.0177976508302723,0.187280588051463,Y
DEG1,0.0695451589456374,-0.0508862636728394,0.112169287732249,0.563014326347628,0.930454841054363,-0.00565577837387016,0.0106166622800647,0.15203661123771,Y
DIG2,0.0229221562605174,0.0515589015821768,0.0566482417389951,0.304004292187491,0.977077843739483,-0.00024691635443894,0.000391409864309404,0.0644207438123732,Y
DSS1,0.0809662340939588,-0.0175772539739651,-0.0093421590924225,0.262059406059988,0.919033765906041,0.00247560725308939,-0.00341527194975007,0.0722367325746405,Y
DPB3,0.938771495719755,-0.00356957268230305,-0.00118123206525633,0.0968685822912033,0.0612285042802454,0.151650201889001,0.0180492750759515,0.335094525317027,Y
DST1,0.966570385003503,0.00226691761866093,-0.00245642017321202,0.0984207114261615,0.0334296149964969,-0.0684576332517235,-0.0713783697503694,0.521912084745944,Y
DUN1,0.0690430625550417,0.196236192515399,-0.00035136762004255,0.426476688485909,0.930956937444958,-0.015902162200128,-0.01332567991215,0.0932080093384156,Y
EBS1,0.929613518252721,-0.0260997213780025,0.0039105476115222,0.0820219855369787,0.0703864817472787,0.135254542898287,-0.0108824867853388,0.274228273520206,Y
EDC1,0.0728613975364157,-0.0809535299929808,-0.0514402631085506,0.32468168061689,0.927138602463584,-0.00691373554874829,0.00407980519600282,0.0897336735311955,Y
EFG1,0.923408696959004,-0.00668266329951283,-0.0111866886459407,0.136457984568002,0.0765913030409962,0.0562919250126856,-0.0311439898766121,0.549913282169573,Y
ELG1,0.888427839622772,-0.00550858996261556,-0.0012710696922553,0.0662060157660715,0.111572160377228,0.0274123841352938,-0.00347049481265296,0.21480280848526,Y
ELF1,0.965851540423254,0.00322430659051774,0.0139245766585555,0.198772256778361,0.0341484595767463,-0.164994619803896,0.0767517579563383,0.736734528294468,Y
ELM1,0.0654375730422691,0.183877200730614,0.00867571763765744,0.462239163678467,0.934562426957731,-0.0228013608354665,-0.000899135059061811,0.133783746349255,Y
ERF2,0.0569718524060203,0.160736207582071,0.0196359668341623,0.307672593927838,0.94302814759398,0.00112247983695051,-0.000784475927330295,0.0746794482261107,Y
ERG2,0.88905919608401,-0.0186012434836785,0.00905659059744433,0.130006781541292,0.11094080391599,0.240387740088385,0.00199919729128631,0.514934389758764,Y
EST1,0.120930905144771,0.012357117432894,-0.0112057678261372,0.217043823999076,0.879069094855229,-0.00307041252623588,-0.00313589918409327,0.068661524520987,Y
EXO1,0.0913200880051996,0.00685559959631668,0.0137002117288728,0.274386573162165,0.9086799119948,-0.00828929684562913,0.0081369326236418,0.0731717343505221,Y
FAB1,0.0470860189777417,0.161447487398369,0.00286253349247829,0.519014890118058,0.952913981022258,-0.00985143968718424,0.00491508772763514,0.100148972839675,Y
FKS1,0.11692458594949,0.244943714783496,-0.0652704665346769,0.473969605583861,0.88307541405051,-0.0188793562805995,-0.00647502092388964,0.15623263342084,Y
GEP3,0.830220305271513,-0.0221951144619515,-0.0103244081364216,0.22213915788535,0.169779694728487,0.264021042231893,0.0203707510549855,0.627593995424894,Y
FIN1,0.0500858169691144,0.0155402819096017,0.0392836428212097,0.257874244535685,0.949914183030886,0.00651702711480655,0.000317310424798459,0.0719205625764671,Y
FRA2,0.0333073487299977,0.0463629895307271,-0.0482550968859924,0.435457718445991,0.966692651270002,-0.00179177045383394,0.00234137098603362,0.0474424658188365,Y
GAL80,0.982242781831685,-0.00521390236275264,-0.00288772293273081,0.0635508132466799,0.0177572181683153,-0.0148619404582052,-0.0372421929715884,0.230889923308077,Y
FUS3,0.0583448179447663,0.0277144168317372,-0.0538090091922932,0.567258039906849,0.941655182055234,-0.00230781904788171,0.00137584529307136,0.13592254286028,Y
GCR2,0.109850059830542,0.0855168984208554,-0.0416358432092261,0.553943553529787,0.890149940169458,-0.0227027111094369,0.00311209796835454,0.14818473357072,Y
GPA2,0.926289438021276,-0.00508980383108913,-0.0112124393255831,0.11259644179059,0.0737105619787244,0.296119871889844,-0.0107158116457489,0.491837562848915,Y
GPR1,0.932059525493083,-0.0145023056240821,-0.0161108962398268,0.16613002501528,0.0679404745069172,0.358800452605966,0.0345348261102871,0.626651032871528,Y
GPG1,0.943008567340337,0.00937075034766625,0.00193368353153638,0.107863629519134,0.0569914326596627,-0.157807758112194,0.0100411008496196,0.251855981583207,Y
GPH1,0.0868512579755412,-0.198836687500531,-0.0221631492177675,0.361000190419083,0.913148742024459,0.0013764546425441,0.00678343576266514,0.088554415477557,Y
GIS4,0.0616354132334677,0.147915957096611,0.00834511959126299,0.347276600552845,0.938364586766532,-0.0106653540297864,-0.00242217917666147,0.08293915617799,Y
GTR1,0.0652432328014771,0.0443605824564563,0.0999844989438651,0.626917187757674,0.934756767198523,-0.00462411709481872,0.00782893430918964,0.102211463650514,Y
GSY2,0.964519632660184,0.000560109637685717,-0.00270538154332961,0.0911962421769186,0.035480367339816,0.0707522812237419,0.028157806172014,0.432578076159839,Y
GSY1,0.85505290607964,0.0059481892975964,-0.00326153022102579,0.0742236101587376,0.14494709392036,-0.0124938015825537,0.0205212999907782,0.15909159756514,Y
HAP4,0.946777750540309,-0.00556291439441896,-0.00146750004979906,0.109208515228866,0.0532222494596908,-0.0451573436543844,0.0470918475636202,0.319094409165111,Y
HCR1,0.0652367502592136,-0.106455953932797,-0.0809943603410357,0.579878782214025,0.934763249740786,-0.0129434158932983,-0.00642886340697361,0.146646250891931,Y
HFM1,0.880924004462577,-0.0155702771743374,-0.00455753383581958,0.119053170868856,0.119075995537423,0.101675962028533,0.0346564788054998,0.373909932653161,Y
HHT1,0.0561430310126243,-0.011801958182964,0.00929394405481093,0.219628774967593,0.943856968987376,-0.00148071633319232,-0.00320404379106838,0.0657162126841262,Y
HNT3,0.902451761011005,0.00645705010602254,0.00304029614886099,0.0739800238953627,0.0975482389889954,-0.0465169317605644,-0.0139710712491337,0.253311403727005,Y
HOG1,0.0616961927350225,-0.189676590921067,0.0117768384971336,0.45944252817973,0.938303807264978,0.000382083828369227,0.00131082673874849,0.0771011722623226,Y
HHF1,0.0477939836723292,0.114120843847845,0.0208885736524886,0.226874747014789,0.952206016327671,-0.00610275469845408,-0.00259342558869916,0.0754696887910578,Y
HOS3,0.939183071974343,0.00503905467516116,0.00847994273257448,0.0736616271956825,0.060816928025657,-0.170951837844943,0.0029117591494511,0.342501211180819,Y
HOM2,0.884471051192065,-0.0167789105894686,0.000233209762513403,0.100884060602942,0.115528948807935,0.206243743565641,0.019596959141774,0.345859711307456,Y
HUR1,0.85150890867464,-0.0204724056733765,0.0029965704713938,0.151254428899303,0.14849109132536,0.24354231433462,-0.0083457067187647,0.492044646240143,Y
KKQ8,0.923892905654194,0.00756253210767496,0.00421577302888991,0.0768955964880505,0.0761070943458056,-0.103855049089509,0.0221636551175455,0.311954343879102,Y
INP52,0.0648903367808133,-0.336662995283305,-0.0372156983285331,0.499201109027015,0.935109663219187,-0.00963947905610246,0.0180818101949672,0.126929103111494,Y
IRC3,0.860888360698402,-0.0247544622788226,-0.00884429311233725,0.182517513730255,0.139111639301598,0.222140749021692,0.00161035981682023,0.503407793202304,Y
IRE1,0.0552792845069161,-0.132972756835875,-0.106909550250232,0.463115055157871,0.944720715493084,0.0104073087235729,-0.00074195308843984,0.164541609367283,Y
IRA2,0.18465540402299,-0.355787209873472,0.0363718244890329,0.556655331582315,0.81534459597701,-0.0130464511248316,0.0417139764057201,0.262368585544197,Y
IPK1,0.118527381698823,0.312231624396726,0.0179198553274052,0.788309197980649,0.881472618301177,-0.0201128653505025,-0.00527424666709724,0.209767910098677,Y
IRA1,0.0997052123826823,-0.288709795687644,0.0200166259185145,0.574333802561755,0.900294787617318,-0.00543503298900925,0.0137782913409519,0.13865698005377,Y
JJJ1,0.103094710229101,0.125290007407567,0.0185955180890681,0.408722846940319,0.896905289770899,-0.00741780734854973,-0.00863421639521128,0.13297247502907,Y
IST3,0.169451653454767,0.0199937326441848,0.0188522045935797,0.344562880574705,0.830548346545233,-0.00171109848107084,-0.00398820458253671,0.132193095891036,Y
IRS4,0.0791356710974766,0.0247612077395447,-0.0218010959876693,0.314612923421176,0.920864328902523,-0.0146973526614198,0.0042171797119421,0.0810536963726535,Y
JNM1,0.939868676766516,-0.0107837774365354,-0.00364593764514101,0.107257413005528,0.0601313232334839,0.22613473298926,0.0135775507784016,0.35016476927881,Y
KAR3,0.947795949443889,-0.00280461943231689,0.00701694784076299,0.149071725337779,0.0522040505561115,0.181622382926982,0.208604046467339,0.810812451202889,Y
RRD1,0.91225898317001,-0.000738379769491178,-0.00040710212835314,0.087959253119407,0.0877410168299901,-0.0278188155743676,-0.0121601913029863,0.291239916083657,Y
RRP8,0.957389340407424,-0.00287796632316405,-0.0121094859584767,0.103730370823116,0.0426106595925756,0.000803581391302596,-0.0485215168143631,0.459102111549318,Y
RSA1,0.110819698225203,-0.373131431223,-0.0373646629213668,0.626123989290125,0.889180301774797,-0.00234308004026474,0.0135386730283283,0.21704465972738,Y
RRP6,0.943591368847857,-0.020206341717148,-0.00769830764429648,0.178808582882446,0.0564086311521426,0.038555570089683,-0.0911782394630912,0.650018108603402,Y
RRM3,0.0553824228518793,-0.013647092375577,-0.00141287410766695,0.343615810242699,0.944617577148121,-0.00397898202965466,0.00310318821418817,0.0925266662864201,Y
RPB9,0.157567144461064,-0.195015423509203,-0.0164052831213123,0.706050292445343,0.842432855538936,-0.0333818206537696,0.00990130322264933,0.267899864477619,Y
RNY1,0.129570528606403,0.285159413789188,0.00217596841570705,0.522084133146679,0.870429471393597,-0.0216431590629259,-0.00165754771540939,0.178793381916249,Y
RPA49,0.974354726500924,-0.020215140781418,-0.0161448311062048,0.152086035527704,0.0256452734990764,0.0346255310442935,-0.144194057815326,0.737144284971088,Y
RPA14,0.0522623616479264,-0.221215203086731,-0.0113048154739439,0.411589457247353,0.947737638352074,0.00859960445075395,0.000119066637767072,0.0967341787950148,Y
RPA12,0.92503117537275,-0.00466964302153457,-0.00984293844582064,0.117004730735053,0.0749688246272495,-0.0370015533493313,-0.0697359500821547,0.425126626236284,Y
RNR4,0.092802274400763,0.308096777862468,0.0502771285990826,0.633972192021049,0.907197725599237,-0.0297033954601789,-0.00397918053910026,0.205534202073514,Y
RMI1,0.930192358834407,-0.0159442346753876,-0.00121383713795774,0.0996834232011016,0.0698076411655935,0.311087977038691,-0.00669551659427398,0.348309778988633,Y
RIM1,0.0814418921589527,0.335371258269377,0.0233042811859403,0.727429168149303,0.918558107841047,-0.0246803051698674,-0.00669269098216099,0.239355312262463,Y
RGP1,0.872873044651383,-0.0278955191521481,-0.000455208189704496,0.232168906884579,0.127126955348617,0.314296245208896,-0.000734803844509461,0.687707174361062,Y
RGT2,0.915222759862774,-0.00218917610349979,0.00635664829523913,0.0713412015874371,0.0847772401372256,0.0773987789837609,-0.0137016501394813,0.256634059707578,Y
RIC1,0.893175575313928,-0.00604250950707202,0.0052792343574877,0.137493501253753,0.106824424686072,0.223135009338718,0.00581384102652474,0.452884948873598,Y
RIF1,0.983432492033774,0.000494691710139791,-0.000557417922770763,0.0494242551316278,0.0165675079662256,-0.09836413734356,0.0170306784693953,0.351857102028622,Y
REG1,0.882854215974859,-0.0354948573583366,-0.0234041503958853,0.270040898889245,0.117145784025141,0.547827944668438,0.0339705225097453,1.01728948026857,Y
REV3,0.0582862344463442,-0.0855306227917061,0.0395116886115284,0.175377109737124,0.941713765553656,0.00596832326202117,0.00306088537528728,0.0575246068927815,Y
RCE1,0.157170145320599,-0.109518239132724,0.054462420600316,0.184338171076448,0.842829854679401,0.00983605087758458,-0.0018006987645728,0.10002839009979,Y
RAS2,0.96753546839284,-0.00271231093713542,0.00656286687532038,0.0822832515723018,0.0324645316071597,0.0736813548414008,-0.00686720643605075,0.593687334413124,Y
RAI1,0.100322900833099,0.166149318850839,0.0209307024047153,0.657106019962319,0.899677099166901,-0.0201145719725051,-0.016327670372169,0.191518670289848,Y
RAM1,0.895557021236873,-0.0550146696748788,-0.0701798310245548,0.398494590282155,0.104442978763127,0.670775320298543,0.000801362235784147,1.21940391064733,Y
RAD57,0.926045756356157,-0.00641685226229841,0.00413449281150525,0.114090860599401,0.0739542436438434,0.283831885253904,0.024756087964878,0.346324342256271,Y
RAD54,0.0700722184806837,0.268984751204015,0.0175060018886733,0.353122304128522,0.929927781519316,-0.0142178371392197,0.00123073656982867,0.123750701915582,Y
RAD50,0.0818003264954374,0.42128147901695,0.0244597471576421,0.560582533931481,0.918199673504563,-0.0130807545210654,0.000427564384641552,0.180748449655598,Y
RAD55,0.896908153693873,-0.00943106853577286,-0.00233237331973566,0.069814926310455,0.103091846306127,0.102014651527698,0.00917333607468435,0.212996902089083,Y
RAD52,0.110151291882275,0.294498761976637,0.0308582905358133,0.482892702978143,0.889848708117725,-0.0276753848562912,0.000165388303024831,0.163389918937701,Y
RAD27,0.0737322960726721,0.19407456352221,0.0624264087074643,0.56601299745142,0.926267703927328,-0.0134334181501891,-0.00689714737275777,0.151166029501946,Y
RAD1,0.0704882470937609,-0.189879371098325,-0.00265522120946229,0.44668728049528,0.929511752906239,-0.0088985034823018,0.0172886795551004,0.110362878952585,Y
PUS7,0.965299523560941,-0.00439224829536615,0.00500985029774921,0.103015311188321,0.0347004764390587,-0.176390101400246,0.0655357246110446,0.452788166507974,Y
PUF4,0.0702027815063077,0.0909940367456503,-0.0515366883302826,0.321812063567263,0.929797218493692,-0.00133700485428095,-0.00510493245786201,0.08096627199593,Y
PUS1,0.0707508595635945,-0.259876114772529,-0.00593678970991142,0.559197513275736,0.929249140436405,-0.00136870741482106,0.0191870696866782,0.123394518247683,Y
PUF6,0.0646962341036939,0.150867644432457,0.0034629210451892,0.531082340347729,0.935303765896306,-0.0023137745295557,-0.00616549845562662,0.133556499902889,Y
PUS9,0.0209028834294584,-0.195573169136194,0.0174793729300843,0.234341399439771,0.979097116570542,0.00862533972664762,-0.00278641799381315,0.0653287551436526,Y
PUF3,0.109556632404271,0.258487672917997,-0.0398951590229433,0.284769401428576,0.890443367595729,-0.0179004821340924,-0.000530621051237803,0.0657770415023993,Y
PTK2,0.968676707922744,-0.000486577591136316,-0.000401356160713986,0.08087756688672,0.0313232920772561,-0.0118672544736981,-0.020994287293486,0.35133981427898,Y
PTP3,0.0259020843436564,-0.020361458424574,0.0121117352196377,0.598525506382246,0.974097915656344,-0.0102565868364005,0.00639020193387835,0.0967329389948833,Y
PSY2,0.0350255368167994,-0.113108451909852,0.0833398673216433,0.491455991838959,0.964974463183201,0.00576433331567324,0.00636229109321073,0.103526641034448,Y
PTC1,0.124714946978108,0.358238680597002,-0.0535529519666327,0.600208959890974,0.875285053021892,-0.0524224349281648,-0.0179626274678583,0.212595586863525,Y
PPH3,0.129105022249343,-0.0877170736163713,-0.00747597225271917,0.282747672707492,0.870894977750657,0.00473291280873945,0.00326190833314365,0.103631064689883,Y
POL32,0.0361902055764521,0.115089948947806,0.00866179964652112,0.389190704481687,0.963809794423548,-0.00139581005312478,-0.00238492654487632,0.0889099485168287,Y
POG1,0.927275306826476,-0.0128108950430441,0.00564525963894359,0.0846029396242855,0.0727246931735243,-0.0124212990016671,0.0156675172834032,0.322701940802118,Y
PMS1,0.944384432146687,-0.0097158374682342,0.00492927151970048,0.0548009972996442,0.0556155678533129,-0.0294765809831228,0.0125335137850067,0.222613240873623,Y
PLC1,0.0976252414362272,0.444864884260456,-0.00514730037840642,0.716998353051573,0.902374758563773,-0.0220946010156847,-0.0115495539028524,0.200389226309174,Y
PML39,0.0314273095863472,0.00608770287065021,-0.0178229101106231,0.439426308598483,0.968572690413653,-0.000874806911966598,-0.00938338760096991,0.0684812627450562,Y
PIH1,0.103267664544827,0.0600737824165135,-0.0408140241664084,0.371707542818461,0.896732335455173,-0.00398973268155893,-0.00880271681282971,0.115225504992971,Y
PIN4,0.90106292756547,-0.018650078029909,-0.00182641704296999,0.0953469973362849,0.09893707243453,0.0719905510476044,0.0176985888340443,0.367565211212518,Y
PIF1,0.764864361633244,-0.020410415090588,-0.00489761087460897,0.0827409928357755,0.235135638366756,0.0715065721106501,0.0105486577735965,0.22138384447321,Y
PIB2,0.0297881924335444,-0.0347730790252548,0.0557686857743137,0.511904005379594,0.970211807566456,0.00312441377909337,0.00237572826137767,0.0913827482497482,Y
PHO80,0.0316698625264511,0.0305821584459944,0.0975957047681644,0.428520910714674,0.968330137473549,-0.00379681104521835,0.00412272428258497,0.073731431246599,Y
PFK2,0.86064492990266,-0.0614722017303771,0.00609679595389134,0.245540602352267,0.13935507009734,0.432803002507278,0.0371888031001839,0.685012225359035,Y
PFK1,0.105814991937539,-0.0190840787734942,0.057809842799242,0.495103633825996,0.894185008062461,-0.0177873930661432,-0.00441329214048503,0.160012960702562,Y
PHO85,0.0710387010561054,0.25973233253373,0.00284349667703638,0.694876534108783,0.928961298943895,-0.0356194571451211,0.000306468421690698,0.200768914042381,Y
PFK27,0.808165305391624,-0.0387777693795742,-0.0097452288280246,0.170665153542716,0.191834694608376,0.177501368585012,-0.00532793868794747,0.455298991674214,Y
PHO13,0.0280237800401216,0.143345118987781,0.127911532176457,0.650741476953844,0.971976219959878,0.00114422326252973,0.000432528842434264,0.0607710222820381,Y
PET112,0.935803934142755,0.000659319908751533,-0.00161034028867589,0.0619679509647153,0.0641960658572446,-0.119572509238094,-0.00375741594126756,0.320142986349066,Y
PDE2,0.0764561270494888,-0.202337913153099,0.0229116539248503,0.602092456801729,0.923543872950511,-0.00256696025113797,0.0238214179350201,0.11451514435087,Y
PCL8,0.0999754982992061,-0.207156853520492,-0.0480487028766147,0.336234841478108,0.900024501700794,0.000115156028740424,0.00741790218966528,0.0809958381618814,Y
PCL6,0.982932389528266,-0.00134743586282787,0.0026302301785212,0.0955274777511298,0.0170676104717345,0.119151709503561,0.0940910929892582,0.711553959139384,Y
PBS2,0.0568653836838952,-0.166855063443653,0.028161169080556,0.525103077014606,0.943134616316105,-0.00659088630143879,0.00263591977885033,0.0800916165680819,Y
PBP1,0.972185029043549,0.00115170814324984,-0.00438985698192064,0.109237684238765,0.0278149709564515,-0.287242825829592,0.0206950890541184,0.444877787808423,Y
PAT1,0.0361629372387409,0.186853284543123,-0.0439052612197578,0.868348599115323,0.963837062761259,-0.00777643537232879,-0.00181989975561368,0.228574084850984,Y
PAP2,0.127612621337402,-0.0326642927108651,-0.016469827698522,0.470458243708122,0.872387378662598,-0.010825309868,0.0112729537420972,0.122905871875327,Y
OPI1,0.13770287420192,0.226372363659286,0.0826652099169357,0.754371787391767,0.86229712579808,-0.0161912664370207,-0.0116949638373668,0.218453442395188,Y
OCA6,0.0421687183693441,0.140817878837903,-0.0162704565012496,0.426913017341081,0.957831281630656,-0.00458333604994295,-0.00887109252817229,0.0903827195708656,Y
OCA4,0.88821627655074,-0.00903534031628848,-0.00564255253090569,0.0808537679003614,0.11178372344926,0.109990351658269,0.0203991544682582,0.227369535898625,Y
OCA5,0.926669257347458,-0.00772719601219033,-0.00765396903502319,0.084715757174364,0.0733307426525418,0.143541903584041,0.0274820836794785,0.312857818066115,Y
OCA2,0.869222241348779,-0.00496294784148651,-0.00666055170604655,0.0849491710911929,0.130777758651221,0.0617482363336979,0.0269474678921904,0.221707611271306,Y
OCA1,0.932409613803054,-0.00552444230501097,-0.0102492701292296,0.102879807086406,0.0675903861969462,0.0619768893974596,0.0578898990478237,0.295818523290213,Y
