,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
CLB1,0.0782487616647058,-0.113661670204346,0.0267953639476805,0.412369130130578,0.921751238335294,0.00222488169690768,-0.000193798392740769,0.0799086164659445,Y
CLN3,0.236920445371477,0.0503591563894879,-0.0031239881043981,0.25641470291114,0.763079554628523,-0.00985370376333544,-0.00379240593919976,0.0890026075611897,Y
CLN2,0.0639731070429871,0.0437806059159374,0.00891052361069596,0.290706881097727,0.936026892957013,-0.0040579858060776,0.00275038513060932,0.0553975695156766,Y
CSM1,0.926782161978937,-0.000269229895366133,-0.00213337836038328,0.0943964316393381,0.0732178380210634,0.40626976399914,-0.0254995512903105,0.519247778654594,Y
CTF18,0.162691178967596,0.206538978610071,-0.00784326040772751,0.359539893310481,0.837308821032404,-0.0170368593636221,-0.00914766221234105,0.11199790034932,Y
CTF19,0.0724749217992881,0.168510812588524,0.00820539977511383,0.269058176238602,0.927525078200712,-0.00497888087923794,-0.00151821242055938,0.0657537490800486,Y
CSM3,0.967715123926423,0.00412205301119473,-0.00311588060135021,0.0813678868426333,0.0322848760735773,-0.0300792645253903,0.0488411774021776,0.369041717208074,Y
CTF4,0.814840099648913,-0.0209844598004296,-0.000633871972760376,0.142172061631879,0.185159900351087,0.187377868685567,-0.0240256170261196,0.421563576012979,Y
SSN8,0.876693604940783,-0.0114052798465866,0.00143806365384107,0.186798718684524,0.123306395059217,0.486961123306331,-0.0783871012691909,0.987421711618171,Y
DCC1,0.850242769238729,-0.00714030797628696,-0.0084924561624677,0.108439576949407,0.149757230761271,0.178179095120248,-0.012450394038981,0.3340376493736,Y
DBR1,0.0780573286747694,0.0980956712696965,-0.00194642781112416,0.367683555169444,0.921942671325231,-8.80261539655773e-06,-0.0029358812095975,0.104918227487867,Y
DCS1,0.897830426570068,-0.00755629756310663,-0.00141193764784914,0.0824709866698749,0.102169573429932,0.0421772437490791,-0.0116146512559292,0.383219610202426,Y
DBP3,0.116643415787234,0.137654176224098,-0.0249136363979269,0.455752994826638,0.883356584212766,-0.00771759638670993,0.0025721546489134,0.12680499848495,Y
DDR48,0.938207220374304,-0.00125785970349174,0.00162675836452258,0.0718356643535283,0.0617927796256959,-0.0484128326975082,0.023476222542289,0.633494681762271,Y
DHH1,0.882479969450444,-0.00309604165473994,0.00281003238305471,0.206996988957041,0.117520030549556,0.131888823992789,-0.04137396028357,0.622083004776484,Y
DIG1,0.874775220488822,0.0017955054162442,0.00132650868865729,0.169511279662958,0.125224779511178,-0.142001645793901,-0.0172189020837362,0.716226433096998,Y
DEG1,0.882265309170591,0.00126293872570074,-0.00112909550055862,0.135403207502331,0.117734690829409,0.044914288381409,0.000360135673334578,0.504703978850962,Y
DIG2,0.043434526100479,0.0291590736389643,-0.00759272956857481,0.274175943508198,0.956565473899521,-0.0010384613464076,7.32206072942845e-05,0.0586996169280176,Y
DSS1,0.921592354379579,0.00327764062650118,-0.00316331738868238,0.0705018954291889,0.0784076456204209,-0.0394378309794821,0.0226834968558191,0.297173180777459,Y
DPB3,0.902117530393422,-0.0038908714262028,-0.00298714058498685,0.0885301416412923,0.0978824696065782,0.102862078191988,-0.0050310696495953,0.299845675739851,Y
DST1,0.0761085676477891,-0.0645698825547079,-0.00810765217232855,0.371849419087819,0.923891432352211,-0.000249273763736592,0.00196225362985913,0.0939939191903277,Y
DUN1,0.107913703008802,0.211539413832065,-0.0342561882425018,0.397525719421516,0.892086296991198,-0.0114644783832239,-0.00810234263015194,0.0909991429662535,Y
EBS1,0.8376162259095,-0.0199950681888331,-0.00207392241504351,0.0780972601780183,0.1623837740905,0.125229361131551,-0.00659652397265763,0.217255208379893,Y
EDC1,0.060652461030472,-0.0509349252180559,-0.00763118312653832,0.535220678778713,0.939347538969528,-0.00240208667185336,-0.000530316974920486,0.0893980007922776,Y
EFG1,0.126127827359873,0.0470066412316659,-0.0198774655229744,0.501187578971572,0.873872172640127,0.000192109431475541,0.00270376585440857,0.122283737611332,Y
ELG1,0.0834997061609498,0.0229673369634628,-0.03804995323141,0.336132907053603,0.91650029383905,-0.00142945602715351,-0.00635712812485708,0.068456848752083,Y
ELF1,0.0902104098797101,-0.0689435710648406,0.0145299114746803,0.528891801691097,0.90978959012029,0.00312778886560432,0.00348136953186149,0.173785265245217,Y
ELM1,0.0932781375026129,0.197374853721368,-0.0129377577062007,0.454868633217519,0.906721862497387,-0.0114966723092742,-0.00241271696197278,0.128461076385123,Y
ERF2,0.0684022695646815,0.0967965834388017,-0.00909549899308665,0.364233408599781,0.931597730435318,0.00104956378193899,-0.00111526257158848,0.0723887116692537,Y
ERG2,0.127684720475605,0.26607254085967,-0.0119138549784896,0.575563709586656,0.872315279524395,-0.0118992473560395,0.000174914805349041,0.116956652933882,Y
EST1,0.911744112502769,-0.00473005272035277,0.00075745094286401,0.070338034146363,0.0882558874972308,0.0758696839193345,0.0169617734610768,0.351941781627737,Y
EXO1,0.937338273907844,-0.00202290177158038,0.000207339138081452,0.0758020885959684,0.0626617260921565,0.0710494798452747,-0.0347822782835913,0.53073182210938,Y
FAB1,0.0762257731399813,0.183025046556366,-0.0159208671586775,0.482194002076834,0.923774226860019,-0.00292787693215772,-0.00154431789397376,0.101350786388119,Y
FKS1,0.855524487660738,-0.00489278402318382,-0.000381282717511514,0.138154615654801,0.144475512339262,0.238968469976383,-0.0364482247770359,0.527891036469877,Y
GEP3,0.194635058068047,0.286278861463953,-0.0621983235249309,0.631615538587611,0.805364941931953,-0.00989487417589237,0.00443805030398181,0.187002898008328,Y
FIN1,0.0389495439287275,0.0636072121009093,0.00706288943536109,0.45701749677044,0.961050456071272,0.00321307557840532,-0.000452690856638676,0.0692188309229346,Y
FRA2,0.0443794246503388,0.101497911486943,-0.0203061977837763,0.472226940688883,0.955620575349661,-0.00100200640802508,0.00222024075059873,0.0460856506233393,Y
GAL80,0.982611559913578,-0.00165672484633928,0.00057792812019217,0.065205675708368,0.0173884400864216,0.180297896482414,-0.00499703572793138,0.704424733583213,Y
FUS3,0.919741658964824,1.51199253013408e-05,-0.00229472496554343,0.129642401048568,0.0802583410351764,0.0306343068808322,0.0194968113300717,0.632740751834624,Y
GCR2,0.144505057979568,0.0740590313636602,-0.0163132192156929,0.526842835278577,0.855494942020432,-0.0106118078605426,-0.00475036723912413,0.143482766194566,Y
GPA2,0.117933735227073,0.181883891715727,-0.011892922068282,0.471966095792454,0.882066264772927,-0.00342122449980488,0.000549329919953681,0.0984870593507733,Y
GPR1,0.867622874034353,-0.00655785847527098,0.00337727820332201,0.141995336930052,0.132377125965647,0.174919058151593,-0.0319826745159263,0.613683175675855,Y
GPG1,0.0593532671279618,-0.144725807091784,0.0247194673580984,0.332314214005267,0.940646732872038,0.00615388905923219,-0.00182357335260877,0.103314343248827,Y
GPH1,0.879147273091626,0.00158679540313895,0.00154969950080625,0.0825921577620183,0.120852726908374,-0.0928723659722398,-0.00313553517791314,0.366234174937871,Y
GIS4,0.928156804282409,-0.00549949391013943,-9.5792788721965e-05,0.0832776613040806,0.0718431957175907,0.139364212029395,0.000432588746848308,0.45192372591477,Y
GTR1,0.895703914596733,0.00048241349434626,-0.00208180564708809,0.0903316616884903,0.104296085403267,0.054338498024959,-0.00820089718561068,0.510858053468533,Y
GSY2,0.943467794509505,0.000598645436442858,-0.00147516651979071,0.0853062957978926,0.0565322054904946,0.0368300247682781,0.00652228855138736,0.36958067875029,Y
GSY1,0.969324899959987,0.00441787056596763,-0.00325298568562507,0.0796289311218119,0.0306751000400129,-0.0706293742181146,0.0129271819986201,0.387067391332444,Y
HAP4,0.94693772260148,-0.00194683697419781,-0.000532175236553927,0.10354186333405,0.0530622773985204,-0.0179344051861763,-0.03317669851818,0.417931737081965,Y
HCR1,0.102027209132117,-0.0190937892798306,-0.000212740960476365,0.502442259263284,0.897972790867883,0.0010015960370292,-0.00488840493016622,0.140306176286652,Y
HFM1,0.880838635098829,-0.00712100551737711,-0.000622538476089149,0.109105498391769,0.119161364901171,0.155179662021545,-0.0277993870853484,0.413960503449339,Y
HHT1,0.915067183131167,-0.000230018603387013,-0.00502237600796054,0.0642099012651676,0.0849328168688333,0.017279392991911,-0.0171926506708426,0.244511327144349,Y
HNT3,0.106973354615493,-0.0524812124145368,0.00274277788735972,0.295229517502591,0.893026645384507,0.00253885143295925,0.00159514861626078,0.0728658101175401,Y
HOG1,0.0895867910391527,-0.0653577297704362,0.0190270359726221,0.416569734946729,0.910413208960847,0.000354172057953992,-0.000779103235518672,0.0738414482507923,Y
HHF1,0.915058225201336,-0.00310585200141854,-0.00431878347514491,0.0752554846357253,0.0849417747986636,0.124256048456169,-0.00897259295530238,0.236771124911788,Y
HOS3,0.927801927241329,0.00654561649529292,-0.00100831156738155,0.0713592407530873,0.0721980727586711,-0.1115557868696,-0.0206110890596925,0.338337547926852,Y
HOM2,0.886659221884566,-0.011964407353269,-0.000172088961444362,0.103726994452964,0.113340778115434,0.307075390098946,-0.00533433828574552,0.490156990346651,Y
HUR1,0.160753062424239,0.265528791414752,-0.0300037861601465,0.508621803126823,0.839246937575761,-0.0125301833479059,0.00363898190103396,0.143152226108893,Y
KKQ8,0.113295336793076,-0.039826916074064,0.00415598181571124,0.283527184877539,0.886704663206924,0.00550096313283089,-0.000205851378136646,0.0681028144392396,Y
INP52,0.898305476762203,-0.0015282601386856,-0.00227965639327485,0.115966497922389,0.101694523237797,-0.169641079161856,0.0150177177509686,0.459980171213129,Y
IRC3,0.793363292894516,-0.00907333574008426,0.00151302614398395,0.144790051793803,0.206636707105484,0.184387392065448,-0.0465611033413301,0.476035845842653,Y
IRE1,0.888406186198618,0.0067481909600442,-0.0017210610328997,0.137324501210345,0.111593813801382,-0.0477285912583311,0.0478436387969721,0.390431526233128,Y
IRA2,0.28220040141167,-0.181691096456784,0.011554268421727,0.55485504783433,0.71779959858833,0.0173916647492409,0.00209319805604425,0.230301028508249,Y
IPK1,0.844530044341084,-0.00384449223648744,-0.00600143960805555,0.177872349324549,0.155469955658916,0.286262888487624,-0.0226500364756973,0.772178814053313,Y
IRA1,0.137332351887657,-0.0832918706243243,0.00847046619906644,0.595694295975794,0.862667648112343,-0.00375790255811115,-0.00247652251250124,0.131079519522689,Y
JJJ1,0.201108044905728,0.0784756652281893,-0.0165443629093563,0.315186949059494,0.798891955094272,0.000263957103971813,0.00143128408201726,0.0981501161532565,Y
IST3,0.193384136299588,0.00938358784263005,-0.00544434921094358,0.345613756670155,0.806615863700412,0.000764655211947762,0.00437120999895995,0.113913343596905,Y
IRS4,0.0904891397452072,0.0894469938060968,-0.000737793109937149,0.39156790299561,0.909510860254793,-0.0050818422528821,-0.000569410520951003,0.077171489473023,Y
JNM1,0.0929870326238168,0.176546729633277,-0.032842443894807,0.326437450739691,0.907012967376183,-0.00535295826237631,-0.00182187181226396,0.0943074115271655,Y
KAR3,0.921523850586932,0.00334954587764704,-0.00344863231564712,0.136347085339477,0.0784761494130678,0.19804412007353,-0.0132728688515632,0.76206205735779,Y
RRD1,0.129510255455972,-0.0200073041939957,0.0196849914588422,0.275502057927254,0.870489744544028,0.000705570092655512,-0.00327041667769969,0.0802550238876126,Y
RRP8,0.920245408582377,0.00326423601101406,0.00165955176684419,0.098825655145919,0.0797545914176225,0.00368131197975094,-0.0259932219888427,0.389863739545932,Y
RSA1,0.134637428769718,-0.246550305941772,0.0122490438271015,0.605686931120391,0.865362571230282,0.011116339541323,-0.00548664156590025,0.194966782693811,Y
RRP6,0.897293929514518,-0.0052445574345722,-0.00212621412493693,0.177401780660766,0.102706070485482,0.218599750578533,0.038042546912942,0.686439294068072,Y
RRM3,0.918539696384013,-0.00320469398768441,-0.00386525770589083,0.089471834868314,0.0814603036159873,0.0269590403228338,0.0194107479228224,0.368580590295536,Y
RPB9,0.205857741653333,-0.0253134443943269,-0.0321969375694412,0.760537608738458,0.794142258346667,-0.00530507782959381,-0.00118178420148187,0.258236503614453,Y
RNY1,0.150501902063803,0.317388653413695,-0.0272366947311448,0.576077685033266,0.849498097936197,-0.00957110629843269,-0.00112427220624918,0.161337356353533,Y
RPA49,0.0749156406025964,0.0142510077433164,-0.0200518727128471,0.476249744730379,0.925084359397404,-0.00624511911030245,0.00338860087290983,0.138324295273352,Y
RPA14,0.103143051687915,-0.114325573639565,-0.00695557518380243,0.331614070062663,0.896856948312085,0.00589550252743846,-0.00173071404533265,0.0856747166913851,Y
RPA12,0.138222389612174,-0.00461266999301961,-0.00547639618359122,0.354157759941899,0.861777610387826,0.00115810624636609,-0.000700942148195366,0.106480077513443,Y
RNR4,0.146845858033393,0.294598180077507,-0.0455527719149787,0.605028311624434,0.853154141966607,-0.0148133141376717,-0.0124960978185778,0.184497403599122,Y
RMI1,0.0870794014558807,0.327429097943452,-0.0101709346448471,0.437128613952535,0.912920598544119,-0.00747583114818181,-0.000111571400580794,0.097770263476452,Y
RIM1,0.128922454543845,0.269006935871298,-0.0839107783107154,0.640793585933141,0.871077545456155,-0.00132348590388929,0.00414223470774137,0.202633703819995,Y
RGP1,0.832198025325701,-0.00781484697292572,4.20148380730462e-05,0.189960416489695,0.167801974674299,0.319474527775195,-0.0554086780971346,0.701327594811086,Y
RGT2,0.923925164228828,-0.00206585482661973,0.00115127655073193,0.0733817303994595,0.0760748357711716,0.0429017047753156,-0.0202419277834379,0.324820513955692,Y
RIC1,0.878306802307696,-0.00157106537046896,0.000803743054128426,0.121210048075333,0.121693197692304,0.243789051354554,-0.0348047426755653,0.50360241317675,Y
RIF1,0.0522995810709444,-0.0150127847792829,-0.00139245820650672,0.28202568249783,0.947700418929056,-0.000346329938434547,-0.0004397880974702,0.0492323254241844,Y
REG1,0.854405877333069,-0.0187515049371857,0.00559563981385269,0.253607120260647,0.145594122666931,0.602888399641408,-0.0572192210003756,1.04969336272347,Y
REV3,0.0595846811663234,-0.0885502749929892,0.0065141058595495,0.252016835274643,0.940415318833677,0.00188904325169819,-0.00091552924672342,0.0562912666733527,Y
RCE1,0.066639289825085,-0.111034843176588,0.0182445199575649,0.297845442464983,0.933360710174915,0.00228123942702795,0.000210339089388422,0.0994933269067233,Y
RAS2,0.0840585124919492,0.110949956307067,-0.00442870426641591,0.377722477736743,0.915941487508051,-0.00340094005119128,-0.000821339787844046,0.0758786089707314,Y
RAI1,0.842681264378782,-0.00791227602196773,4.81394040829269e-06,0.173008955031175,0.157318735621218,0.194829365959936,-0.01768816254779,0.57549193378101,Y
RAM1,0.852358097933709,-0.0162795839535882,0.00157143363534748,0.35747353999514,0.147641902066291,0.619029405359261,-0.082779128530885,1.22905705443356,Y
RAD57,0.87876435508872,0.000405601876314185,-0.0023901988533417,0.0954006627562928,0.12123564491128,0.182631174046958,-0.00261562197450442,0.346868825720734,Y
RAD54,0.0912526846023136,0.221224369694165,-0.00408667099317896,0.370986368576569,0.908747315397686,-0.00492720296719976,-0.0020745207864616,0.11028099865619,Y
RAD50,0.881137081361109,-0.00424028714726558,-0.00143839357352157,0.160484450923826,0.118862918638891,0.399707922814082,-0.0371396033761921,0.547392360049391,Y
RAD55,0.899372803005925,-0.00610571234236894,-0.0016777022762084,0.0690946245843348,0.100627196994075,0.122692650793693,-0.0077618730851167,0.250869109061187,Y
RAD52,0.850048774531294,-0.0131836629294545,-0.000753570916912971,0.142258929953526,0.149951225468706,0.267189165792277,-0.0288814243272243,0.464536923732501,Y
RAD27,0.872337747994167,-0.00821775356835271,-0.00336313967721198,0.139474402675729,0.127662252005833,0.174060683481828,-0.0260614956107657,0.511007662072884,Y
RAD1,0.902577182755861,-0.00150399354416458,-0.00328190194119448,0.1036665582229,0.0974228172441386,-0.0850618548232709,0.0177813011413501,0.428920041655909,Y
PUS7,0.930531497903819,-0.000838204673852023,0.00419316019309928,0.0893875815388266,0.0694685020961815,-0.0328228328066483,0.0112741062387193,0.377432412000756,Y
PUF4,0.931209902674101,0.00275083294016912,0.000735296047068606,0.0777750335395807,0.0687900973258988,0.0424761536748644,0.0268839441211857,0.303527235676813,Y
PUS1,0.103950916127812,-0.132860171661938,0.00702757038329703,0.505533261101154,0.896049083872188,-0.00017781887796757,-0.00221138341120246,0.107606761357271,Y
PUF6,0.877201474820399,0.00496692723595702,0.00224345745161425,0.108903970718832,0.122798525179601,0.0965111856490511,-0.0294144775878847,0.416174430751715,Y
PUS9,0.97523918276418,0.00677170779890131,0.000819420758533179,0.060211373656039,0.0247608172358204,-0.167478348538316,0.0431837610542339,0.309766185182982,Y
PUF3,0.0960183079753862,0.221382665493084,0.0260402208034909,0.283417091091589,0.903981692024614,-0.00839923195820003,-0.00225772028541336,0.0633660370003753,Y
PTK2,0.927873215619892,-0.000666285642189535,-0.0029087483203047,0.0765327167612186,0.0721267843801084,0.0470258301826746,0.0103036899623659,0.333057184325597,Y
PTP3,0.0721274606493769,-0.0268550382357709,-0.0362676757113069,0.391366856530376,0.927872539350623,-0.00624816046970798,0.000104237008621698,0.0823900744191881,Y
PSY2,0.927832178598817,0.00510249851551732,-0.00312637950076385,0.095115867044892,0.0721678214011827,-0.0717970594794819,-0.00153402754172456,0.396673217348576,Y
PTC1,0.832395939996351,-0.0315282418855328,-0.0011732180034732,0.202527746378849,0.167604060003649,0.420213369488252,-0.0303000765482823,0.666029414544179,Y
PPH3,0.872387667796864,0.00120268651390825,-0.00435748890020713,0.100082921729082,0.127612332203136,-0.0655200847775748,0.00840653995041443,0.361158780523976,Y
POL32,0.901062051923835,-0.00221541603538929,-0.00397559341207673,0.0812261204414801,0.0989379480761652,0.0708991478301,-0.00671493542121774,0.282922906125088,Y
POG1,0.943433804148653,-0.00797817018970956,-0.000672787112087049,0.0839986661431073,0.0565661958513472,0.0587916489803844,-0.0236631366064456,0.586422943780029,Y
PMS1,0.953967292874353,-0.00690536999018024,-0.000474382852974864,0.0558336935074006,0.0460327071256469,0.0171207448362264,-0.0180609743507885,0.369013634030676,Y
PLC1,0.125256635701446,0.413396754035811,-0.0309877819493391,0.801650282078217,0.874743364298554,-0.00493247967713113,-0.00926985917626446,0.188390397999867,Y
PML39,0.930936652934543,-0.00101926881048612,0.00118414617781867,0.0642646029936795,0.0690633470654573,0.0136805713810666,0.00551247284918082,0.314790044086197,Y
PIH1,0.866112347061347,-0.000546262295310403,0.00348017111897632,0.10464893967678,0.133887652938653,0.0312375406608103,-0.0190881067819929,0.359567253750774,Y
PIN4,0.885534852162545,-0.0079274000955556,-0.000187086075843238,0.0897232785961468,0.114465147837455,0.0837337505349756,-0.028484924446807,0.343912602338707,Y
PIF1,0.837677579195004,-0.00709347947076211,-0.00420380555203344,0.0843710163742576,0.162322420804997,0.077430855274581,0.00659819974643428,0.265891205734632,Y
PIB2,0.934557876325176,0.00306951834807051,0.00122040517717217,0.0797629647252403,0.0654421236748244,-0.0439955237898927,-0.00870330574272881,0.380278838976863,Y
PHO80,0.0384315171209723,0.0666130473949682,-0.00840604103740615,0.463989106542981,0.961568482879028,-0.00332427709755952,0.00171233645179644,0.0736272958920137,Y
PFK2,0.850201290441219,-0.0225864162151769,0.00139112002903314,0.229373642371646,0.149798709558781,0.446889178617472,-0.0575328692059254,0.728814341874901,Y
PFK1,0.105206453897584,0.0427645621337543,-0.0105545431927492,0.536107261540212,0.894793546102416,-0.000774707242564633,-0.00344899454826667,0.139672963253206,Y
PHO85,0.0862285467798118,0.348964897701711,-0.0496463054099403,0.815759273694269,0.913771453220188,-0.0116937390615826,-0.0034700792421744,0.197300165790497,Y
PFK27,0.825373994667201,-0.02007076298282,-0.000291613506047645,0.173695288382489,0.174626005332799,0.261415527345737,-0.0230278431406867,0.573364331298836,Y
PHO13,0.0371866096034916,0.117853637356996,0.0572393264511424,0.534189622154983,0.962813390396508,0.000713574015552533,0.000803610271271432,0.0595869866776348,Y
PET112,0.0926887687541224,-0.0770688022522152,0.0193194206479944,0.276079176983883,0.907311231245878,0.00139260008500927,-0.00160140153213453,0.058522831851535,Y
PDE2,0.10623290525885,-0.0959796287632144,-0.0215185932818848,0.582645939524428,0.89376709474115,-0.000300783208166338,-0.00296002863847084,0.113849425023756,Y
PCL8,0.105751004123106,-0.174332288047164,0.0176275706527281,0.394602217421215,0.894248995876894,0.00228040587760096,3.97744479651779e-05,0.0759330995717484,Y
PCL6,0.970397720101205,-0.00109731445518011,-0.00041247119000387,0.0942801378316263,0.029602279898795,0.182084248266769,-0.0379591660204141,0.694798825852191,Y
PBS2,0.0986524459933962,-0.0442635104510569,0.00145839635013969,0.448853100254143,0.901347554006604,-0.00289512319507986,0.000289769663943233,0.0796257998983188,Y
PBP1,0.95171219639923,0.0042139035456312,0.000233657168682607,0.101797276762331,0.0482878036007695,-0.144824333614391,0.0280214080750462,0.382725900166721,Y
PAT1,0.0662986410237357,0.147488711946468,-0.094907661254169,0.735422472816934,0.933701358976264,-0.00164973676164086,0.00562567490778144,0.217891598064627,Y
PAP2,0.180794259454136,0.0697324999314998,0.00541511051283576,0.466254611445182,0.819205740545864,-0.00128141799492492,-0.00073999387696354,0.118001418891131,Y
OPI1,0.133846033342616,0.328488826124467,-0.0478782988060307,0.808243638927915,0.866153966657384,-0.00288898148766464,0.00309534182833927,0.204151337153718,Y
OCA6,0.922400605146215,-0.00627207844531838,0.00127926026542735,0.0873238898274086,0.0775993948537855,0.11640046567044,0.0208924284652118,0.38085931742434,Y
OCA4,0.0975542623107436,0.115970049234588,-0.00225670677699303,0.338678471012108,0.902445737689256,-0.0066732862815989,0.00312513948394337,0.0821879643203051,Y
OCA5,0.108487576356268,0.113935746326997,0.00786318038919352,0.303184059664873,0.891512423643732,-0.00863605417456941,0.00174281432946742,0.0805696656841578,Y
OCA2,0.0815772850976404,0.0770865284806517,0.00405042574451671,0.374937086799455,0.91842271490236,-0.00400922458259555,0.00236266140028096,0.0899195061460577,Y
OCA1,0.0645991417394876,0.0821457048215032,0.0156533402182656,0.42271243752534,0.935400858260512,-0.00439043505264609,0.000998437404159882,0.107461811174623,Y
