,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
MAK31, 4.77254e-02, 7.82309e-03,1.14451e-01, 1.67493e-02, 1.00332e-03,2.05296e-01, 2.21344e-02, 1.13325e-02,7.58130e-01, 1.49830e-02, 9.37800e-04,2.49420e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0510364,0.9489636
MCK1,-2.20323e-02,-2.94757e-03,1.56631e-01, 3.27375e-02, 7.01227e-03,3.21530e-01,-1.81350e-02,-2.98701e-03,1.68365e-01, 1.41956e-02, 1.06943e-02,7.95440e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8881779,0.1118221
LTV1, 2.22692e-02, 5.01841e-03,4.17864e-01,-4.94854e-03,-6.38721e-04,7.39845e-01,-3.80764e-05,-2.58159e-05,9.99383e-01,-1.78660e-04,-2.70169e-05,9.89248e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1378907,0.8621093
LOC1,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0456000,0.9544000
LSM7,-6.30253e-02,-5.60471e-03,3.72964e-01, 2.63267e-02, 4.74769e-03,3.30583e-02,-9.37094e-03,-6.92344e-03,9.09081e-01, 2.57622e-02, 4.56052e-03,4.67992e-02, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0681902,0.9318098
LSM6, 2.52257e-02, 3.97067e-03,1.32964e-01,-1.89318e-01,-5.04337e-02,2.23525e-15, 2.01334e-02, 4.20053e-03,1.24139e-01,-1.85064e-01,-1.38316e-01,2.13852e-03, 0.0000000,11.8575832, 0.000000, 0.0000000,0.8747541,0.1252459
LOS1, 3.95014e-02, 1.37154e-02,2.15133e-03,-8.07028e-03,-3.76229e-04,6.45706e-01, 4.34852e-02, 1.90105e-02,5.10767e-01,-1.98585e-03,-1.28373e-04,8.79034e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0606845,0.9393155
LSM1,-1.41336e-01,-4.47110e-02,1.05924e-09, 2.84240e-02, 4.60358e-03,4.97881e-02,-1.14603e-01,-1.00693e-01,1.11572e-01, 2.11020e-02, 3.94141e-03,1.04697e-01, 6.1819149, 0.0000000, 0.000000, 0.0000000,0.0788677,0.9211323
LEA1,-5.50772e-03,-5.07831e-04,7.58069e-01,-3.92646e-02,-1.02169e-02,8.36126e-02,-2.79013e-03,-3.64496e-04,8.32061e-01,-3.45763e-02,-2.18692e-02,5.32627e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8931316,0.1068684
KSP1,-2.77062e-02,-4.74852e-03,3.58346e-01, 1.98407e-02, 1.76474e-03,1.28594e-01,-1.70116e-02,-9.15232e-03,7.71459e-01, 1.97658e-02, 1.81471e-03,1.31855e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0847934,0.9152066
LEM3,-5.85502e-05, 4.06347e-03,4.44836e-01,-1.10896e-02,-8.00639e-04,4.79888e-01, 1.74431e-02, 9.64478e-03,7.70561e-01,-8.06151e-03,-7.28165e-04,5.38459e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0828428,0.9171572
GPB1,-3.21975e-03,-5.46724e-05,9.74068e-01, 4.20020e-02, 1.27389e-02,9.34341e-02, 1.09584e-03, 1.45451e-04,9.33285e-01, 2.15299e-02, 1.70099e-02,7.25203e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9229581,0.0770419
KIN3,-1.47517e-02,-1.43673e-03,3.00500e-01,-6.56698e-02,-1.09904e-03,8.58283e-01,-1.42056e-02,-1.55858e-03,2.77532e-01, 4.66733e-02, 2.75821e-02,4.51888e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9269197,0.0730803
KIN82, 5.58216e-03, 5.37548e-05,9.50739e-01,-1.76110e-01,-2.63470e-02,7.48947e-17, 3.55904e-04, 2.46420e-05,9.78502e-01,-1.15521e-01,-4.01897e-02,2.58767e-02, 0.0000000,13.3324573, 0.000000, 0.0000000,0.8789057,0.1210943
GPB2,-3.12565e-02,-2.47721e-02,8.27768e-05,-5.69048e-03,-3.30712e-04,7.85556e-01,-9.07672e-02,-5.45656e-02,5.76819e-02,-6.29517e-03,-6.02514e-04,6.35585e-01, 1.2889996, 0.0000000, 0.000000, 0.0000000,0.1097470,0.8902530
LRP1,-4.40387e-03,-5.67686e-04,7.48814e-01, 2.33927e-02, 1.54694e-02,4.68873e-02,-6.68266e-03,-9.29193e-04,6.13001e-01, 4.71472e-02, 3.60006e-02,3.61937e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8994599,0.1005401
KAP123, 8.37182e-04, 1.18488e-03,8.54115e-01, 2.95924e-02, 3.81420e-03,1.75439e-02, 1.83286e-05, 1.13801e-05,9.99786e-01, 3.15598e-02, 4.00421e-03,1.54186e-02, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0639593,0.9360407
KAP122,-5.54428e-02,-1.59894e-02,1.69272e-03, 3.21242e-02, 2.50031e-03,7.93169e-02,-3.80292e-02,-2.05710e-02,5.04010e-01, 1.93859e-02, 2.18061e-03,1.40026e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1000835,0.8999165
XRN1,-2.54035e-03,-2.36915e-03,6.51452e-01,-3.54135e-02,-2.16151e-02,7.24855e-02,-5.25803e-03,-2.10038e-03,7.00099e-01,-1.19560e-02,-1.12821e-02,7.45741e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.7691676,0.2308324
YVH1, 9.03834e-02, 4.16173e-02,1.27364e-06,-2.35408e-02,-3.87523e-03,1.80057e-01, 1.03562e-01, 9.78833e-02,4.74212e-02,-1.62401e-02,-3.69953e-03,2.18619e-01, 3.1018634, 0.0000000, 0.000000, 0.0000000,0.1316172,0.8683828
ZWF1,-6.26029e-02,-7.01829e-03,1.09525e-06,-1.04531e-01,-2.51170e-02,1.06498e-04,-6.11715e-02,-6.99505e-03,2.99912e-06,-1.27363e-02,-7.23886e-03,8.30486e-01, 3.1673968, 1.1795667, 2.729915, 0.0000000,0.9236617,0.0763383
YPT7, 2.47629e-04,-9.23788e-05,9.27170e-01, 9.69893e-02, 4.34884e-02,9.62853e-14, 6.40738e-04, 5.13490e-05,9.60755e-01, 1.50219e-01, 8.53373e-02,3.07371e-02, 0.0000000,10.2233482, 0.000000, 0.0000000,0.9447631,0.0552369
YTA7,-1.31233e-01,-6.53044e-02,1.78255e-12, 1.01397e-02, 9.94833e-04,6.57453e-01,-1.19411e-01,-1.06843e-01,8.68554e-03, 1.18412e-02, 2.08517e-03,3.74583e-01, 8.9558659, 0.0000000, 0.000000, 0.0000000,0.1309012,0.8690988
YPT6,-1.05621e-01,-5.22963e-02,9.53151e-09, 1.49891e-02, 2.25824e-03,3.39011e-01,-7.78735e-02,-6.70814e-02,3.69610e-02, 9.87284e-03, 1.81757e-03,4.68690e-01, 5.2277468, 0.0000000, 0.000000, 0.0000000,0.1904534,0.8095466
YPR153W, 5.59922e-03,-4.27872e-04,9.36332e-01, 1.51205e-02, 8.44746e-04,3.02375e-01, 1.97612e-03, 1.01623e-03,9.68970e-01, 9.27652e-03, 6.00743e-04,4.83136e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0935174,0.9064826
YPK1, 1.58616e-02, 2.28762e-03,3.15983e-01,-1.10673e-01,-3.64614e-02,1.35027e-05, 1.45126e-02, 2.58461e-03,2.79665e-01,-2.82639e-02,-2.06738e-02,5.05995e-01, 0.0000000, 2.0764870, 0.000000, 0.0000000,0.8535183,0.1464817
SWM2,-4.40689e-03,-2.86638e-04,8.29572e-01, 1.49972e-01, 2.45355e-02,1.33268e-10,-7.92804e-04,-8.34824e-05,9.51757e-01, 9.46103e-02, 3.77243e-02,1.13549e-01, 0.0000000, 7.0821828, 0.000000, 0.0000000,0.8966223,0.1033777
RRG9, 3.82735e-03, 2.42989e-04,9.19000e-01,-1.03181e-01,-5.13442e-02,8.61381e-08, 7.95924e-03, 1.47100e-03,5.56570e-01,-9.27745e-02,-8.72133e-02,1.81674e-02, 0.0000000, 4.2717129, 0.000000, 0.0000000,0.8301188,0.1698812
HER2, 8.49648e-02, 1.20658e-02,3.94043e-05,-6.87286e-02,-3.12453e-03,7.79238e-07, 6.90209e-02, 2.02564e-02,1.36822e-01,-6.08945e-02,-3.02140e-03,4.72120e-06, 1.6113645, 3.3152380, 0.000000, 2.5328564,0.1227255,0.8772745
YLH47, 1.31260e-01, 4.28541e-02,1.18191e-12, 2.31697e-02, 1.80015e-03,5.49377e-02, 1.02274e-01, 5.72909e-02,8.10306e-02, 2.20294e-02, 1.62751e-03,9.30121e-02, 9.1343226, 0.0000000, 0.000000, 0.0000000,0.0692347,0.9307653
YKR023W, 4.84631e-02, 6.76333e-03,2.58852e-01,-4.26619e-02,-4.06141e-03,3.13308e-03, 2.67198e-05, 1.54822e-05,9.99492e-01,-3.79744e-02,-4.10786e-03,4.71190e-03, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1500218,0.8499782
YIL001W,-9.86572e-03,-7.02815e-04,4.22935e-01, 7.50167e-03, 3.85451e-03,2.62339e-01,-1.22105e-02,-8.47688e-04,3.46787e-01, 7.37366e-02, 2.88113e-02,3.42166e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9435511,0.0564489
YHR033W,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0267253,0.9732747
YGR122W,-8.10817e-02,-4.38035e-02,1.23625e-07,-3.72309e-03,-2.83928e-04,7.85707e-01,-8.69957e-02,-6.72576e-02,1.90579e-01,-2.05097e-03,-1.69509e-04,8.75068e-01, 4.1148037, 0.0000000, 0.000000, 0.0000000,0.0533239,0.9466761
VHR2,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0453077,0.9546923
YCK3,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.9512402,0.0487598
YBR285W, 8.77458e-03,-9.78075e-03,1.17442e-01,-7.12234e-03,-9.32496e-04,5.40871e-01,-5.16207e-02,-3.11389e-02,3.24702e-01,-2.68482e-03,-3.22641e-04,8.38836e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1026701,0.8973299
YBP2,-9.67254e-03, 5.30376e-03,1.39290e-01, 8.44332e-03, 5.08709e-04,5.63767e-01, 5.61070e-02, 1.99589e-02,2.47310e-01, 1.03796e-02, 7.20567e-04,4.34148e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1194337,0.8805663
VPS4,-2.77748e-02,-3.37956e-03,2.33384e-02,-5.22802e-02,-1.61289e-02,4.44998e-03,-3.43404e-02,-4.03801e-03,8.75818e-03,-1.52944e-02,-9.18868e-03,7.98528e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9129066,0.0870934
VPS15,-1.20330e-03,-6.87164e-04,8.13004e-01,-7.68023e-02,-2.18745e-02,3.59796e-02,-2.57635e-03,-5.88680e-04,8.48044e-01, 2.87921e-02, 2.46448e-02,4.91550e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8501580,0.1498420
VPS1,-1.90726e-02,-2.23926e-03,1.87929e-01,-7.81346e-03, 1.25306e-03,8.33822e-01,-1.66785e-02,-2.24417e-03,2.06596e-01, 3.50733e-02, 2.09164e-02,5.00637e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8846220,0.1153780
VHR1,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.9627024,0.0372976
VAM3,-2.92180e-02,-2.12309e-03,2.44941e-02, 4.31803e-02, 8.83393e-03,1.72541e-02,-3.13730e-02,-2.35449e-03,1.61825e-02, 6.84249e-02, 2.55633e-02,2.99361e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9266990,0.0733010
URN1,-3.99428e-02,-3.76289e-03,4.22511e-03, 2.08814e-02, 1.92833e-03,6.98912e-01,-3.64657e-02,-3.75657e-03,6.38763e-03, 5.95118e-03, 3.10949e-03,8.92828e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8497961,0.1502039
UPF3,-3.42118e-02,-6.11392e-03,7.01696e-03,-4.17313e-02,-1.66113e-02,2.54976e-02,-3.61892e-02,-6.28505e-03,1.05700e-02,-1.84946e-02,-9.69651e-03,5.36919e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.7507445,0.2492555
VAC8, 1.31414e-02, 1.50951e-03,3.12173e-01, 3.44754e-02, 9.53736e-03,1.69988e-01, 1.06628e-02, 1.25202e-03,4.23185e-01, 1.49589e-02, 1.01574e-02,7.48191e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8782966,0.1217034
URA7, 1.35615e-02, 1.56740e-02,4.89202e-04,-2.40157e-02,-1.61562e-03,1.19817e-01, 9.95844e-02, 4.63814e-02,1.10541e-01,-2.05333e-02,-1.68042e-03,1.16370e-01, 0.5174203, 0.0000000, 0.000000, 0.0000000,0.0748616,0.9251384
UAF30,-1.79389e-02,-2.11831e-03,2.65286e-01, 1.16273e-02, 3.22326e-04,9.58455e-01,-1.34481e-02,-1.98322e-03,3.18778e-01, 1.25429e-03, 8.03613e-04,9.75357e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8157496,0.1842504
TSR2,-9.60278e-03,-1.13188e-03,5.19870e-01, 3.00222e-02, 5.89699e-03,2.28662e-01,-6.71073e-03,-9.25929e-04,6.09774e-01, 1.08424e-02, 5.85726e-03,8.46801e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8814154,0.1185846
TRM10,-5.28932e-02,-5.96602e-03,1.42416e-04, 8.12527e-02, 1.84942e-02,5.83683e-03,-5.41837e-02,-6.70223e-03,4.77807e-05, 2.54865e-02, 1.60994e-02,5.77119e-01, 1.0533484, 0.0000000, 1.527656, 0.0000000,0.8711745,0.1288255
TUB3,-8.20545e-03,-1.38997e-03,4.20011e-01,-7.61361e-02,-2.42419e-02,1.67079e-03,-9.42646e-03,-1.28409e-03,4.80251e-01,-1.60687e-02,-1.09292e-02,7.20831e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8724551,0.1275449
TSL1,-1.12182e-01,-3.72282e-02,8.43823e-08, 2.58842e-02, 3.68486e-03,1.23098e-01,-9.72621e-02,-7.17050e-02,7.02513e-03, 2.40370e-02, 4.33733e-03,7.90286e-02, 4.2806572, 0.0000000, 0.000000, 0.0000000,0.2328911,0.7671089
TRM1,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0317702,0.9682298
TPS2,-1.96199e-04, 1.88091e-04,9.20997e-01,-2.08227e-02,-1.97346e-02,1.55195e-02,-1.19917e-03,-1.79159e-04,9.28162e-01,-5.65301e-02,-4.45856e-02,2.30342e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8772586,0.1227414
TPK3,-1.15931e-02,-9.41951e-04,3.86988e-01, 7.03155e-02, 2.51833e-02,2.33542e-07,-1.21240e-02,-1.04300e-03,3.52252e-01, 1.04716e-01, 5.21685e-02,1.23204e-01, 0.0000000, 3.8385427, 0.000000, 0.0000000,0.9365687,0.0634313
TMA22, 1.78418e-02, 4.73305e-03,2.08741e-01,-3.08191e-02,-2.65439e-03,3.77818e-02, 4.15910e-02, 1.64861e-02,3.71393e-01,-2.20451e-02,-2.19789e-03,9.77507e-02, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1552208,0.8447792
TOP3,-7.29418e-03,-1.33115e-03,3.58832e-01,-1.07464e-01,-2.76243e-02,6.65022e-06,-1.38168e-02,-1.58842e-03,2.93223e-01,-1.11889e-02,-5.49391e-03,8.42461e-01, 0.0000000, 2.3840721, 0.000000, 0.0000000,0.9186927,0.0813073
TMA23,-1.06937e-02,-8.40336e-04,5.98568e-01,-3.61196e-02,-6.78418e-03,2.21956e-01,-7.36456e-03,-9.15953e-04,5.83022e-01,-1.61418e-02,-9.04141e-03,7.06150e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8394955,0.1605045
THR4,-9.12824e-03,-9.25842e-04,5.00611e-01,-2.47115e-02, 7.00095e-03,3.06487e-01,-4.34112e-03,-4.72978e-04,7.41877e-01, 4.77770e-02, 2.81002e-02,3.74234e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9136482,0.0863518
TLC1,-2.15859e-02,-6.61815e-03,6.13265e-02,-5.99615e-02,-3.65323e-02,7.20342e-04,-2.25367e-02,-6.15061e-03,9.95564e-02,-4.25284e-02,-3.73869e-02,2.40041e-01, 0.0000000, 0.3493694, 0.000000, 0.0000000,0.7969396,0.2030604
THP2,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0382405,0.9617595
THR1,-1.26176e-02,-1.15807e-03,3.90018e-01,-2.83075e-02,-1.02406e-03,8.91697e-01,-8.91388e-03,-9.41571e-04,4.99956e-01,-3.18457e-03,-2.06688e-03,9.50794e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9131493,0.0868507
TIP41,-4.27787e-02,-3.10006e-03,3.90321e-03, 1.73997e-01, 3.61937e-02,1.48333e-19,-3.95303e-02,-3.37468e-03,2.50933e-03, 1.82878e-01, 7.71367e-02,2.85903e-03, 0.0000000,16.0356708, 0.000000, 0.0000000,0.9133038,0.0866962
TIF2,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.9733033,0.0266967
TGS1,-2.59852e-02,-7.62605e-03,1.12264e-01, 3.33721e-02, 3.49276e-03,2.43785e-02,-4.13603e-02,-1.99578e-02,3.31189e-01, 2.78263e-02, 3.35553e-03,3.81254e-02, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1708483,0.8291517
THP1, 4.46893e-02, 8.96762e-03,4.63110e-03,-1.31532e-01,-5.93144e-02,2.81960e-10, 3.82321e-02, 9.48502e-03,4.27552e-03,-8.68757e-02,-8.06622e-02,4.68466e-02, 0.0000000, 6.7567209, 0.000000, 0.0000000,0.8323963,0.1676037
TCO89,-3.80891e-02,-5.10890e-03,4.98827e-03,-2.68111e-02,-5.37442e-03,4.77546e-01,-3.57678e-02,-5.10032e-03,7.36267e-03, 1.04141e-02, 7.86129e-03,8.17404e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8644112,0.1355888
SXM1,-1.25290e-02,-7.50802e-04,5.42498e-01,-3.86942e-02,-2.87142e-03,6.00962e-01,-8.69194e-03,-8.49931e-04,5.06986e-01, 9.56387e-03, 5.54188e-03,8.74096e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9182596,0.0817404
SYC1, 2.91337e-02, 2.35288e-03,4.87856e-02, 3.77854e-03, 1.78925e-03,7.22634e-01, 2.74715e-02, 2.56924e-03,3.91261e-02,-2.39902e-03,-1.23873e-03,9.58720e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8708030,0.1291970
SWI6,-1.13011e-01,-4.60394e-02,1.12522e-11,-6.87483e-02,-1.21879e-02,1.95447e-08,-6.70106e-02,-4.22026e-02,7.68580e-02,-7.33822e-02,-1.23154e-02,6.55360e-08, 8.1556722, 4.9158800, 0.000000, 4.3904288,0.1993970,0.8006030
SUB1,-2.54273e-02,-3.88753e-03,4.02684e-01,-1.67024e-02,-1.21287e-03,2.80816e-01,-5.24389e-03,-2.49760e-03,9.34383e-01,-1.44481e-02,-1.28511e-03,2.68881e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0747209,0.9252791
STE7,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0264057,0.9735943
STM1,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.9753768,0.0246232
STE50,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0399556,0.9600444
STE20,-7.95070e-03,-5.80853e-04,4.25228e-01, 3.81240e-02, 1.29669e-02,2.59773e-02,-9.04353e-03,-5.22561e-04,4.90067e-01, 3.40660e-02, 1.82601e-02,5.70274e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9352537,0.0647463
STE11, 3.49353e-02,-1.11889e-03,9.00694e-01,-3.10430e-02,-2.78105e-03,1.53484e-02,-1.34367e-02,-1.12971e-02,8.39040e-01,-3.22149e-02,-2.90452e-03,1.35282e-02, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0523343,0.9476657
STE14,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.0389402,0.9610598
SSK2, 2.44307e-03,-2.56230e-03,6.45412e-01,-2.47086e-03,-1.34882e-04,8.94130e-01,-5.32704e-03,-2.84109e-03,9.20670e-01,-4.55065e-03,-3.64044e-04,7.29984e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0890572,0.9109428
SSK1, 4.08790e-02, 1.08890e-02,1.08166e-02, 5.16874e-03, 4.90253e-04,5.48581e-01, 4.60289e-02, 1.87408e-02,3.70901e-01, 3.25287e-03, 2.09243e-04,8.05594e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0958540,0.9041460
SSF1,-7.09460e-02,-1.42558e-02,1.75175e-03, 8.48936e-03, 7.59753e-04,5.47449e-01,-4.63461e-02,-2.10463e-02,3.41087e-01, 1.05829e-02, 1.05170e-03,4.25077e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1257079,0.8742921
SRO9,-7.27475e-03,-1.64481e-03,4.56112e-01,-7.16812e-02,-2.05569e-02,7.34061e-04,-9.01048e-03,-1.58428e-03,4.88437e-01,-5.06978e-02,-3.22117e-02,4.83807e-01, 0.0000000, 0.3411760, 0.000000, 0.0000000,0.9181901,0.0818099
SPT4,-4.51498e-02,-2.26821e-02,3.11627e-03, 7.93943e-03, 1.42900e-03,4.89501e-01,-7.03686e-02,-5.56326e-02,1.74466e-01, 7.94250e-03, 1.29385e-03,5.47668e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1131335,0.8868665
SPT23,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.9502830,0.0497170
SPT21,-4.06161e-02,-7.95582e-03,1.70047e-03,-1.38045e-01,-4.47656e-02,3.39689e-09,-3.36597e-02,-6.63698e-03,1.22444e-02,-6.23015e-03,-3.54674e-03,8.82116e-01, 0.0000000, 5.6758270, 0.000000, 0.0000000,0.8508389,0.1491611
SNF4, 3.46868e-03, 2.72062e-04,8.25136e-01, 4.92898e-02, 1.23437e-02,3.34693e-02, 4.27450e-03, 4.16947e-04,7.43409e-01, 2.90358e-02, 1.68534e-02,6.54466e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9316526,0.0683474
SNT309, 6.85227e-06, 6.03599e-05,9.78267e-01,-5.62473e-02,-1.60191e-02,1.34913e-02,-1.31684e-03,-2.25859e-04,9.21778e-01,-3.36194e-02,-2.39271e-02,4.33892e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.8200567,0.1799433
SNF1,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,          NA,          NA,         NA,        NA,        NA,       NA,        NA,0.9571901,0.0428099
SMI1,-2.43627e-02,-2.33181e-03,4.43229e-02,-1.20886e-01,-2.68005e-02,4.37351e-07,-2.43340e-02,-2.21371e-03,6.42356e-02,-5.48430e-02,-2.80499e-02,3.25820e-01, 0.0000000, 3.5660784, 0.000000, 0.0000000,0.9150087,0.0849913
SLX9,-5.99472e-03,-6.95583e-04,5.89028e-01,-4.86981e-02,-1.51813e-02,1.09958e-02,-5.55566e-03,-5.66507e-04,6.70848e-01,-4.33499e-02,-2.60949e-02,4.92442e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9274985,0.0725015
SKI3,-1.51434e-02,-7.49442e-03,1.88639e-01,-1.16336e-02,-1.15518e-03,4.34542e-01,-2.55821e-02,-1.56899e-02,7.60036e-01,-1.02189e-02,-1.20351e-03,4.30173e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0518873,0.9481127
SLT2,-4.68090e-02,-6.18636e-03,1.40383e-01,-1.56918e-03, 2.48519e-05,9.75866e-01,-1.24397e-02,-5.17256e-03,8.43911e-01,-9.63656e-04,-6.25713e-05,9.41237e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.0690264,0.9309736
SKY1, 4.69938e-03, 5.92750e-04,7.02559e-01,-1.49536e-01,-3.81893e-02,7.31333e-10, 4.99171e-03, 6.14616e-04,7.02166e-01,-8.64892e-02,-5.35426e-02,1.85470e-01, 0.0000000, 6.3427931, 0.000000, 0.0000000,0.9270981,0.0729019
SIW14, 2.92907e-02, 1.65414e-02,5.79357e-04, 2.95822e-02, 2.61377e-03,4.02270e-02, 8.66299e-02, 4.09029e-02,1.33084e-01, 2.72918e-02, 2.73566e-03,3.75881e-02, 0.4439621, 0.0000000, 0.000000, 0.0000000,0.0890963,0.9109037
SIT4,-3.63451e-02,-1.22214e-02,1.91038e-01, 1.80439e-02, 3.47045e-03,1.75576e-01,-3.36508e-02,-3.30316e-02,4.97356e-01, 2.19507e-02, 4.43214e-03,9.75621e-02, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.1261757,0.8738243
SIS2,-7.31617e-02,-2.72741e-02,1.05057e-04, 1.41891e-02, 1.89814e-03,3.51986e-01,-5.99282e-02,-4.14663e-02,4.35332e-02, 1.40962e-02, 2.13187e-03,3.20342e-01, 1.1854820, 0.0000000, 0.000000, 0.0000000,0.2945265,0.7054735
SHR5,-7.01922e-02,-1.78369e-02,1.11492e-03,-1.97664e-02,-1.96771e-03,8.42253e-02,-3.26628e-02,-1.74906e-02,5.86267e-01,-2.24073e-02,-2.01850e-03,8.72095e-02, 0.1596665, 0.0000000, 0.000000, 0.0000000,0.0765157,0.9234843
SGS1,-7.73691e-03,-7.66467e-04,5.94140e-01,-6.36786e-02,-7.24701e-04,9.00936e-01,-9.74349e-03,-1.11172e-03,4.58342e-01, 4.69532e-02, 2.30137e-02,4.08529e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9151583,0.0848417
SER2,-2.46239e-02,-1.78409e-03,4.31460e-02,-1.08204e-01,-1.96634e-02,1.93095e-06,-2.63470e-02,-1.82245e-03,4.59681e-02,-3.84865e-02,-1.42052e-02,4.61081e-01, 0.0000000, 2.9211376, 0.000000, 0.0000000,0.9091298,0.0908702
SEH1,-3.27789e-02,-4.28294e-03,1.88913e-02,-5.79123e-02,-2.41089e-02,6.75635e-03,-3.10266e-02,-4.49446e-03,1.79701e-02,-2.72885e-02,-2.43474e-02,6.42942e-01, 0.0000000, 0.0000000, 0.000000, 0.0000000,0.9185506,0.0814494
