,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
CTF18,0.863045945928971,-0.0202020397125823,-0.00113033085929005,0.120362028371961,0.136954054071029,0.212770295365536,0.00707280226786033,0.379529163459242,Y
CTF19,0.929767662135833,-0.00956264963862085,0.00129632454723098,0.0660911668508045,0.0702323378641667,0.175499935437194,0.00365724308143187,0.257060466499173,Y
CSM3,0.0148091635114627,-0.0891983787728058,0.106205665680884,0.461506445648361,0.985190836488537,0.00399194694393707,-0.00032222525848334,0.0859391876586394,Y
CTF4,0.841703667409899,-0.0325346804610012,-0.000468379390733559,0.151940398282133,0.158296332590101,0.207247959641257,0.0302145698277809,0.451115258738478,Y
SSN8,0.90406100936614,-0.0126281078041641,-0.0166708575437735,0.19652241923316,0.0959389906338595,0.566572743129405,0.0140179718537979,1.03148580789017,Y
DCC1,0.125215368329044,0.182799920943503,0.0112690056126122,0.354447722617842,0.874784631670956,-0.010024664717527,0.00116512617377259,0.11266675615139,Y
DBR1,0.9414503547625,-0.000672186968287736,-0.00485822476376058,0.107291305614975,0.0585496452375004,0.107808359247502,-0.00191661358788281,0.416346658482513,Y
DCS1,0.060353680378403,0.0134044861215333,0.0220209390694415,0.520662221880062,0.939646319621597,-0.00889335085319674,0.000288667051469439,0.0906837850435967,Y
DBP3,0.0767152059537382,0.203793470787706,0.0121223432203962,0.531301607356789,0.923284794046262,-0.00702248840964467,-0.000906565570834277,0.14393927729987,Y
DDR48,0.063037963987854,-0.0810673622349835,-0.0203663454665174,0.632861797298609,0.936962036012146,-0.00420139697350194,0.00178818538004479,0.0728958943775207,Y
DHH1,0.898364919464227,0.00273624718794858,0.012140998740223,0.223363453048733,0.101635080535773,0.105018306962327,-0.0382591699072498,0.633068052041768,Y
DIG1,0.883335815923075,-0.00241611124899128,0.00238240056901929,0.176657779589126,0.116664184076925,-0.221947445703606,-0.0819584221702729,0.668346910710865,Y
DEG1,0.101154100768907,0.0319200533138065,-0.0131984823783321,0.518784303533042,0.898845899231093,-0.00275789759570855,-0.00317183713655454,0.147435611703028,Y
DIG2,0.0385338341195648,0.0342738242704705,0.0397458303005416,0.267491594200318,0.961466165880435,-0.00192422575952605,-0.002905186496473,0.0611457111031418,Y
DSS1,0.0498668412465054,-0.093484989457434,0.0328016093799337,0.330062654878294,0.950133158753495,0.00400955892996564,0.00326265125462075,0.074057955119502,Y
DPB3,0.078377001786499,0.136736937547037,-0.00741912894957618,0.325309052049484,0.921622998213501,-0.00524873925728834,-0.000950561867250043,0.0928661242984304,Y
DST1,0.0444783642428723,-0.0779674615275496,0.00587839315792785,0.507109542165364,0.955521635757128,0.000248269612755908,-0.00214641865186917,0.099924953973508,Y
DUN1,0.921145499379403,-0.0112867729216007,-0.00252281212950693,0.0946846571955165,0.0788545006205969,0.21966958728194,0.00244862842665588,0.460342576931627,Y
EBS1,0.83467245827773,-0.0315665468055599,0.00569517502309969,0.0766861314246048,0.16532754172227,0.113815124945046,0.0024507963980127,0.175710745872096,Y
EDC1,0.0602843719624285,-0.0819544611275626,-0.00652775254918103,0.494032958062975,0.939715628037571,-0.00148076905499727,-0.00444128841763239,0.0944016607437817,Y
EFG1,0.130294567027685,0.0468881777699289,-0.00730751473178788,0.434295996244781,0.869705432972315,-0.000998295463927315,-0.00544018194375838,0.126846883429508,Y
ELG1,0.916194650081354,-0.00202151933256359,-0.00340866230184896,0.0677621230522199,0.0838053499186461,0.0350458845920159,0.0175431227982306,0.28859679500458,Y
ELF1,0.0424295034602669,-0.148999759358293,0.0278162533903203,0.698259616122648,0.957570496539733,-0.00889246964200906,0.0226694799614351,0.190379361364434,Y
ELM1,0.918391355928962,-0.0152337067737433,6.40545718692133e-05,0.134448292298303,0.0816086440710382,0.217351058837536,0.029663224009378,0.492517232656711,Y
ERF2,0.0659698749696848,0.137045019637009,0.0512955241143039,0.315440612105968,0.934030125030315,0.00282994418362036,-0.00418144009558311,0.0718222782315237,Y
ERG2,0.875682343028998,-0.0157054266899284,-0.000286086998612803,0.124552901054575,0.124317656971002,0.267390471231809,-0.0151359569567324,0.573347050503049,Y
EST1,0.8669961159162,-0.00314277470104174,-0.00102280411312605,0.0667189544831987,0.1330038840838,0.0206804701615758,-0.0114896353434016,0.223201518348572,Y
EXO1,0.938852866503353,-0.00740622194333069,0.000461019769229977,0.0764293195969435,0.0611471334966466,0.0225514367440157,0.0620666897110856,0.503310926468702,Y
FAB1,0.912330908835,-0.00834719046850939,-1.11441120179181e-06,0.0984292032344844,0.0876690911650002,0.168501031499255,0.0169164916304627,0.403862413390381,Y
FKS1,0.862041737077187,-0.00706203168272855,-0.0126340454557932,0.147140670097145,0.137958262922813,0.261497722654506,-0.0475692632383596,0.501910800874089,Y
GEP3,0.1801195583243,0.28683554629194,0.0242601805966936,0.633007514911348,0.8198804416757,-0.0118777336962113,-0.00272607043359457,0.208497311516427,Y
FIN1,0.0312916190565438,0.100963158679625,0.0189995769476551,0.486235350810926,0.968708380943456,0.00572017638776013,-0.00118642283965055,0.072927656904859,Y
FRA2,0.0464271293540778,0.0214535943419162,-0.012740953144631,0.380521230975457,0.953572870645922,-0.00226884882433007,-3.89510100298132e-05,0.0460383262915242,Y
GAL80,0.988603074942243,-0.0046592947485377,0.00337289728831806,0.065453926126765,0.011396925057757,0.0842168803109207,-0.550559050741129,0.54828127816247,Y
FUS3,0.0851676978153217,0.0253658716314377,-0.0197016735119158,0.533920675625108,0.914832302184678,-0.00324684112176039,0.00682787365062811,0.130622521659132,Y
GCR2,0.135938776697712,0.111170002633048,-0.0613483449699183,0.489336380072443,0.864061223302288,-0.0135273898255927,-0.00992105789225892,0.143961375870002,Y
GPA2,0.0913087816555998,0.251069898265149,0.0681824555838091,0.509426429269026,0.9086912183444,-0.00421867855557713,-6.29139886121035e-06,0.105592914463796,Y
GPR1,0.916202269639632,-0.00982957303850284,-0.00894139725633439,0.160106205573782,0.0837977303603677,0.309467528953013,0.0986449280656115,0.72038316061798,Y
GPG1,0.937547926316547,0.00910764202558884,-0.00455257535651229,0.106158449482931,0.0624520736834533,-0.142769838234001,-0.0126846722294918,0.25164711209369,Y
GPH1,0.907100218344752,-0.000336026640570137,0.000568983511202249,0.0886761358455544,0.092899781655248,-0.146513973143723,-0.0582949503910345,0.392446104603827,Y
GIS4,0.954119379664923,-0.00487200732299624,-0.00343994379382043,0.088697315580813,0.0458806203350768,0.169137719092091,-0.0478806365611346,0.572225482668635,Y
GTR1,0.911971918147409,-0.00411421489406805,0.00334663307851561,0.0964197032865988,0.088028081852591,0.0634502450716998,-0.0357090505240535,0.520191093494046,Y
GSY2,0.908432762780745,0.00233666130342429,-0.0066783236381862,0.0835265014526594,0.0915672372192549,0.055473074497236,0.0264741487935875,0.249506434444131,Y
GSY1,0.0289356863404977,-0.0265831454716462,0.019710624352416,0.329393303968797,0.971064313659502,0.00673365473369245,-0.00492938908833314,0.0811406644372049,Y
HAP4,0.0409059499630603,-0.00992907575558962,0.00231368464179657,0.429032263517425,0.95909405003694,-0.000365921609173173,-0.00987886825621848,0.110940078087088,Y
HCR1,0.909682570298206,-0.000321790425855467,-0.00348140224747652,0.144272927176434,0.0903174297017938,-0.0609669664824363,-0.00544652402292193,0.493301120290292,Y
HFM1,0.114815732615455,0.130734950476375,-0.00257052184436794,0.406533637451091,0.885184267384545,-0.0104752588696681,-0.00219523926513978,0.117142802986669,Y
HHT1,0.0727749921904791,0.0187715836629674,-0.0148737709175789,0.2402728533239,0.927225007809521,-0.00290093229332158,-0.00346014323577208,0.0641061817876769,Y
HNT3,0.110191925488627,-0.0470269085247222,-0.0170496726311548,0.266785871860079,0.889808074511373,0.0033504259163956,0.006110203753414,0.0740907229203823,Y
HOG1,0.931226059217151,-0.000844955333924506,0.00442718529652812,0.0775103343897157,0.0687739407828492,-0.140011518881634,-0.03941019807273,0.45060530793924,Y
HHF1,0.934977803029438,-0.00689602630743265,-0.00155955606180115,0.0745395861069134,0.0650221969705625,0.118781017900822,-0.0156482341776205,0.247712136137417,Y
HOS3,0.0792631750144033,-0.0992463211935324,-0.023748213171538,0.313523527503937,0.920736824985597,0.00535776481072368,0.00300494223050813,0.0724633009575054,Y
HOM2,0.111909083780906,0.314278814953433,-0.02620874455196,0.441848338699435,0.888090916219094,-0.0112756359101052,-0.000639749095991039,0.105164569607728,Y
HUR1,0.833631862559805,-0.0142658947978255,-0.000865031790560231,0.150657352000554,0.166368137440195,0.251165079982512,-0.0160239373219382,0.49825515933058,Y
KKQ8,0.086014860540853,-0.0941159466034447,3.25055321674232e-06,0.309559398005534,0.913985139459147,0.00509637559144479,0.00340760715688913,0.0747922789824465,Y
INP52,0.111258270246812,-0.192714752150457,-0.0481480540012747,0.414908979498595,0.888741729753188,-0.00757830840042251,0.00442150808056676,0.119028006469571,Y
IRC3,0.843187128621113,-0.014966209453295,-0.0016237796899205,0.173518682967632,0.156812871378887,0.2275045127353,0.0134216822681943,0.495453708983016,Y
IRE1,0.0449809533286986,-0.218754063818518,-0.0477702822339598,0.52875221733468,0.955019046671301,0.00577294910239346,0.0108653005190117,0.160053592795693,Y
IRA2,0.197527408878111,-0.265924187010974,-0.0488096137722735,0.577936711061373,0.802472591121889,-0.0141890327249452,-0.00803567980360831,0.260594605775035,Y
IPK1,0.871260582622398,-0.0112024503519953,-0.00919386320753595,0.199964825995973,0.128739417377602,0.376942078568951,0.038950792165626,0.800371867415974,Y
IRA1,0.854090582903171,-0.00699468811787883,-0.00096664981454489,0.132648913859483,0.145909417096829,-0.136156276185576,-0.0645547143960881,0.510883392813068,Y
JJJ1,0.875477789022638,-0.00135493712049887,-0.00175234020215354,0.120423843750405,0.124522210977362,0.113175467614493,0.0251611409846726,0.379183965354086,Y
IST3,0.812159767720059,-0.00315941744612685,-0.0010410053091484,0.12017546078408,0.187840232279941,0.0150488704109,-0.0111376538774228,0.339993889151411,Y
IRS4,0.0723326022542576,0.0739161685362694,-0.0301058628796738,0.416350046062286,0.927667397745742,-0.0107807654517405,0.00175276117790569,0.0856324412123824,Y
JNM1,0.919361622535656,-0.00839365485191346,-0.00186205356640398,0.101782120018424,0.0806383774643438,0.207476901998349,0.0159751634068807,0.343851465840828,Y
KAR3,0.0831333454239113,0.213118300488888,0.11405806023136,0.642697481627196,0.916866654576089,-0.00668602110034325,0.00530197070683769,0.141471589400697,Y
RRD1,0.118748436644841,-0.0359472365679206,0.00526836304971501,0.273057855379803,0.881251563355159,0.000302151663740718,0.000549290461146568,0.084360787017717,Y
RRP8,0.046858116021647,-0.0123422644194533,-0.0634260469618334,0.475022673768891,0.953141883978353,0.00310295675136218,-0.00889725567722828,0.105370017302026,Y
RSA1,0.127640746745988,-0.299103520762759,-0.0686127865384578,0.60120564770782,0.872359253254012,0.00312086452820572,0.00235200455734575,0.21019418699548,Y
RRP6,0.0874424521312982,0.115837516932094,-0.0322078424539069,0.609461253150738,0.912557547868702,-0.0124809148938986,-0.00197169803060869,0.174846993071625,Y
RRM3,0.0661454758442644,0.0125674442074438,0.0158101246635904,0.369809717441171,0.933854524155736,-0.00544180702784762,-0.0038883110760259,0.0908010887223723,Y
RPB9,0.146247291224528,-0.14809498045269,-0.0218096119066945,0.767243503852115,0.853752708775472,-0.0248686364629279,0.0020477251447611,0.276395942656393,Y
RNY1,0.867240591469512,-0.0133644704365657,-0.00680372475474954,0.175237656676483,0.132759408530488,0.350679257087045,0.00833231615025766,0.589525597238402,Y
RPA49,0.0349913006882242,0.0186332124531564,-0.0793786770286108,0.660195465969634,0.965008699311776,-0.0124361663087488,-0.00305304580011481,0.149535833092693,Y
RPA14,0.120023565934749,-0.120467807802544,-0.0124436128038791,0.263759150107469,0.879976434065251,0.00880624530944051,0.000975375074724147,0.087263921446541,Y
RPA12,0.931833907984288,-0.00139225261471071,-0.00674601665883679,0.117674178293692,0.0681660920157124,-0.0373801372394644,-0.0192601888257294,0.451428107879751,Y
RNR4,0.109999213010067,0.327246053699201,0.00932367760532648,0.699077044703727,0.890000786989933,-0.0263588440643416,0.00400350592520149,0.201357284092572,Y
RMI1,0.921773487527171,-0.0132869931091215,-0.00239331398756724,0.0979823554323584,0.0782265124728295,0.354034699380755,0.0410641504151886,0.443589801219839,Y
RIM1,0.884455999349543,-0.0158951331916937,-0.0117345201989069,0.218620072752536,0.115544000650457,0.302209967964873,0.0472278658900106,0.643495477830541,Y
RGP1,0.873703598066455,-0.0200551089142707,-0.0011298602697558,0.227526361188189,0.126296401933545,0.443466460588322,-0.00367181183470872,0.746559446252885,Y
RGT2,0.0493052583218171,0.0621665811948332,0.0186674996541227,0.33313943495807,0.950694741678183,-0.00496766787239919,0.0112555055064704,0.0764000406855412,Y
RIC1,0.888801855298048,-0.00187863397426444,-0.00187493786648517,0.135928667011101,0.111198144701952,0.270949504835759,-0.0227524517896358,0.525904032188788,Y
RIF1,0.955889819228647,0.00165149882053794,-0.00202068231075607,0.0495149735336657,0.0441101807713525,-0.0510601453739556,-0.0283044350708554,0.214943231813444,Y
REG1,0.868239550756964,-0.0258697705340616,-0.0235227549368646,0.264387187927054,0.131760449243036,0.604909862565446,0.00824910360097869,1.03627113131122,Y
REV3,0.0597610404913328,-0.0793044589424055,0.0326573282031413,0.212555866223863,0.940238959508667,0.00345182918601903,0.00376659050258601,0.0579229306402993,Y
RCE1,0.795912803562125,0.0111524101792762,-0.0107788934397656,0.0965338677302334,0.204087196437875,-0.0586445132519233,-0.00707928791180519,0.182877388501126,Y
RAS2,0.0684475103810457,0.0919946626943306,0.0052005610809597,0.44989761884013,0.931552489618954,-0.00312219884174384,-0.000816878130207224,0.0768280387309561,Y
RAI1,0.143799660563925,0.182167814769436,0.00619389334335954,0.597736695885722,0.856200339436075,-0.00926678173932982,0.000714014966842127,0.187109291900542,Y
RAM1,0.870975015291184,-0.0254287228351098,-0.0320533532210542,0.381231437885553,0.129024984708816,0.645860992461605,0.102585475979246,1.27104444929902,Y
RAD57,0.903763143384417,-0.00343846676775564,-0.000822121463065009,0.106752842772705,0.0962368566155831,0.234392922535265,0.0301787824126755,0.377268066993934,Y
RAD54,0.0760107547316361,0.265490169734228,0.0353232918395545,0.397547020472947,0.923989245268364,-0.011250604041068,-0.0029591250826723,0.119001981150814,Y
RAD50,0.901983453873056,-0.0111806941811853,-0.00166834332220658,0.172781674617904,0.0980165461269443,0.465295664955719,0.062404413821202,0.580421433952817,Y
RAD55,0.0895435215359255,0.129142826428732,0.00454642532335918,0.249081730222641,0.910456478464075,-0.00717611410504928,0.000131732408048054,0.0711192832647506,Y
RAD52,0.881600975995774,-0.0255298530424348,0.00324864079851633,0.156875916427724,0.118399024004226,0.324251381603967,0.0579857439379716,0.505807781266699,Y
RAD27,0.892024677654321,-0.0177277526357017,0.00738329655853451,0.144380313486277,0.107975322345679,0.184273411702632,0.0743067923044313,0.521085140571062,Y
RAD1,0.889038957590931,-0.00816079112459474,0.00752264027042459,0.105153947287644,0.110961042409069,-0.109146764927679,-0.0382999290151262,0.405727803757408,Y
PUS7,0.948949918020047,-0.00537838492008554,0.00466777428928306,0.0961848741215253,0.0510500819799532,-0.0857300753023888,-0.00158813798641022,0.422577811951624,Y
PUF4,0.0499374554909066,0.0503264496566953,0.0484352821647484,0.338912040628741,0.950062544509093,-8.49856743928645e-05,-0.00171981832575528,0.0791916350294232,Y
PUS1,0.0998841972614373,-0.176738770961689,-0.0460866192056576,0.495597741839562,0.900115802738563,-0.00120636448553525,0.00107958409550421,0.118027187814129,Y
PUF6,0.123619447279351,0.123095441042793,0.0158993358368095,0.362542190774983,0.876380552720649,0.00259231203378734,-0.00560859367564176,0.11781220723336,Y
PUS9,0.0217935559682358,-0.238217781989973,-0.0147787763601383,0.346944208157927,0.978206444031764,0.00916003536618727,-0.00496217601362284,0.064416989447877,Y
PUF3,0.902854553416091,-0.014550987705113,0.000290852977049004,0.0645950224849267,0.0971454465839091,0.223534371062189,0.0622792185363004,0.24290424384286,Y
PTK2,0.949585034201144,0.000745826098253813,-0.000633602516639984,0.0790633199858231,0.0504149657988564,0.0637245971993134,-0.0363068371802992,0.32839316005969,Y
PTP3,0.972171027640676,-0.00842322366328572,-0.00255392546456668,0.0936495086070694,0.0278289723593236,0.00548821048675546,-0.0898951589979193,0.608968379034055,Y
PSY2,0.0379883821457789,-0.055247424362591,-0.0563393682711097,0.514292240645032,0.962011617854221,0.00744369885317935,-0.00439814727445344,0.101980870992873,Y
PTC1,0.156672158796065,0.382682737988055,-0.0446227953894309,0.610459864552385,0.843327841203935,-0.0414555288262217,-0.00384457758910441,0.212997721237083,Y
PPH3,0.933327265184385,0.000763942437413632,-0.00814603970529263,0.111785744717579,0.0666727348156154,-0.105424095172196,-0.0475470308807409,0.448658322854177,Y
POL32,0.0693620775187883,0.0846490586947854,0.00298829532649319,0.322877467480155,0.930637922481212,-0.00255711857192115,0.00024998785247968,0.0858794284900693,Y
POG1,0.064274301079159,0.01038504328498,-0.00349600521125627,0.482509890161601,0.935725698920841,-0.012414980374282,0.00482843149395097,0.0847522853561263,Y
PMS1,0.0460033019495232,0.0234558798505733,0.0692623511175862,0.390368420436377,0.953996698050477,-0.00934906348934203,-0.000552115769404647,0.0559080088760557,Y
PLC1,0.903716306350584,-0.00599732346274383,-0.010877894015594,0.207475798595153,0.0962836936494165,0.515480031219683,0.0512750372352458,0.8379614016846,Y
PML39,0.0457083673225396,0.0363033306899803,-0.0462299884455035,0.349685820585212,0.95429163267746,0.0030229207629818,-0.00523919155765668,0.0671533050102881,Y
PIH1,0.11272112179978,0.0448370265546601,-0.00656724259604716,0.378226764831229,0.88727887820022,0.000708219248935174,-0.00661502718791029,0.113387619635074,Y
PIN4,0.0942928715397467,0.0818405289147037,0.00140009920279246,0.399831772701549,0.905707128460253,-0.0128674823878932,-0.00606603127392113,0.0953332379193961,Y
PIF1,0.865164809434108,-0.0105707248049994,0.00335585994514519,0.0928693879773173,0.134835190565892,0.0763300396088841,0.0264007546273187,0.286441367335057,Y
PIB2,0.958497728376472,0.0019005917129039,0.000903960509038614,0.0872418749846969,0.0415022716235285,-0.0535877985717926,0.00416539652555656,0.428185972076436,Y
PHO80,0.0187707674240943,0.101607550027788,-0.140395678327486,0.687548600912472,0.981229232575906,-0.0033004177594935,-0.00410285842113285,0.0760312001400249,Y
PFK2,0.139640304862549,0.475872203971314,0.0375607499973518,0.688678486725279,0.860359695137451,-0.0390900188913136,-0.0104946388195024,0.24168299744908,Y
PFK1,0.861164556906526,-0.00975915321536723,-0.0116903173480521,0.145188696926879,0.138835443093474,0.0554309173073237,-0.00139294257851604,0.423277769951143,Y
PHO85,0.943011430052755,-0.0166709880909993,-0.00960045747656562,0.206417105869599,0.0569885699472453,0.435189144965117,-0.0567356711686369,0.928917987396326,Y
PFK27,0.834192656298213,-0.0265015919143728,0.00284342062751414,0.17848589710333,0.165807343701787,0.207618789082989,-0.00407754853736261,0.553691636274414,Y
PHO13,0.966494786866555,4.85743179077967e-05,0.0010428398100039,0.059831909747473,0.0335052131334451,0.131923907874948,0.0419458135708352,0.525280227672224,Y
PET112,0.0878985451441492,-0.0864726230102461,-0.00282877421651302,0.235908656411688,0.912101454855851,-0.000400585259935917,0.00202336792584052,0.0596645320654091,Y
PDE2,0.082810215111694,-0.146024096226977,-0.0738095152435876,0.650117829789506,0.917189784888306,-0.00800155801295965,0.00596833549945816,0.116517664409113,Y
PCL8,0.889273199349885,-0.000611025061083115,0.00397194220255798,0.0791383712327015,0.110726800650115,-0.187226093753468,-0.0187390243826197,0.402682803748604,Y
PCL6,0.021214408565109,0.240242094708172,-0.267532208063769,0.86323311794477,0.978785591434891,0.000308724516489595,-0.00598135196431455,0.0960989079467386,Y
PBS2,0.912363797522055,-0.0066988140320671,0.00455587497335996,0.0780896499615588,0.0876362024779454,-0.0958469036985723,-0.00206199305966103,0.453775941123001,Y
PBP1,0.062300295161199,-0.154048356183475,-0.00333473252467188,0.292458144624283,0.937699704838801,0.00329193022084342,0.000927816965946469,0.104278851816396,Y
PAT1,0.946812911545446,-0.0106332119573229,0.0246463774594419,0.220087473559341,0.053187088454554,0.0947525424125497,0.0322922994432808,0.838733128252902,Y
PAP2,0.835335251147312,-0.00646331116796919,-0.00495643195309318,0.121794129214544,0.164664748852688,0.00434493918499669,-0.0422776295226047,0.445797872483949,Y
OPI1,0.880010744325105,-0.00913265148014321,-0.0033710325852146,0.219714178622632,0.119989255674896,0.37126937937485,0.044173658434958,0.85147900276484,Y
OCA6,0.0495676307838132,0.14424685798527,-0.00499181202616536,0.473337963588216,0.950432369216187,-0.0066954754098277,0.0025813783490555,0.0918612290828679,Y
OCA4,0.0707784570032928,0.155328619500285,0.0172861034410681,0.403651127452825,0.929221542996707,-0.00846584200374541,5.30289369273322e-05,0.0858685976315456,Y
OCA5,0.079698096666392,0.146157938156062,0.0407594903722639,0.341036130854885,0.920301903333608,-0.0101042477333514,-0.000295612816537345,0.083790687146061,Y
OCA2,0.0980819048799163,0.0719154704958935,0.0268138898773883,0.291155084867475,0.901918095120084,-0.00707483190333959,0.00248171805660751,0.0892635734795724,Y
OCA1,0.0358207530186821,0.0705072397959052,-0.00474880514452313,0.533532240516929,0.964179246981318,-0.00282816772304067,-0.000929417797959966,0.11371557784115,Y
